1574670629.000000, IBI
61.424687,0.718783
62.096592,0.671906
62.831001,0.734409
63.502907,0.671906
64.252941,0.750034
114.177101,0.625029
114.770879,0.593777
115.458410,0.687531
116.067813,0.609403
123.286893,0.625029
123.911922,0.625029
124.630705,0.718783
125.271359,0.640654
129.318419,0.750034
129.912197,0.593777
130.490348,0.578151
136.068728,0.656280
136.787511,0.718783
137.365663,0.578151
169.304625,0.625029
169.960905,0.656280
214.728579,0.750034
215.462988,0.734409
216.088016,0.625029
216.869302,0.781286
217.791219,0.921917
240.511009,0.937543
252.511559,0.609403
253.120961,0.609403
253.714739,0.593777
254.324142,0.609403
254.949170,0.625029
255.574199,0.625029
256.230479,0.656280
279.169029,0.484397
279.715929,0.546900
295.982298,0.593777
296.654204,0.671906
297.372987,0.718783
298.013641,0.640654
298.685547,0.671906
299.404330,0.718783
300.248119,0.843789
313.717485,0.656280
329.827598,0.578151
330.452626,0.625029
331.077655,0.625029
331.655806,0.578151
332.249583,0.593777
332.843361,0.593777
333.405886,0.562526
334.046541,0.640654
334.624692,0.578151
367.079303,0.687531
372.751437,0.671906
373.360840,0.609403
374.001494,0.640654
374.657774,0.656280
375.298429,0.640654
375.939083,0.640654
376.517235,0.578151
377.236017,0.718783
377.876672,0.640654
378.501700,0.625029
379.142355,0.640654
379.783009,0.640654
380.392412,0.609403
380.970563,0.578151
381.579966,0.609403
382.142492,0.562526
382.751895,0.609403
383.392549,0.640654
384.017578,0.625029
384.673858,0.656280
385.298887,0.625029
385.923915,0.625029
386.564569,0.640654
387.252101,0.687531
387.939632,0.687531
388.611538,0.671906
389.314695,0.703157
389.955350,0.640654
390.549127,0.593777
391.127278,0.578151
391.736681,0.609403
392.517967,0.781286
395.564981,0.640654
396.221262,0.656280
396.893167,0.671906
397.549447,0.656280
398.205727,0.656280
398.799505,0.593777
399.424533,0.625029
400.065187,0.640654
400.690216,0.625029
401.299619,0.609403
401.924648,0.625029
402.549676,0.625029
403.237208,0.687531
403.909113,0.671906
404.549768,0.640654
405.174796,0.625029
405.815451,0.640654
406.440479,0.625029
407.096759,0.656280
407.768665,0.671906
408.440571,0.671906
409.096851,0.656280
409.706254,0.609403
410.284405,0.578151
410.862557,0.578151
411.425082,0.562526
412.003234,0.578151
412.534508,0.531274
413.112660,0.578151
413.675185,0.562526
414.253337,0.578151
414.831488,0.578151
415.440891,0.609403
416.034668,0.593777
416.597194,0.562526
417.175346,0.578151
417.753497,0.578151
418.331649,0.578151
418.909800,0.578151
419.503577,0.593777
420.050477,0.546900
420.581752,0.531274
421.128652,0.546900
421.659926,0.531274
422.175575,0.515649
422.706849,0.531274
423.253749,0.546900
423.800649,0.546900
424.378800,0.578151
424.972578,0.593777
425.597606,0.625029
426.191383,0.593777
426.769535,0.578151
427.378938,0.609403
427.957089,0.578151
428.566492,0.609403
429.144644,0.578151
429.722795,0.578151
430.300946,0.578151
430.894724,0.593777
431.488501,0.593777
432.051027,0.562526
432.582301,0.531274
433.144827,0.562526
433.676101,0.531274
434.223001,0.546900
434.723024,0.500023
435.301175,0.578151
435.848075,0.546900
436.379350,0.531274
436.941875,0.562526
437.504401,0.562526
438.051301,0.546900
438.598201,0.546900
439.160727,0.562526
439.738878,0.578151
440.301404,0.562526
440.817053,0.515649
441.332701,0.515649
441.848350,0.515649
442.363999,0.515649
442.895273,0.531274
443.473424,0.578151
444.082827,0.609403
444.676605,0.593777
445.317259,0.640654
445.989165,0.671906
446.614193,0.625029
447.301725,0.687531
447.911128,0.609403
448.473653,0.562526
449.020553,0.546900
449.567453,0.546900
450.161231,0.593777
450.770633,0.609403
451.348785,0.578151
451.942562,0.593777
452.505088,0.562526
453.036362,0.531274
453.614514,0.578151
454.177039,0.562526
454.755191,0.578151
455.317717,0.562526
455.942745,0.625029
456.552148,0.609403
457.177177,0.625029
457.786580,0.609403
458.427234,0.640654
459.036637,0.609403
459.536660,0.500023
465.318174,0.578151
465.896326,0.578151
