1574756032.000000, IBI
89.988494,0.546900
90.551020,0.562526
91.082294,0.531274
91.707323,0.625029
92.269849,0.562526
92.848000,0.578151
93.488654,0.640654
108.833107,0.578151
109.458135,0.625029
110.005035,0.546900
110.598813,0.593777
111.239467,0.640654
111.833244,0.593777
115.427159,0.593777
116.020936,0.593777
116.567836,0.546900
117.177239,0.609403
125.474494,0.515649
126.037019,0.562526
126.615171,0.578151
127.208948,0.593777
127.865228,0.656280
134.131140,0.562526
134.678040,0.546900
135.256191,0.578151
146.147315,0.640654
161.601147,0.625029
166.101353,0.515649
166.757633,0.656280
167.257656,0.500023
167.820182,0.562526
168.351456,0.531274
168.898356,0.546900
169.429631,0.531274
169.960905,0.531274
170.523431,0.562526
180.086368,0.484397
180.648894,0.562526
195.665206,0.500023
196.243358,0.578151
196.774632,0.531274
197.274655,0.500023
197.805929,0.531274
198.321578,0.515649
224.479025,0.500023
225.025925,0.546900
229.963651,0.656280
230.463674,0.500023
231.010574,0.546900
231.541849,0.531274
232.088749,0.546900
232.666900,0.578151
233.213800,0.546900
244.261181,0.578151
262.387011,0.531274
262.965162,0.578151
263.480811,0.515649
264.090214,0.609403
264.699616,0.609403
268.027894,0.562526
268.637297,0.609403
269.152945,0.515649
274.871957,0.656280
275.434483,0.562526
275.950132,0.515649
276.434529,0.484397
301.123159,0.562526
352.172370,0.562526
352.750522,0.578151
353.391176,0.640654
353.969328,0.578151
354.563105,0.593777
362.110325,0.562526
362.657225,0.546900
363.219751,0.562526
363.782277,0.562526
364.407305,0.625029
364.954206,0.546900
365.532357,0.578151
376.079715,0.515649
376.626615,0.546900
379.892389,0.609403
380.470541,0.578151
380.970564,0.500023
381.579967,0.609403
382.204995,0.625029
382.798772,0.593777
383.486304,0.687531
388.330276,0.562526
388.877176,0.546900
389.486578,0.609403
390.017853,0.531274
390.689759,0.671906
419.972349,0.578151
479.959470,0.609403
497.100879,0.546900
497.632154,0.531274
498.163428,0.531274
498.741579,0.578151
499.272854,0.531274
499.819754,0.546900
560.572535,0.515649
561.166312,0.593777
561.728837,0.562526
573.073107,0.593777
573.651258,0.578151
574.229410,0.578151
574.838813,0.609403
575.448215,0.609403
576.010741,0.562526
578.838996,0.625029
579.401521,0.562526
579.932796,0.531274
584.558007,0.593777
585.120533,0.562526
585.729936,0.609403
586.386216,0.656280
620.044007,0.625029
620.590907,0.546900
621.122181,0.531274
630.825750,0.515649
631.341399,0.515649
632.013305,0.671906
638.685485,0.531274
642.701294,0.578151
643.263820,0.562526
654.451832,0.531274
654.967480,0.515649
659.452061,0.593777
660.014586,0.562526
660.561486,0.546900
661.045884,0.484397
708.235544,0.500023
708.751192,0.515649
709.360595,0.609403
733.096057,0.562526
733.689834,0.593777
734.267985,0.578151
734.846137,0.578151
735.393037,0.546900
736.064943,0.671906
736.611843,0.546900
751.721909,0.687531
752.300061,0.578151
752.846961,0.546900
753.471989,0.625029
760.300427,0.562526
760.925456,0.625029
761.472356,0.546900
762.003630,0.531274
762.566156,0.562526
763.081804,0.515649
763.691207,0.609403
764.253733,0.562526
764.785007,0.531274
765.394410,0.609403
765.941310,0.546900
766.535087,0.593777
767.081987,0.546900
767.707016,0.625029
768.222665,0.515649
768.769565,0.546900
769.300839,0.531274
769.847739,0.546900
770.457142,0.609403
770.972790,0.515649
771.504065,0.531274
772.066591,0.562526
772.597865,0.531274
786.129734,0.593777
786.692260,0.562526
787.254786,0.562526
787.848563,0.593777
788.411089,0.562526
788.989240,0.578151
803.239892,0.671906
813.662245,0.515649
814.256022,0.593777
814.818547,0.562526
815.412325,0.593777
815.943599,0.531274
835.069475,0.640654
873.024337,0.593777
873.571237,0.546900
874.133763,0.562526
874.696289,0.562526
875.258814,0.562526
875.852592,0.593777
876.430743,0.578151
876.977643,0.546900
886.149938,0.593777
886.665586,0.515649
887.228112,0.562526
887.728135,0.500023
892.228341,0.500023
892.822118,0.593777
893.369018,0.546900
896.134770,0.562526
896.728547,0.593777
897.322324,0.593777
897.931727,0.609403
898.509879,0.578151
899.119282,0.609403
942.355636,0.796911
952.684233,0.531274
953.293636,0.609403
953.840536,0.546900
960.965863,0.609403
961.559640,0.593777
965.887963,0.609403
966.434863,0.546900
967.028640,0.593777
967.544289,0.515649
968.184943,0.640654
985.060716,0.640654
985.638867,0.578151
986.263896,0.625029
986.935802,0.671906
987.498327,0.562526
988.154607,0.656280
992.920450,0.562526
993.576730,0.656280
994.170508,0.593777
994.779911,0.609403
1006.061677,0.609403
1006.592951,0.531274
1007.217980,0.625029
1010.061860,0.562526
1010.624386,0.562526
1011.280666,0.656280
1019.765429,0.531274
1020.327955,0.562526
1020.843604,0.515649
1021.390504,0.546900
1021.953029,0.562526
1022.515555,0.562526
1023.062455,0.546900
1023.640607,0.578151
1024.187507,0.546900
1024.750032,0.562526
1025.296932,0.546900
1025.859458,0.562526
1026.390733,0.531274
1026.937633,0.546900
1027.484533,0.546900
1028.062684,0.578151
1028.609584,0.546900
1029.203361,0.593777
1029.765887,0.562526
1030.406541,0.640654
1033.094164,0.593777
1033.703567,0.609403
1034.266093,0.562526
1034.828619,0.562526
1035.375519,0.546900
1035.984922,0.609403
1036.547447,0.562526
1037.156850,0.609403
1037.719376,0.562526
1038.344405,0.625029
1038.891305,0.546900
1039.469456,0.578151
1040.016356,0.546900
1040.594508,0.578151
1041.125782,0.531274
1041.719559,0.593777
1042.266459,0.546900
1042.891488,0.625029
1043.391511,0.500023
1043.954036,0.562526
1044.672819,0.718783
1054.220131,0.609403
1054.813909,0.593777
1055.345183,0.531274
1056.063966,0.718783
1058.907846,0.562526
1066.845709,0.578151
1081.924525,0.718783
1082.424547,0.500023
1082.940196,0.515649
1083.502722,0.562526
1084.065248,0.562526
1084.674650,0.609403
1085.268428,0.593777
1085.721573,0.453146
1086.299725,0.578151
1086.862251,0.562526
1087.424776,0.562526
1087.987302,0.562526
1088.534202,0.546900
1089.159231,0.625029
1089.690505,0.531274
1090.237405,0.546900
1090.784305,0.546900
1091.378082,0.593777
1091.971859,0.593777
1092.612514,0.640654
1093.175040,0.562526
1093.753191,0.578151
1094.331342,0.578151
1094.909494,0.578151
1095.503271,0.593777
1096.097048,0.593777
1098.894051,0.515649
1099.487828,0.593777
1100.112857,0.625029
1104.831823,0.515649
1108.785129,0.593777
1109.457035,0.671906
1109.988309,0.531274
1110.613338,0.625029
1111.222741,0.609403
1111.832144,0.609403
1112.472798,0.640654
1113.004072,0.531274
1128.614162,0.562526
1129.129810,0.515649
1129.676710,0.546900
1143.880486,0.578151
1144.505514,0.625029
1150.115146,0.562526
1150.630795,0.515649
1151.224572,0.593777
1151.787097,0.562526
1152.380875,0.593777
1153.084032,0.703157
1153.740312,0.656280
1154.240335,0.500023
1154.849738,0.609403
1159.459324,0.562526
1160.053101,0.593777
1167.600321,0.562526
1184.351088,0.625029
1187.226220,0.656280
1209.711624,0.562526
1210.289775,0.578151
1210.836675,0.546900
1211.446078,0.609403
1212.024230,0.578151
1212.571130,0.546900
1213.149281,0.578151
1213.868064,0.718783
1230.509451,0.640654
1231.009474,0.500023
1231.618877,0.609403
1232.259531,0.640654
1232.915811,0.656280
1233.618968,0.703157
1234.212745,0.593777
1248.697783,0.625029
1249.275935,0.578151
1249.854086,0.578151
1250.447864,0.593777
1251.010389,0.562526
1251.588541,0.578151
1257.823201,0.531274
1258.401353,0.578151
1258.963878,0.562526
1259.526404,0.562526
1260.057678,0.531274
1260.620204,0.562526
1261.182730,0.562526
1261.714004,0.531274
1262.276530,0.562526
1270.792545,0.562526
1271.323819,0.531274
1278.996045,0.625029
1279.558571,0.562526
1280.183600,0.625029
1280.824254,0.640654
1281.308651,0.484397
1281.996183,0.687531
1286.011992,0.671906
1286.605769,0.593777
1287.277674,0.671906
1287.902703,0.625029
1288.621486,0.718783
1293.871726,0.562526
1294.512381,0.640654
1295.028029,0.515649
1295.574929,0.546900
1296.153081,0.578151
1296.653104,0.500023
1297.262506,0.609403
1297.825032,0.562526
1303.872184,0.546900
1304.434710,0.562526
1305.012861,0.578151
1305.591013,0.578151
1306.122287,0.531274
1320.310436,0.531274
1323.763720,0.531274
1324.373122,0.609403
1327.248254,0.531274
1339.561318,0.734409
1340.420732,0.859414
1359.921625,0.609403
1360.452899,0.531274
1361.015425,0.562526
