1574760118.000000, 1574760118.000000, 1574760118.000000
32.000000, 32.000000, 32.000000
56,-11,29
55,-10,28
53,-10,26
52,-11,25
53,-9,22
54,-7,20
56,-7,20
63,-7,21
69,-8,21
66,-9,20
59,-7,18
56,-7,19
56,-9,20
57,-11,20
58,-10,18
60,-7,14
61,-4,13
61,-3,13
61,-3,14
59,-4,16
59,-5,18
59,-6,20
61,-7,21
61,-7,20
61,-7,19
61,-6,18
61,-5,16
59,-6,16
58,-7,17
59,-6,20
60,-5,20
60,-4,20
61,-2,18
62,-1,17
61,-1,16
60,-1,15
58,-2,16
58,-3,16
58,-4,17
59,-5,17
60,-5,18
61,-4,19
61,-4,19
60,-4,18
60,-5,18
60,-5,18
60,-6,18
60,-6,18
60,-6,18
59,-7,17
60,-7,17
61,-7,17
60,-7,17
59,-8,17
60,-8,17
60,-8,16
60,-8,15
60,-8,15
59,-9,14
60,-9,14
60,-9,14
62,-9,15
63,-9,16
65,-9,18
64,-6,19
63,-4,18
60,1,17
57,2,15
58,1,12
61,-3,11
63,-5,12
67,-13,18
60,-18,20
55,-17,20
51,-10,20
54,-5,19
56,-4,18
61,-2,18
63,-1,17
65,0,17
65,-1,18
63,-2,18
58,-6,18
56,-9,19
57,-9,19
58,-7,20
59,-6,21
60,-5,21
60,-4,22
61,-4,22
61,-5,21
60,-7,19
59,-8,19
58,-8,19
58,-7,20
58,-7,20
58,-6,20
59,-6,21
59,-6,21
59,-7,22
59,-7,21
59,-8,21
58,-8,21
58,-7,21
59,-7,21
58,-7,21
59,-7,21
59,-7,21
60,-8,21
59,-7,21
59,-8,21
59,-7,22
59,-7,22
59,-7,22
58,-8,22
58,-8,22
58,-7,22
57,-7,22
57,-7,22
57,-6,22
57,-6,22
58,-7,23
58,-7,23
58,-7,24
58,-7,25
58,-7,24
57,-8,24
54,-8,22
57,-9,22
58,-10,23
59,-12,22
59,-11,22
59,-10,22
58,-7,21
58,-6,21
59,-5,22
60,-5,21
60,-4,20
61,-4,21
60,-6,20
59,-6,19
56,-8,19
55,-9,19
56,-9,21
58,-10,22
58,-10,22
59,-9,23
59,-8,22
60,-8,21
60,-8,18
60,-9,17
61,-10,19
60,-10,20
60,-10,19
59,-10,22
58,-12,24
57,-13,23
56,-12,22
57,-10,22
58,-9,22
60,-9,22
59,-9,22
58,-10,22
58,-11,22
57,-12,23
57,-13,24
55,-14,25
54,-15,25
54,-16,27
54,-16,28
53,-16,29
53,-16,30
52,-19,30
52,-18,28
54,-16,27
57,-13,26
57,-12,25
58,-10,22
58,-9,20
58,-8,20
59,-7,19
60,-7,20
60,-7,21
60,-7,22
59,-7,23
58,-9,24
57,-10,24
57,-10,25
56,-10,26
55,-11,27
54,-11,27
56,-10,28
65,-7,31
66,-5,32
60,-4,30
59,-4,30
59,-5,29
56,-5,28
56,-4,29
54,-2,29
51,0,30
52,1,30
52,2,28
52,3,29
52,4,28
54,5,28
54,6,27
62,9,29
65,11,29
59,13,28
75,18,34
51,20,41
49,21,44
47,25,48
33,29,53
25,28,57
26,34,52
17,37,45
13,38,45
6,42,44
4,44,39
4,40,44
7,36,45
3,35,44
-1,33,45
0,27,52
-5,25,45
-3,21,45
-1,25,53
-7,29,54
-12,30,52
-6,31,58
-9,32,60
-13,35,52
-12,35,50
-4,30,61
-9,29,59
-11,29,55
-8,28,55
-5,29,56
-4,28,57
-4,28,56
-3,29,56
-3,30,56
-2,32,53
-1,34,53
4,36,52
3,36,52
5,36,54
8,35,58
11,35,58
12,36,56
6,39,53
7,39,56
6,40,57
3,43,51
0,43,41
1,42,48
1,40,54
-5,42,46
13,42,50
7,39,53
8,38,54
0,34,54
5,33,56
0,33,54
-5,35,51
-7,36,51
-9,36,50
-12,32,52
-14,29,53
-5,25,53
-8,22,57
-8,24,58
-12,23,59
-14,22,63
-14,25,59
-17,23,56
-15,23,61
-15,24,61
-14,28,59
-18,29,61
-19,28,60
-20,26,59
-22,25,60
-24,25,61
-26,24,58
-27,23,56
-30,24,50
-34,27,42
-30,29,41
-29,29,40
-35,31,40
-35,32,41
-35,35,48
-36,37,47
-35,36,49
-32,35,39
-29,35,38
-38,30,34
-38,26,34
-36,27,34
-44,28,27
-48,32,28
-49,35,28
-47,39,26
-45,40,31
-44,40,31
-45,40,31
-32,42,34
-35,43,31
-40,44,28
-44,45,27
-47,44,25
-36,43,26
-33,43,24
