"jointType","x","y","z","time"
11,0.100910865,-0.100167841,1.3431294,6
12,-0.148327813,-0.388937145,1.45854175,6
13,-0.144641265,-0.6630895,1.42209542,6
14,-0.14380455,-0.9537292,1.41366589,6
15,-0.1268414,-0.9749004,1.29833245,6
16,-0.0250758119,-0.3846616,1.47691321,6
17,0.0169484336,-0.6551995,1.41097462,6
18,0.05983662,-0.941904068,1.37159753,6
19,0.0805973038,-0.9498266,1.25297546,6
20,-0.125311315,0.105857,1.60657668,6
21,-0.2372717,-0.505882144,1.336253,6
22,-0.283319324,-0.4484054,1.34092677,6
23,0.1161348,-0.1013832,1.31811965,6
24,0.128667772,-0.110413812,1.3272,6
0,-0.0286482442,-0.411861449,1.62037945,7
1,-0.0188148487,-0.12822476,1.70029557,7
2,-0.009119302,0.144444212,1.76533222,7
3,-0.0103619145,0.267515719,1.803902,7
4,-0.150783733,0.0201542284,1.70922065,7
5,-0.209846377,-0.212707877,1.6532234,7
6,-0.216803849,-0.4148972,1.562038,7
7,-0.2108541,-0.4717768,1.54850364,7
8,0.121663511,0.0272902045,1.66853154,7
9,0.195716456,-0.169581592,1.56098938,7
10,0.145957261,-0.114910044,1.44965327,7
11,0.124818563,-0.0837881938,1.39893615,7
12,-0.08871002,-0.407297254,1.59576118,7
13,-0.0997657254,-0.6797769,1.525606,7
14,-0.08936681,-0.9571379,1.51766884,7
15,-0.102782711,-0.9913401,1.397306,7
16,0.0327017047,-0.398973942,1.57631958,7
17,0.0541724935,-0.6723484,1.53028226,7
18,-0.06848283,-0.419734269,1.46157479,7
19,-0.0408556946,-0.5164943,1.447738,7
20,-0.0115220528,0.0776238441,1.7514751,7
21,-0.20979093,-0.530678749,1.52684832,7
22,-0.247439235,-0.4643513,1.54309535,7
23,0.104292318,-0.07578203,1.37603664,7
24,0.123169616,-0.0963255242,1.35762513,7
0,-0.06941341,-0.4139736,1.6288116,8
1,-0.07112136,-0.132391825,1.71371794,8
2,-0.07257216,0.138593659,1.78343356,8
3,-0.071808666,0.261794657,1.81913984,8
4,-0.20542419,0.0173503328,1.70830941,8
5,-0.2575586,-0.21068576,1.63713419,8
6,-0.252362728,-0.402871221,1.53367484,8
7,-0.2437269,-0.454411238,1.52513623,8
8,0.07082187,0.014953224,1.70835555,8
9,0.133753031,-0.198840067,1.61064839,8
10,0.123970531,-0.14081879,1.50843,8
11,0.111697644,-0.105182685,1.456304,8
12,-0.128815413,-0.407264054,1.595147,8
13,-0.131224886,-0.681170046,1.54316461,8
14,-0.115675494,-0.9582973,1.5369451,8
15,-0.112373434,-0.99487,1.41833007,8
16,-0.007168793,-0.403167963,1.593561,8
17,0.0204214938,-0.6751781,1.52826309,8
18,-0.08822709,-0.422194779,1.43920767,8
19,-0.06093745,-0.518316031,1.428881,8
20,-0.07228148,0.07214887,1.76843548,8
21,-0.231951982,-0.517041564,1.518621,8
22,-0.277974576,-0.468833178,1.5226,8
23,0.118473321,-0.0602335557,1.380287,8
24,0.151979223,-0.103885651,1.41993165,8
0,-0.09764404,-0.423636556,1.61127782,9
1,-0.105544977,-0.141922176,1.70449734,9
2,-0.113261737,0.128768951,1.78244448,9
3,-0.107481666,0.2504113,1.8179909,9
4,-0.235228285,0.00732638175,1.68707848,9
5,-0.2863547,-0.215763271,1.60089672,9
6,-0.267829329,-0.417581439,1.4899087,9
7,-0.261430532,-0.474725842,1.46938753,9
8,0.0393079743,-0.0032923785,1.71837044,9
9,0.112358205,-0.2374587,1.66519165,9
10,0.127790332,-0.09356206,1.52226174,9
11,0.123211659,-0.06262371,1.49122846,9
12,-0.156007275,-0.415113479,1.5712862,9
13,-0.153684214,-0.688937068,1.52872574,9
14,-0.119356126,-0.963592052,1.53740776,9
15,-0.09976263,-1.0064441,1.424519,9
16,-0.0351102948,-0.414084226,1.58235049,9
17,0.00107480527,-0.6808586,1.48737574,9
18,-0.08507691,-0.422134668,1.38967872,9
19,-0.06522543,-0.518811047,1.38234222,9
20,-0.111416586,0.0624199957,1.765346,9
21,-0.248534143,-0.5310926,1.45589876,9
22,-0.290971249,-0.46913895,1.45074069,9
23,0.111832604,-0.0311831478,1.4606998,9
24,0.08798295,-0.06267738,1.497,9
0,-0.104652263,-0.427335948,1.60033071,10
1,-0.121442892,-0.146825284,1.6936034,10
2,-0.137422353,0.122943342,1.77189493,10
3,-0.130859435,0.245264456,1.80933237,10
4,-0.2532321,0.00293330476,1.67150235,10
5,-0.299958646,-0.2191453,1.58050478,10
6,-0.277177274,-0.411943167,1.46883476,10
7,-0.265910566,-0.468212038,1.44538021,10
8,0.0201559179,-0.010242505,1.72117615,10
9,0.0695962,-0.251876265,1.671651,10
10,0.132316709,-0.114309534,1.53605366,10
11,0.126626223,-0.0934940055,1.50690556,10
12,-0.162330016,-0.418709368,1.55617547,10
13,-0.155402347,-0.6923723,1.51609,10
14,-0.15141207,-0.9698779,1.50382662,10
15,-0.129878238,-1.00608838,1.389626,10
16,-0.0424722135,-0.4176038,1.57542372,10
17,-0.0128647452,-0.6827501,1.46972466,10
18,0.0170009043,-0.964361,1.388356,10
19,0.03875646,-0.9599836,1.26693892,10
20,-0.133624122,0.05679234,1.75471961,10
21,-0.2562778,-0.520561039,1.42981541,10
22,-0.2992008,-0.480074525,1.43365216,10
23,0.131943464,-0.0500181057,1.47195423,10
24,0.099277325,-0.0641263053,1.53211117,10
0,-0.110609353,-0.4263428,1.59885454,11
1,-0.126855657,-0.1457855,1.6891315,11
2,-0.141659752,0.1240437,1.76356447,11
3,-0.134567216,0.24716346,1.79649568,11
4,-0.2583453,0.004254299,1.66461217,11
5,-0.304658026,-0.219246343,1.57925439,11
6,-0.2832214,-0.41462633,1.470574,11
7,-0.277060539,-0.4735346,1.45275116,11
8,0.0148291849,-0.009041621,1.72118711,11
9,0.046556,-0.251637578,1.68955672,11
10,0.115366742,-0.187560767,1.50823879,11
11,0.116735362,-0.188035265,1.49449289,11
12,-0.1680298,-0.417901665,1.55438542,11
13,-0.156247824,-0.691524267,1.51216829,11
14,-0.147562414,-0.9689683,1.49774134,11
15,-0.122515187,-1.00306,1.38326335,11
16,-0.0485296063,-0.4164909,1.57463431,11
17,-0.0204309579,-0.6810786,1.46581733,11
18,0.00776927639,-0.9620868,1.3811574,11
19,0.0311926454,-0.9570591,1.26003015,11
20,-0.138207272,0.0578938872,1.74743664,11
21,-0.263999,-0.5266341,1.43525136,11
22,-0.307810277,-0.469674766,1.43661857,11
23,0.117560454,-0.174850658,1.46552408,11
24,0.09186613,-0.1633922,1.49033332,11
0,-0.109013118,-0.4244457,1.59320509,12
1,-0.126372874,-0.142228946,1.679157,12
2,-0.141697675,0.1290521,1.75021541,12
3,-0.135967389,0.252413869,1.78177452,12
4,-0.2579904,0.00765878474,1.65476012,12
5,-0.304362953,-0.21539028,1.57422245,12
6,-0.284193069,-0.414327085,1.46878552,12
7,-0.2733554,-0.474822551,1.4514823,12
8,0.0155653581,-0.00621342938,1.71097314,12
9,0.06673618,-0.211927,1.70499778,12
10,0.10357441,-0.312609434,1.52924812,12
11,0.137484685,-0.333467245,1.49992979,12
12,-0.166307375,-0.4159167,1.54835093,12
13,-0.149794623,-0.689405441,1.50777221,12
14,-0.136424109,-0.9666931,1.49498916,12
15,-0.11019282,-1.00043821,1.38072157,12
16,-0.04701256,-0.414618224,1.569282,12
17,-0.01805143,-0.6808615,1.46776366,12
18,0.0110559966,-0.9635673,1.39080584,12
19,0.034709394,-0.960824251,1.27008557,12
20,-0.138134,0.06256981,1.7348386,12
21,-0.263104677,-0.5303706,1.437676,12
22,-0.3076064,-0.478532851,1.44059587,12
23,0.190944269,-0.355526268,1.44990063,12
24,0.168382436,-0.379228741,1.52633345,12
0,-0.107173435,-0.426048577,1.59667015,13
1,-0.122628152,-0.144725621,1.6853472,13
2,-0.136575088,0.12569955,1.75912666,13
3,-0.128536269,0.2492746,1.79197,13
4,-0.253849,0.005978248,1.663243,13
5,-0.302122772,-0.216717586,1.58091152,13
6,-0.283319563,-0.414584339,1.47458613,13
7,-0.2736799,-0.4745266,1.45865238,13
8,0.02042183,-0.01025367,1.71723723,13
9,0.0491591543,-0.245498657,1.69026709,13
10,0.158899441,-0.230936348,1.51929331,13
11,0.15751183,-0.217314079,1.493154,13
12,-0.164503023,-0.417223155,1.55258024,13
13,-0.151630014,-0.690816939,1.51165307,13
14,-0.1418125,-0.9682271,1.49852908,13
15,-0.116962068,-1.00259936,1.38418412,13
16,-0.0452476665,-0.416589,1.57222366,13
17,-0.0145789757,-0.682485044,1.470169,13
18,0.01632884,-0.964863062,1.39264262,13
19,0.0398562253,-0.9616972,1.27184153,13
20,-0.133315653,0.0594161563,1.74308419,13
21,-0.261849463,-0.5323848,1.44506323,13
22,-0.305298477,-0.473825872,1.44450068,13
23,0.172245532,-0.191217,1.45871294,13
24,0.165956825,-0.244554117,1.46214283,13
0,-0.121035025,-0.418554634,1.59092355,14
1,-0.129954085,-0.138951957,1.68118918,14
2,-0.138470039,0.130058914,1.75600326,14
3,-0.132653072,0.250954628,1.79049313,14
4,-0.2552054,0.007936804,1.65680981,14
5,-0.303445041,-0.217399284,1.57654142,14
6,-0.284033716,-0.415298164,1.47348773,14
7,-0.270988017,-0.473978,1.45368707,14
