"jointType","x","y","z","time"
10,0.1724138,-0.2555066,1.51236653,3
11,0.174290925,-0.26715982,1.49628091,3
12,-0.125338867,-0.433341026,1.6156894,3
13,-0.142502487,-0.7038061,1.58773315,3
14,-0.1724272,-1.08225107,1.58411813,3
15,-0.1648876,-1.112204,1.45944047,3
16,0.0007494139,-0.438749015,1.63745964,3
17,0.0173268765,-0.700426936,1.59242511,3
18,0.0312988646,-1.08885884,1.5941745,3
19,0.0454091728,-1.11957657,1.47082353,3
20,-0.07764102,0.0333213732,1.78454614,3
21,-0.209501952,-0.5303554,1.54027379,3
22,-0.259073883,-0.500830352,1.54918432,3
23,0.175325155,-0.2988915,1.45498824,3
24,0.202985749,-0.284393847,1.47465241,3
0,-0.0621638037,-0.4431887,1.6484189,4
1,-0.06966055,-0.166800886,1.72207534,4
2,-0.0767170638,0.100058816,1.78042877,4
3,-0.0581375472,0.238607511,1.8026135,4
4,-0.202371627,-0.0181500912,1.70656121,4
5,-0.251296848,-0.2698856,1.629804,4
6,-0.231157631,-0.448815644,1.53565526,4
7,-0.209470749,-0.481017321,1.53226006,4
8,0.07784169,-0.0289772525,1.74349117,4
9,0.112489045,-0.2247809,1.69937873,4
10,0.175219059,-0.266884148,1.50575531,4
11,0.168480217,-0.277745128,1.49101627,4
12,-0.124140009,-0.431143045,1.60381007,4
13,-0.1422985,-0.697318435,1.578064,4
14,-0.176591009,-1.07907677,1.58377922,4
15,-0.166942313,-1.11257625,1.46104991,4
16,0.00230445014,-0.437208384,1.6261971,4
17,0.0175380483,-0.6970531,1.58618152,4
18,0.0311212335,-1.08690345,1.5967834,4
19,0.0484244227,-1.12028635,1.47536337,4
20,-0.07503397,0.03453392,1.76825106,4
21,-0.2002712,-0.519630134,1.51248932,4
22,-0.2372656,-0.481227636,1.51509774,4
23,0.168555081,-0.313538224,1.44898844,4
24,0.201255381,-0.301295161,1.472748,4
0,-0.04935674,-0.4405685,1.65657258,5
1,-0.06336224,-0.160041451,1.72258067,5
2,-0.0760144144,0.111083791,1.774314,5
3,-0.0404023379,0.243241638,1.78766859,5
4,-0.193026751,-0.0150558092,1.70219934,5
5,-0.244515374,-0.2529953,1.631209,5
6,-0.201264441,-0.423908681,1.52874112,5
7,-0.165400565,-0.4492092,1.52519381,5
8,0.0859750956,-0.0259643886,1.751036,5
9,0.114455424,-0.223782226,1.70541692,5
10,0.15688321,-0.283302158,1.510856,5
11,0.15350242,-0.303414136,1.50560272,5
12,-0.111498974,-0.428886056,1.61073864,5
13,-0.1392758,-0.690929949,1.58083463,5
14,-0.179531619,-1.07598019,1.5806638,5
15,-0.1662098,-1.10696316,1.45689356,5
16,0.0148450024,-0.434505165,1.63573313,5
17,0.018576,-0.69423455,1.59305751,5
18,0.03776812,-1.08496189,1.59601533,5
19,0.0603154153,-1.11385047,1.47335565,5
20,-0.07302737,0.0444776267,1.76374471,5
21,-0.14644289,-0.486711144,1.50989556,5
22,-0.143769875,-0.429191619,1.49894571,5
23,0.148817241,-0.338511139,1.4669832,5
24,0.186963364,-0.3214665,1.4902,5
0,-0.04744916,-0.441391528,1.65134084,6
1,-0.0518780164,-0.1657146,1.72800207,6
2,-0.0560857132,0.09955563,1.789683,6
3,-0.0389391072,0.239039913,1.80269861,6
4,-0.185091764,-0.0172100216,1.7170229,6
5,-0.232724667,-0.2546185,1.63544333,6
6,-0.1963755,-0.423576832,1.52676618,6
7,-0.172711432,-0.45335713,1.52618217,6
8,0.09472044,-0.0304582,1.74929273,6
9,0.123383895,-0.227378458,1.69291246,6
10,0.145180047,-0.294100285,1.49724662,6
11,0.133483022,-0.307366,1.48450375,6
12,-0.109456845,-0.429021329,1.60795593,6
13,-0.133042768,-0.6936562,1.58403659,6
14,-0.179344147,-1.07549489,1.58415854,6
15,-0.173694432,-1.10730875,1.46027529,6
16,0.0165177118,-0.435887963,1.62770379,6
17,0.0220299233,-0.698456645,1.59112525,6
18,0.04250738,-1.08606231,1.595569,6
19,0.06007287,-1.11704338,1.47293615,6
20,-0.05511282,0.0345098,1.77658391,6
21,-0.16028817,-0.4943803,1.50804377,6
22,-0.1372643,-0.432864934,1.4998517,6
23,0.121678561,-0.345682025,1.4471786,6
24,0.09308968,-0.3153049,1.49647045,6
0,-0.060787864,-0.44128105,1.64820564,7
1,-0.07124233,-0.165144309,1.72786927,7
2,-0.0818736255,0.102918349,1.79290593,7
3,-0.0701736957,0.238898471,1.81050551,7
4,-0.203403071,-0.0192969516,1.71702182,7
5,-0.248320445,-0.254237145,1.633489,7
6,-0.216068476,-0.425337166,1.52716374,7
7,-0.195634425,-0.461242765,1.53140938,7
8,0.07490921,-0.0288562123,1.74706745,7
9,0.10707996,-0.22362563,1.69225681,7
10,0.131280869,-0.287093073,1.49574077,7
11,0.128159031,-0.297728062,1.48736632,7
12,-0.122964568,-0.429774582,1.60450375,7
13,-0.142841369,-0.694782734,1.5828265,7
14,-0.1783584,-1.07751417,1.58298,7
15,-0.171581864,-1.10952878,1.45927942,7
16,0.00376568339,-0.434932828,1.62523067,7
17,0.0141298529,-0.701296449,1.58900023,7
18,0.03921289,-1.08479941,1.592062,7
19,0.0566764437,-1.11556363,1.46930039,7
20,-0.07929711,0.0369902141,1.77902925,7
21,-0.177189469,-0.508496,1.500607,7
22,-0.155517071,-0.448748142,1.510023,7
23,0.119365893,-0.3364254,1.45196259,7
24,0.08466228,-0.296104848,1.47688913,7
0,-0.05278242,-0.443231553,1.65824533,8
1,-0.0657345951,-0.164056271,1.73365462,8
2,-0.07694204,0.105535075,1.79482985,8
3,-0.039311897,0.238521233,1.80741322,8
4,-0.192036435,-0.01818677,1.71447825,8
5,-0.244915679,-0.253397226,1.63289034,8
6,-0.210575029,-0.4279136,1.53366637,8
7,-0.195146918,-0.449264139,1.54019165,8
8,0.08190068,-0.032926105,1.76429582,8
9,0.111052178,-0.233209908,1.7124598,8
10,0.153940141,-0.296913475,1.51941168,8
11,0.145279273,-0.321279526,1.51566076,8
12,-0.114585362,-0.43024525,1.61091161,8
13,-0.142022252,-0.6921876,1.58595312,8
14,-0.173641816,-1.07778561,1.58767343,8
15,-0.157645971,-1.11050892,1.4651171,8
16,0.0110620707,-0.438406259,1.63897777,8
17,0.01626197,-0.6973916,1.5940218,8
18,0.0355807953,-1.08864915,1.59760773,8
19,0.05967133,-1.11884844,1.47604072,8
20,-0.07434756,0.0393151827,1.78191,8
21,-0.175303757,-0.5153479,1.51702046,8
22,-0.162611768,-0.4205424,1.54418588,8
23,0.140763581,-0.3606463,1.476227,8
24,0.102253743,-0.327312768,1.5096873,8
0,-0.07265475,-0.444188118,1.6665895,9
1,-0.07702539,-0.167622626,1.7398138,9
2,-0.0808876455,0.0993438438,1.79869652,9
3,-0.08236401,0.239311084,1.81475055,9
4,-0.215729147,-0.025330713,1.74163556,9
5,-0.259460479,-0.26234293,1.66861463,9
6,-0.235440552,-0.438474059,1.56955457,9
7,-0.222832829,-0.478743434,1.57607985,9
8,0.067639254,-0.0266408958,1.743644,9
9,0.129321724,-0.2185786,1.68700361,9
10,0.2298181,-0.259839773,1.51056349,9
11,0.235761359,-0.2596507,1.48749852,9
12,-0.135740668,-0.4361522,1.63080525,9
13,-0.147181764,-0.6975633,1.60195315,9
14,-0.17724134,-1.085605,1.585645,9
15,-0.179816738,-1.10941851,1.45820379,9
16,-0.00723628839,-0.434642822,1.6362474,9
17,0.0160204787,-0.6958429,1.59234178,9
18,0.04181113,-1.083977,1.59123254,9
19,0.0474107675,-1.11355293,1.4663533,9
20,-0.08000958,0.03379568,1.78633463,9
21,-0.219835013,-0.5247208,1.54984868,9
22,-0.183600858,-0.464384645,1.56253326,9
23,0.254335642,-0.295277536,1.4401834,9
24,0.2056601,-0.27213046,1.45404351,9
0,0.0473452,-0.444882274,1.66742992,10
1,0.0424806438,-0.170026973,1.74093866,10
2,0.0380613133,0.09573819,1.79872084,10
3,0.07035486,0.229661375,1.81794143,10
4,-0.08147349,-0.0111854738,1.70507491,10
5,-0.1480733,-0.251216352,1.621918,10
6,-0.09613168,-0.417513162,1.51557243,10
7,-0.0849073753,-0.43608126,1.52055573,10
8,0.19070527,-0.049947992,1.79612947,10
9,0.23244749,-0.247529581,1.7753526,10
10,0.394197255,-0.26400575,1.65117848,10
11,0.4042597,-0.257740617,1.61877716,10
12,-0.0135486284,-0.427467942,1.61595678,10
13,-0.0324303061,-0.693010032,1.54046524,10
14,-0.07644767,-1.07356465,1.53229952,10
15,-0.04775337,-1.10536063,1.41277957,10
16,0.106401749,-0.44439438,1.65193868,10
17,0.08307591,-0.7060683,1.60659587,10
18,0.06144046,-1.09373164,1.60994327,10
19,0.09325233,-1.12673867,1.49244344,10
20,0.03910882,0.03043564,1.78671932,10
21,-0.0668562055,-0.4996182,1.49769378,10
22,-0.0541249067,-0.403988957,1.53040743,10
23,0.446387827,-0.294767857,1.56521916,10
24,0.424256235,-0.244547367,1.579095,10
0,-0.00655200751,-0.42969656,1.66599989,11
1,0.004392387,-0.153956592,1.73137569,11
2,0.0117778871,0.11234045,1.78457773,11
3,0.00488348724,0.2471314,1.81038284,11
4,-0.131225824,-0.0194100048,1.75342059,11
5,-0.169533744,-0.284018755,1.69202507,11
6,-0.174885765,-0.46415922,1.59889209,11
7,-0.156819835,-0.469805568,1.61060643,11
8,0.13470149,-0.003412004,1.691882,11
9,0.139718935,-0.140880778,1.53084576,11
10,0.102864243,-0.13895072,1.4989388,11
11,0.04563266,-0.142053,1.47589457,11
12,-0.06575615,-0.426713675,1.6489445,11
13,-0.0296322573,-0.7106572,1.60097921,11
14,-0.05462743,-1.07565868,1.58132911,11
15,-0.08336882,-1.0963428,1.4567337,11
16,0.05269777,-0.415397942,1.61749828,11
17,0.07112151,-0.699224234,1.58679664,11
18,0.104022428,-1.064279,1.59501767,11
19,0.08471326,-1.099265,1.47414351,11
20,0.0105332062,0.0467457175,1.773353,11
21,-0.152308851,-0.5317927,1.58450317,11
22,-0.117864609,-0.448249966,1.583,11
23,-0.027226679,-0.11267589,1.42795908,11
24,0.009411534,-0.09302865,1.50133324,11
0,0.0188694838,-0.442407668,1.64669251,12
1,0.00340304733,-0.165137544,1.71968079,12
2,-0.0105053289,0.101829708,1.77524269,12
3,0.005216617,0.241409883,1.78932667,12
4,-0.1356421,-0.01671427,1.70303869,12
5,-0.175794438,-0.2578402,1.63013458,12
6,-0.145596027,-0.437537551,1.54049551,12
7,-0.12564674,-0.468245059,1.53539991,12
8,0.145403892,-0.0208973568,1.740758,12
9,0.1809829,-0.215820014,1.692328,12
10,0.198282212,-0.255587846,1.57559907,12
11,0.2065774,-0.273099065,1.51724041,12
12,-0.04286726,-0.434397876,1.60360408,12
13,-0.0284981187,-0.712518156,1.57008922,12
14,-0.07299846,-1.08249485,1.56394517,12
15,-0.06773317,-1.11142731,1.43887472,12
16,0.08003658,-0.4323935,1.62167287,12
17,0.086714834,-0.699608743,1.55002987,12
18,0.109187782,-1.08084893,1.5508002,12
19,0.126701131,-1.1100117,1.42784965,12
20,-0.00676657632,0.0362919644,1.76391065,12
21,-0.109640725,-0.536406636,1.51809514,12
22,-0.0899866447,-0.455647081,1.5251137,12
23,0.194914192,-0.292430818,1.47691286,12
24,0.215697289,-0.238192022,1.50869715,12
0,0.46520555,-0.4315839,1.59430313,13
1,0.470459729,-0.153307587,1.66610336,13
2,0.47232002,0.11521814,1.72373533,13
3,0.518794954,0.242691085,1.731047,13
4,0.337395161,-0.00527207274,1.66759658,13
5,0.267945915,-0.264002949,1.61824071,13
6,0.2536692,-0.4509195,1.5425123,13
7,0.274009615,-0.463822156,1.54547513,13
8,0.614662468,-0.02933385,1.65182638,13
9,0.626139045,-0.1775901,1.50323462,13
10,0.451825559,-0.2273112,1.4033401,13
11,0.446361959,-0.23528257,1.40250826,13
12,0.39378196,-0.419873238,1.56402457,13
13,0.332927644,-0.6648366,1.50039744,13
14,0.241655126,-1.055997,1.48740828,13
15,0.217948735,-1.07831049,1.36165309,13
16,0.5178716,-0.425900728,1.56041408,13
17,0.554734945,-0.658469439,1.49274993,13
18,0.510197163,-1.06534,1.50614643,13
19,0.48747617,-1.10051835,1.38627446,13
20,0.472424537,0.0493008234,1.71162033,13
21,0.273143977,-0.5266489,1.527727,13
22,0.302873343,-0.4609052,1.51917255,13
23,0.396190464,-0.252731532,1.385953,13
24,0.421075732,-0.2307773,1.47166657,13
0,0.5256786,-0.410151064,1.53803146,14
1,0.5334663,-0.134236366,1.62467623,14
2,0.535599768,0.131035253,1.69783,14
3,0.5449702,0.264000356,1.71558261,14
4,0.4029965,0.008594411,1.63633513,14
5,0.351914465,-0.2190417,1.54811132,14
6,0.3652864,-0.408707768,1.44796062,14
7,0.378894061,-0.449083954,1.44469154,14
8,0.6703702,-0.00250356761,1.6282531,14
9,0.6978813,-0.161969274,1.49611878,14
10,0.6011365,-0.177266032,1.407909,14
11,0.5441752,-0.192121953,1.37630463,14
12,0.451080471,-0.397496641,1.50813663,14
13,0.5079665,-0.686805964,1.48006868,14
14,0.5839574,-1.03239465,1.47988153,14
15,0.593521357,-1.06135035,1.35778368,14
16,0.578506231,-0.406088352,1.50487339,14
17,0.5536835,-0.664168954,1.4891988,14
18,0.661606252,-1.029403,1.55786514,14
19,0.687209964,-1.08368075,1.45853734,14
20,0.5358958,0.06599734,1.68187129,14
21,0.387950867,-0.502266943,1.42457759,14
22,0.4115933,-0.425487429,1.430535,14
23,0.4933377,-0.203600064,1.34130311,14
24,0.5564214,-0.2601751,1.40814316,14
0,0.8663457,-0.3858,1.48180962,15
1,0.887516,-0.112212531,1.54688311,15
2,0.903382838,0.1513482,1.59836757,15
3,0.9242749,0.280485868,1.59480667,15
4,0.7670797,0.0264286455,1.57001662,15
5,0.698739052,-0.19899559,1.535842,15
6,0.6943383,-0.3669213,1.41978228,15
7,0.7108993,-0.3934008,1.41701448,15
8,1.0157572,0.0175604019,1.52450347,15
9,0.939270437,-0.203891173,1.40579891,15
10,0.890258551,-0.3877896,1.33516467,15
11,0.885309041,-0.4012136,1.383937,15
12,0.786318,-0.377116829,1.464437,15
13,0.746709347,-0.6147805,1.39717817,15
14,0.565791845,-0.97782433,1.45472813,15
15,0.498387277,-1.00259149,1.34603357,15
16,0.91236347,-0.3793166,1.44100606,15
17,0.9927714,-0.644807637,1.39771247,15
18,1.1151793,-0.990170062,1.37495673,15
19,1.10826492,-1.01295269,1.25142181,15
20,0.9004479,0.0866887048,1.58762026,15
21,0.671445549,-0.456254333,1.38689268,15
22,0.722904861,-0.403409332,1.38038671,15
23,0.8793049,-0.4129976,1.37631154,15
24,0.848521054,-0.387639016,1.361,15
0,0.8700559,-0.3684649,1.49959791,16
1,0.917137444,-0.09742273,1.54914844,16
2,0.956609845,0.165346,1.58689129,16
3,0.972017169,0.2949584,1.59599972,16
4,0.8329509,0.035898298,1.56383193,16
5,0.763970256,-0.167920768,1.5374794,16
6,0.7640107,-0.3591395,1.43583572,16
7,0.7850838,-0.409719944,1.41821349,16
8,0.9995222,0.0341679826,1.50934887,16
9,0.9369717,-0.183154345,1.38568759,16
10,0.908754,-0.375942945,1.33367741,16
11,0.911045134,-0.404535621,1.362145,16
12,0.784946263,-0.36045745,1.489306,16
13,0.9402958,-0.5903981,1.41541111,16
14,1.1488502,-0.88166976,1.35669816,16
15,1.1433903,-0.8939774,1.229396,16
16,0.921205342,-0.362207949,1.45161915,16
17,0.915926456,-0.602560043,1.41253006,16
18,0.935835838,-1.027223,1.39099526,16
19,0.893829465,-1.04026663,1.2708323,16
20,0.948196769,0.1008264,1.57998824,16
21,0.7913421,-0.476649016,1.39609444,16
22,0.8100126,-0.405811459,1.38761914,16
23,0.8992378,-0.466716468,1.35661256,16
24,0.870655,-0.382599562,1.35785735,16
0,0.884180069,-0.3681185,1.49872816,17
1,0.928232,-0.0958560556,1.54805946,17
2,0.9640855,0.1664847,1.58625829,17
3,0.9780812,0.2956167,1.59608543,17
4,0.8389698,0.03517697,1.56003857,17
5,0.7791098,-0.172618076,1.52565038,17
6,0.8154567,-0.341005385,1.40104389,17
7,0.878739834,-0.371155828,1.38775361,17
8,1.00277829,0.04151609,1.509544,17
9,0.9519066,-0.180187255,1.39413786,17
10,0.932975769,-0.375645161,1.35161364,17
11,0.920979559,-0.4116561,1.3640604,17
12,0.7968621,-0.359739721,1.4852246,17
13,0.9453358,-0.5762064,1.41757417,17
14,1.16594,-0.8781977,1.36231363,17
15,1.16180921,-0.891705155,1.23555088,17
16,0.9368975,-0.363035023,1.45356309,17
17,0.922531962,-0.6037096,1.41018856,17
18,0.9270197,-1.02892077,1.38088727,17
19,0.88309747,-1.03873682,1.26034021,17
20,0.9564174,0.1020612,1.57845914,17
21,0.9240314,-0.421613157,1.34851432,17
22,0.8883044,-0.3226685,1.36456084,17
23,0.9148875,-0.5053412,1.35566247,17
24,0.879882336,-0.41422,1.36048889,17
0,0.8750032,-0.368413568,1.48924088,18
1,0.924224,-0.09816312,1.53810811,18
2,0.9676496,0.16208601,1.57473409,18
3,0.982807636,0.291658521,1.57952058,18
4,0.8412214,0.0335670374,1.55469334,18
5,0.771804333,-0.175252691,1.524147,18
6,0.7724153,-0.347523242,1.41535485,18
7,0.8224367,-0.367497176,1.391958,18
8,1.00318122,0.0374014862,1.50784218,18
9,0.9441586,-0.188770667,1.38300228,18
10,0.9315287,-0.383149147,1.3333602,18
11,0.917200267,-0.43499735,1.33941722,18
12,0.7876959,-0.358252525,1.4744581,18
13,0.9268476,-0.56506443,1.38014507,18
14,1.14675844,-0.8707388,1.28341365,18
15,1.13670051,-0.873809338,1.1543231,18
16,0.9279535,-0.3641812,1.445693,18
17,0.9007553,-0.6020882,1.373388,18
18,0.8826203,-1.02260387,1.293643,18
19,0.8389177,-1.01934624,1.17094934,18
20,0.9579441,0.09823992,1.56752145,18
21,0.8761281,-0.4100173,1.34925759,18
22,0.842526257,-0.3248319,1.37928557,18
23,0.9214303,-0.5186789,1.32027459,18
24,0.874939263,-0.453138977,1.33429992,18
0,0.877459943,-0.5011735,1.46360159,19
1,0.9408779,-0.202997968,1.510222,19
2,0.996120334,0.08241263,1.54371643,19
3,0.9826317,0.13911733,1.49903035,19
4,0.9600436,-0.106782191,1.472663,19
5,0.971154332,-0.2922732,1.3863591,19
6,0.9393204,-0.5068045,1.32585669,19
7,0.9165276,-0.5657981,1.3167069,19
8,0.9476166,0.0255504958,1.49704492,19
9,0.962438345,-0.185087532,1.40744328,19
10,0.977028966,-0.370653629,1.33034468,19
11,0.9408671,-0.424107969,1.348342,19
12,0.884546,-0.5266231,1.478174,19
13,1.09001207,-0.688727558,1.37798071,19
14,1.37003994,-0.9059468,1.282812,19
15,1.38368785,-0.949557662,1.34662151,19
16,0.8608183,-0.4612412,1.3810662,19
17,0.904453337,-0.690755248,1.34478641,19
18,1.00813961,-1.10037065,1.328578,19
19,0.985644758,-1.12839234,1.39794588,19
20,0.9833538,0.0127531243,1.53748155,19
21,0.8988485,-0.6335459,1.2889142,19
22,0.920645535,-0.592547238,1.33311117,19
23,0.9402688,-0.487761825,1.30906165,19
24,0.9183582,-0.461670846,1.3378,19
0,0.8936199,-0.4392103,1.47547734,20
1,0.9254681,-0.217845231,1.52101707,20
2,0.951674938,0.00224034116,1.55250049,20
3,0.9819786,0.107047513,1.549701,20
4,0.9962543,0.0229062438,1.4561702,20
5,0.9552053,-0.1800977,1.37973547,20
6,0.936724067,-0.374902368,1.326514,20
7,0.9268311,-0.437424034,1.33592534,20
8,0.903207064,-0.0545708947,1.5054847,20
9,0.9819501,-0.179015815,1.36031592,20
10,0.9315048,-0.369927317,1.31788051,20
11,0.926674247,-0.429308981,1.3361398,20
12,0.913802862,-0.407960236,1.41643488,20
13,0.98210454,-0.6744325,1.34261286,20
14,1.08903909,-1.02162242,1.28034246,20
15,1.13907826,-1.065732,1.31594145,20
16,0.8380988,-0.45334217,1.47323358,20
17,1.05730474,-0.3602403,1.28994107,20
18,1.35311222,-0.251263618,1.08734953,20
19,1.42520583,-0.267069429,1.10862148,20
20,0.9463687,-0.052934438,1.54665375,20
21,0.919615567,-0.506206036,1.30282474,20
22,0.898682654,-0.43458873,1.342073,20
23,0.913464963,-0.5011442,1.30306447,20
24,0.897705436,-0.437219083,1.34066665,20
0,0.7719587,-0.3718753,1.4758172,21
1,0.7925898,-0.09685156,1.52447724,21
2,0.80690527,0.168873116,1.56079555,21
3,0.7764999,0.273772061,1.62446535,21
4,0.8542692,0.18817085,1.46280849,21
5,0.7850991,-0.04199393,1.46287811,21
6,0.7000228,-0.294229,1.48976123,21
7,0.667028844,-0.38496998,1.49654961,21
8,0.835978031,0.01625155,1.4074825,21
9,0.7292955,0.138908461,1.18743694,21
10,0.5693952,0.248694018,1.116301,21
11,0.542505264,0.248563811,1.087809,21
12,0.7558418,-0.356624246,1.484857,21
13,0.7030791,-0.5952495,1.444181,21
14,0.6110272,-0.3447418,1.61675179,21
15,0.6425093,-0.4309324,1.51405454,21
16,0.756399035,-0.372534931,1.40735066,21
17,0.8042902,-0.5689549,1.2474978,21
18,0.911001,-0.9187638,1.01786292,21
19,0.807022333,-0.9346495,0.9479396,21
20,0.8043976,0.103764616,1.55382669,21
21,0.646541536,-0.4430554,1.48242474,21
22,0.665583,-0.3768807,1.419591,21
23,0.485605627,0.26267612,1.07329512,21
24,0.5354142,0.230736271,1.038923,21
0,0.0356091745,-0.379877746,1.25777328,22
1,0.0508339368,-0.144489467,1.29496717,22
2,0.06443139,0.08064637,1.31689906,22
3,0.09220236,0.217403188,1.43980265,22
4,0.114119925,0.100664325,1.21941555,22
5,-0.008606512,-0.108896367,1.33021641,22
6,-0.09619461,-0.3491468,1.33434629,22
7,-0.110903859,-0.397677541,1.3135581,22
8,0.1602203,0.02849635,1.23400545,22
9,0.128276274,0.161300227,1.05772364,22
10,-0.0518694371,0.308915079,0.970674,22
11,-0.106506564,0.335090965,0.942103446,22
12,-0.0113454778,-0.3533548,1.24717379,22
13,0.07003835,-0.5267166,1.05903733,22
14,0.20928137,-0.8377151,0.7836744,22
15,0.258724242,-0.809241831,0.6776651,22
16,0.08020722,-0.386870772,1.20232189,22
17,-0.0255635791,-0.614150643,1.02360749,22
18,-0.1569807,-0.911427,0.8299609,22
19,-0.115206838,-0.905851662,0.707264245,22
20,0.0612373948,0.0256933067,1.3138206,22
21,-0.127214819,-0.467288047,1.29550207,22
22,-0.08409541,-0.3997681,1.26155543,22
23,-0.160340711,0.359765768,0.913790464,22
24,-0.08970262,0.328710049,0.8924401,22
0,-0.356756836,-0.348005056,1.13172841,23
1,-0.3445748,-0.112234257,1.16684413,23
2,-0.3296928,0.112772584,1.18710852,23
3,-0.331845582,0.247721,1.31704974,23
4,-0.266256452,0.129242852,1.09725094,23
5,-0.431923151,-0.07439234,1.1531589,23
6,-0.5387735,-0.316342354,1.12127423,23
7,-0.5321692,-0.354560375,1.1020031,23
8,-0.211158082,0.115186989,1.14675045,23
9,-0.2978232,0.24877885,0.9478097,23
10,-0.426452667,0.374358147,0.85507977,23
11,-0.444639951,0.382012039,0.8305736,23
12,-0.39465484,-0.339597,1.11813951,23
13,-0.38520208,-0.6238532,1.06835556,23
14,-0.385567278,-0.9923459,1.0404253,23
15,-0.307819426,-1.01207566,0.944283,23
16,-0.2994695,-0.33716163,1.08249211,23
17,-0.2579414,-0.6199624,1.03825927,23
18,-0.2155267,-0.986562848,1.01806521,23
19,-0.136132389,-1.00042748,0.92402494,23
20,-0.3338939,0.05796477,1.18435144,23
21,-0.5447415,-0.418418556,1.07804441,23
22,-0.499691,-0.385168731,1.10766673,23
23,-0.5072923,0.40658918,0.8077323,23
24,-0.4268825,0.380107254,0.7807254,23
0,-0.364578456,-0.350227058,1.126808,24
1,-0.315834731,-0.0154242041,1.2178061,24
2,-0.264925569,0.303762048,1.29250491,24
3,-0.2873931,0.424374938,1.39918327,24
4,-0.4689292,0.06251319,1.22763765,24
5,-0.517467558,-0.153968617,1.17076588,24
6,-0.5298778,-0.3423855,1.09736776,24
7,-0.517585933,-0.377731085,1.08817339,24
8,-0.216091946,0.09415966,1.14217329,24
9,-0.260577828,0.227016926,0.9170327,24
10,-0.358769834,0.3678841,0.8068552,24
11,-0.358491123,0.361460954,0.79345727,24
12,-0.416842222,-0.3474603,1.11355448,24
13,-0.352742434,-0.6274289,1.08204174,24
14,-0.284901053,-0.9907515,1.07677352,24
15,-0.300760716,-1.02308118,0.9612061,24
16,-0.291121662,-0.333751947,1.07611048,24
17,-0.2535829,-0.6147759,1.06806612,24
18,-0.216315567,-0.9793695,1.094609,24
19,-0.240542889,-1.02152777,0.9871764,24
20,-0.277881742,0.2261031,1.27609241,24
21,-0.516182542,-0.429401,1.07203007,24
22,-0.5435096,-0.403695583,1.07525,24
23,-0.40739572,0.394053221,0.772384048,24
24,-0.3292252,0.350872457,0.7504591,24
0,-0.3295795,-0.317878544,1.13071227,25
