"jointType","x","y","z","time"
24,-0.0302765854,0.0482311621,1.81970012,9
0,-0.08208841,-0.3270902,2.12895179,10
1,-0.07780622,-0.04716539,2.164165,10
2,-0.07343846,0.224948317,2.18753815,10
3,-0.09668382,0.349934846,2.199237,10
4,-0.205163062,0.102531955,2.17899,10
5,-0.242276415,-0.135054022,2.164807,10
6,-0.248857722,-0.31165874,2.06591678,10
7,-0.2336502,-0.374674529,2.042398,10
8,0.0445691161,0.106868081,2.1516118,10
9,0.12593396,-0.105676912,2.07532287,10
10,0.0859972462,-0.1648029,1.87357247,10
11,0.0746811,-0.188872725,1.81711781,10
12,-0.1421233,-0.3248742,2.10832548,10
13,-0.15965116,-0.6105697,2.05582714,10
14,-0.173988879,-0.8403825,2.07236743,10
15,-0.166539788,-0.937622666,1.99640167,10
16,-0.0194265135,-0.3192743,2.084651,10
17,0.03043801,-0.590121031,2.04549146,10
18,0.04530518,-0.887694538,2.04154015,10
19,0.03225708,-0.9506836,1.96777344,10
20,-0.07454452,0.157914639,2.18372488,10
21,-0.2262637,-0.435416,2.02095962,10
22,-0.197380036,-0.3658669,2.02522469,10
23,0.0694501251,-0.2046766,1.772637,10
24,0.0262855478,-0.19613792,1.82225,10
0,-0.08881773,-0.328045964,2.13019228,11
1,-0.08237637,-0.04705685,2.16349483,11
2,-0.0769063,0.225990519,2.18461084,11
3,-0.101817511,0.3499306,2.19267464,11
4,-0.2071623,0.09996223,2.17640066,11
5,-0.243330657,-0.1345999,2.171812,11
6,-0.247336939,-0.329422355,2.0704987,11
7,-0.236693487,-0.3825809,2.05091834,11
8,0.0401826464,0.108793065,2.15021968,11
9,0.096226424,-0.112865716,2.09372282,11
10,0.07079578,-0.3175115,1.94894624,11
11,0.0622195341,-0.3683148,1.91478384,11
12,-0.15078643,-0.324755967,2.11019945,11
13,-0.163880125,-0.6184087,2.06049442,11
14,-0.168573648,-0.916153133,2.03872752,11
15,-0.1781166,-0.9410252,1.91415489,11
16,-0.0243329313,-0.321218759,2.08505869,11
17,0.0233763382,-0.5980006,2.04602861,11
18,0.0401757546,-0.8955755,2.03265381,11
19,0.03204629,-0.923573852,1.90867913,11
20,-0.0782552,0.158725187,2.181504,11
21,-0.220558777,-0.4527753,2.03072357,11
22,-0.1960699,-0.357972771,2.03746676,11
23,0.05534883,-0.414941281,1.88465726,11
24,0.0231260285,-0.362611771,1.907162,11
0,-0.0926623,-0.3260979,2.133029,12
1,-0.0873068,-0.0450670756,2.16506362,12
2,-0.08240034,0.22824204,2.18502927,12
3,-0.106770642,0.3503297,2.194505,12
4,-0.210737482,0.102273338,2.174827,12
5,-0.245083317,-0.132017925,2.16611862,12
6,-0.2501436,-0.312884,2.065617,12
7,-0.235898718,-0.376250565,2.04217219,12
8,0.0377669074,0.108330004,2.148258,12
9,0.08963815,-0.116179712,2.090783,12
10,0.0640809461,-0.3364855,1.97834265,12
11,0.0485679768,-0.388964,1.962466,12
12,-0.154495478,-0.32326147,2.11197376,12
13,-0.166546166,-0.610543668,2.06448865,12
14,-0.1795251,-0.8744275,2.07669067,12
15,-0.167654559,-0.9660435,1.99061394,12
16,-0.0281620175,-0.3188007,2.08891439,12
17,0.0249145236,-0.5677448,2.03613424,12
18,0.03800522,-0.865526,2.03345633,12
19,0.0293133277,-0.8970083,1.9107759,12
20,-0.0836337656,0.16091986,2.1821816,12
21,-0.23033762,-0.435822576,2.02323532,12
22,-0.198222131,-0.3654534,2.02948856,12
23,0.0342474468,-0.449707568,1.94163227,12
24,0.0125644961,-0.375146657,1.95195234,12
0,-0.0949142948,-0.324181318,2.1379838,13
1,-0.0861440748,-0.0432632752,2.16778731,13
2,-0.07692013,0.2303425,2.18586421,13
3,-0.103348918,0.354014754,2.195059,13
4,-0.205714121,0.106062539,2.17576766,13
5,-0.240558311,-0.132763952,2.167631,13
6,-0.245199978,-0.3316347,2.063062,13
7,-0.234700412,-0.381580532,2.04746842,13
8,0.04209981,0.108221591,2.147917,13
9,0.09166766,-0.116479754,2.09328055,13
10,0.0570341423,-0.335997164,1.98942661,13
11,0.039605137,-0.3860843,1.9758482,13
12,-0.156856537,-0.3216096,2.11757016,13
13,-0.167291075,-0.6096965,2.06926656,13
14,-0.180169582,-0.888588965,2.08030868,13
15,-0.167402089,-0.9707712,1.97993445,13
16,-0.0301105436,-0.3167898,2.09334636,13
17,0.0226117261,-0.571208537,2.040784,13
18,0.0390529446,-0.8681239,2.050113,13
19,0.0308505427,-0.965935,1.97721469,13
20,-0.0793897,0.162926644,2.183513,13
21,-0.224856108,-0.441602826,2.02874637,13
22,-0.191850439,-0.374028981,2.0278573,13
23,0.0230095834,-0.4466045,1.9621979,13
24,0.005696697,-0.357248574,1.975294,13
0,-0.09657732,-0.323237747,2.13633013,14
1,-0.0877202,-0.04205021,2.16791248,14
2,-0.07874696,0.231669053,2.18731213,14
3,-0.103595234,0.355137229,2.19662213,14
4,-0.207438961,0.108698793,2.17399859,14
5,-0.240319,-0.1312483,2.16247654,14
6,-0.24086383,-0.334410727,2.05189657,14
7,-0.229084253,-0.38043493,2.038279,14
8,0.04448408,0.107263684,2.147536,14
9,0.0925039649,-0.1130156,2.094986,14
10,0.057024125,-0.3343124,1.98588324,14
11,0.04424445,-0.384066433,1.97286379,14
12,-0.158256724,-0.320328444,2.1157732,14
13,-0.169559285,-0.6051389,2.06787539,14
14,-0.1731629,-0.902831137,2.03938413,14
15,-0.181455374,-0.9262489,1.91396475,14
16,-0.0316086374,-0.316089123,2.09137583,14
17,0.0218824558,-0.566781044,2.037334,14
18,0.0356418528,-0.864798,2.02848434,14
19,0.0278505348,-0.8944131,1.90488231,14
20,-0.08101223,0.164236814,2.184565,14
21,-0.219530135,-0.4407086,2.02198577,14
22,-0.190946087,-0.3680146,2.03032875,14
23,0.0305309817,-0.444410861,1.95846522,14
24,0.00685892161,-0.374129832,1.97126293,14
0,-0.088127166,-0.3252191,2.1408298,15
1,-0.0790394843,-0.0431536175,2.171808,15
2,-0.0679129362,0.230490029,2.18976021,15
3,-0.09384517,0.352766067,2.19626784,15
4,-0.199943349,0.107365742,2.17580557,15
5,-0.234966949,-0.1273199,2.15962577,15
6,-0.2367467,-0.340208143,2.051357,15
7,-0.2260126,-0.379918933,2.04105568,15
8,0.06265636,0.104954988,2.15482426,15
9,0.102218792,-0.113758557,2.1149466,15
10,0.07489693,-0.333083,2.0094502,15
11,0.0576709323,-0.3853853,1.99623692,15
12,-0.150259122,-0.321702778,2.11717081,15
13,-0.17059423,-0.6023962,2.070133,15
14,-0.174506441,-0.9003719,2.0483582,15
15,-0.180467024,-0.925698936,1.92337823,15
16,-0.023119133,-0.31889677,2.09952283,15
17,0.0212997273,-0.58111,2.04614019,15
18,0.0424491428,-0.876710832,2.0664773,15
19,0.0319659561,-0.9673884,1.978928,15
20,-0.07086168,0.16313839,2.18749,15
21,-0.22089085,-0.4356884,2.02212977,15
22,-0.1886709,-0.3666305,2.03201365,15
23,0.042919077,-0.448458731,1.98043275,15
24,0.02388862,-0.383235037,1.98747826,15
0,-0.08464084,-0.327502,2.13936925,16
1,-0.07091903,-0.04460965,2.16935635,16
2,-0.05640131,0.230575442,2.18644166,16
3,-0.07814141,0.351920515,2.19077134,16
4,-0.189995289,0.102833487,2.17315817,16
5,-0.2306945,-0.126239508,2.15996647,16
6,-0.241899073,-0.313525528,2.060784,16
7,-0.226458862,-0.377604455,2.03900456,16
8,0.0739014,0.103510343,2.15142918,16
9,0.109409437,-0.11739859,2.11114526,16
10,0.08077421,-0.337696165,2.00716877,16
11,0.0626660958,-0.3882583,1.99222565,16
12,-0.146245793,-0.323854059,2.116872,16
13,-0.1729679,-0.5872563,2.068883,16
14,-0.17454578,-0.8855528,2.04197168,16
15,-0.180447116,-0.909804,1.91643989,16
16,-0.0202385187,-0.321230054,2.09649754,16
17,0.0228334628,-0.5877721,2.04492974,16
18,0.03754769,-0.885972142,2.03740573,16
19,0.03194787,-0.9157399,1.91390145,16
20,-0.060084492,0.162799045,2.18436456,16
21,-0.220581323,-0.438852042,2.0205605,16
22,-0.189589962,-0.37088424,2.02772331,16
23,0.048677668,-0.449898273,1.97827446,16
24,0.0274282135,-0.375499517,1.98484886,16
0,-0.08352334,-0.326738566,2.132938,17
1,-0.06993012,-0.0447900631,2.16329932,17
2,-0.0561467148,0.229426607,2.18049932,17
3,-0.0792028159,0.3517032,2.18463087,17
4,-0.194291592,0.100973889,2.17135167,17
5,-0.230035216,-0.127542853,2.15713239,17
6,-0.23956649,-0.317607284,2.05462933,17
7,-0.225151524,-0.378733516,2.03585625,17
8,0.0692238957,0.104752563,2.14520669,17
9,0.109404363,-0.117210239,2.102028,17
10,0.07755151,-0.336127967,1.99970543,17
11,0.0572090447,-0.390707016,1.98545837,17
12,-0.145706475,-0.323428,2.11193442,17
13,-0.169766754,-0.599835932,2.06342173,17
14,-0.175305828,-0.8982551,2.04454279,17
15,-0.183860883,-0.9243033,1.92011344,17
16,-0.0187623166,-0.320050418,2.088445,17
17,0.0228154026,-0.5821023,2.040299,17
18,0.0379183143,-0.8802757,2.03470135,17
19,0.0305672139,-0.9107369,1.91157568,17
20,-0.0595820248,0.161912844,2.17841768,17
21,-0.220248356,-0.434419155,2.016241,17
22,-0.189302474,-0.363424063,2.02611756,17
23,0.04142436,-0.4522462,1.96958244,17
24,0.0244512372,-0.368950963,1.97913873,17
0,-0.0853553,-0.3245203,2.1310513,18
1,-0.0725499839,-0.0442982763,2.15829635,18
2,-0.06044559,0.227899984,2.17213368,18
3,-0.09174083,0.350517631,2.18342137,18
4,-0.197172791,0.099394545,2.17966986,18
5,-0.228865042,-0.128336847,2.155721,18
6,-0.242233187,-0.310945779,2.05802679,18
7,-0.226365313,-0.3758274,2.03491974,18
8,0.06484817,0.109367944,2.14001679,18
9,0.108888462,-0.113433264,2.094869,18
10,0.07440121,-0.3361034,1.99433458,18
11,0.05343392,-0.3903225,1.97901511,18
12,-0.147159085,-0.32228142,2.11434126,18
13,-0.1687111,-0.60053736,2.06543636,18
14,-0.177630737,-0.8774344,2.07103968,18
15,-0.167116046,-0.962107062,1.97363579,18
16,-0.0210853834,-0.316209674,2.08148932,18
17,0.0229842588,-0.5802658,2.03584242,18
18,0.03794778,-0.877950847,2.04417014,18
19,0.0252142157,-0.9129671,1.92377412,18
20,-0.06344703,0.160925061,2.170898,18
21,-0.218758151,-0.438130617,2.016166,18
22,-0.188653827,-0.374649853,2.02059436,18
23,0.03875402,-0.45318976,1.96694469,18
24,0.022707846,-0.3722266,1.97635388,18
0,-0.08239232,-0.3235446,2.13093162,19
1,-0.07289525,-0.0451208577,2.15747571,19
2,-0.06295549,0.225279421,2.17170453,19
3,-0.09455678,0.35117197,2.18391919,19
4,-0.198995575,0.09991788,2.1796236,19
5,-0.224645436,-0.127734452,2.15549946,19
6,-0.236572847,-0.309146464,2.0564692,19
7,-0.218969554,-0.371906579,2.03207636,19
8,0.06437073,0.109280981,2.141741,19
9,0.10954234,-0.111281075,2.09415364,19
10,0.07451443,-0.33552742,1.99472463,19
11,0.05667213,-0.386192173,1.98247492,19
12,-0.144469261,-0.32206738,2.11574912,19
13,-0.163687751,-0.607821643,2.06077051,19
14,-0.174116671,-0.830995,2.07727885,19
15,-0.168895632,-0.9282447,2.000706,19
16,-0.0176005941,-0.3150501,2.08076763,19
17,0.0265703667,-0.57159555,2.037293,19
18,0.03912302,-0.870216846,2.02779,19
19,0.0265803579,-0.899858952,1.90473151,19
20,-0.06542841,0.158780321,2.17027664,19
21,-0.2127459,-0.433179021,2.01351047,19
22,-0.1831492,-0.368507057,2.02052379,19
23,0.0400379337,-0.4471799,1.96590912,19
24,0.023737248,-0.372261018,1.97651553,19
0,-0.06185417,-0.322820634,2.13214087,20
1,-0.0570637845,-0.0452245064,2.16023684,20
2,-0.0518001057,0.2247982,2.17582321,20
3,-0.0792016461,0.350876838,2.18445826,20
4,-0.184944063,0.104920171,2.17674446,20
5,-0.211235791,-0.121576987,2.152595,20
6,-0.216371968,-0.310735852,2.04972243,20
7,-0.196020454,-0.374562532,2.024425,20
8,0.08288457,0.110185571,2.14508963,20
9,0.124534711,-0.1121937,2.105048,20
10,0.0922261849,-0.336022377,2.00368619,20
11,0.07897604,-0.3884681,1.99197185,20
12,-0.124409489,-0.3208328,2.11341882,20
13,-0.152464837,-0.5908471,2.05930686,20
14,-0.164231345,-0.8214044,2.07283235,20
15,-0.163804621,-0.920937657,2.00165081,20
16,0.002805653,-0.3149316,2.08550668,20
17,0.04205003,-0.570079267,2.04402,20
18,0.054677844,-0.8686924,2.03304625,20
19,0.04466004,-0.8978362,1.90941453,20
20,-0.053183645,0.158310667,2.17409778,20
21,-0.187058955,-0.432707757,2.005074,20
22,-0.160571575,-0.361861557,2.01510334,20
23,0.06519348,-0.453450352,1.976355,20
24,0.0445882529,-0.365287155,1.98445868,20
0,-0.0561708361,-0.324051857,2.13098645,21
1,-0.05009759,-0.0455054566,2.16003966,21
2,-0.0440649241,0.225491017,2.17671275,21
3,-0.06716528,0.351327181,2.182044,21
4,-0.177719817,0.105613373,2.16995049,21
5,-0.209408745,-0.123628952,2.146974,21
6,-0.2101616,-0.3258821,2.03989315,21
7,-0.196644917,-0.373197079,2.02408934,21
8,0.08926774,0.109667718,2.14530683,21
9,0.1286741,-0.113262795,2.107794,21
10,0.0993771553,-0.334023863,2.00660038,21
11,0.0812298656,-0.386060327,1.99390137,21
12,-0.119261108,-0.321086764,2.10903358,21
13,-0.150737867,-0.5932877,2.05952883,21
14,-0.166011959,-0.825066864,2.07274055,21
15,-0.164595917,-0.923999846,2.00008,21
16,0.008659698,-0.31723693,2.08770561,21
17,0.0462271459,-0.570813,2.04435921,21
18,0.0533123873,-0.8080625,2.07271981,21
19,0.0514593422,-0.9064747,1.99812472,21
20,-0.04557428,0.158728585,2.17469335,21
21,-0.18636328,-0.43396613,2.00531268,21
22,-0.158215851,-0.363551468,2.01473546,21
23,0.0670732,-0.4497813,1.974896,21
24,0.0483821444,-0.368002951,1.98576462,21
0,-0.06051286,-0.324772358,2.13149881,22
1,-0.0540574864,-0.04530073,2.16140652,22
2,-0.04801508,0.22652553,2.1789782,22
3,-0.07136795,0.350679219,2.1854744,22
4,-0.189533234,0.100431375,2.17108417,22
5,-0.213507324,-0.121622205,2.14743185,22
6,-0.214559287,-0.338373721,2.034837,22
7,-0.199696288,-0.378304869,2.02401876,22
8,0.08177835,0.107234269,2.14906645,22
9,0.121775642,-0.115221813,2.10926151,22
10,0.0934009,-0.336785853,2.00775385,22
11,0.07586152,-0.388286173,1.99619114,22
12,-0.123746671,-0.3215355,2.1086247,22
13,-0.156637475,-0.590945065,2.0600903,22
14,-0.1677307,-0.8293671,2.0779798,22
15,-0.1651091,-0.9263667,2.00068283,22
16,0.00450009527,-0.3181041,2.08909082,22
17,0.0421123728,-0.5697248,2.04635978,22
18,0.05235746,-0.8232943,2.07574248,22
19,0.04988371,-0.9193999,1.99629807,22
20,-0.0495151,0.159560055,2.17671919,22
21,-0.182481155,-0.452505767,1.99673355,22
22,-0.1618723,-0.360377818,2.01473665,22
23,0.06632974,-0.448519528,1.9812026,22
24,0.0434928,-0.372493863,1.987595,22
0,-0.0619144179,-0.324840844,2.13458872,23
1,-0.056788642,-0.0455039628,2.16318154,23
2,-0.0519625545,0.226140469,2.1797502,23
3,-0.07633034,0.3502825,2.186678,23
4,-0.189708471,0.102183469,2.173108,23
5,-0.21503593,-0.119996808,2.152073,23
6,-0.218167722,-0.328897774,2.043332,23
7,-0.202070579,-0.381961942,2.02742672,23
8,0.07886011,0.10858167,2.1490128,23
9,0.120301455,-0.113136269,2.110122,23
10,0.09181197,-0.3367388,2.010424,23
11,0.0753811,-0.388009131,1.99607873,23
12,-0.125317559,-0.321970642,2.11356258,23
13,-0.155601338,-0.5964324,2.06270742,23
14,-0.173875421,-0.87334013,2.06669021,23
15,-0.166227147,-0.9669732,1.98398,23
16,0.00334969652,-0.3177523,2.090575,23
17,0.0405501164,-0.5724134,2.04982519,23
18,0.05341451,-0.81400615,2.07489824,23
19,0.05004027,-0.910051048,1.99507248,23
20,-0.05315886,0.159248039,2.17773867,23
21,-0.1883771,-0.439446956,2.00932217,23
22,-0.166150689,-0.372692734,2.01847577,23
23,0.0608935729,-0.4506402,1.98158538,23
24,0.04523569,-0.371860623,1.98890209,23
0,-0.0667580143,-0.326741964,2.14520073,24
1,-0.06280265,-0.04931615,2.16102433,24
2,-0.0595956147,0.219287187,2.16491055,24
3,-0.09703955,0.3413221,2.18788671,24
4,-0.192937881,0.09818205,2.19485521,24
5,-0.211920977,-0.138096184,2.15275526,24
6,-0.221951231,-0.3285176,2.05519629,24
7,-0.214487642,-0.370280117,2.04749227,24
8,0.0646773651,0.109033823,2.14581633,24
9,0.124695055,-0.109018743,2.10127521,24
10,0.0880468041,-0.3316738,2.00485158,24
11,0.07217816,-0.385653853,1.98783374,24
12,-0.12920104,-0.3267016,2.13305259,24
13,-0.157375261,-0.5875983,2.07644153,24
14,-0.174387187,-0.8858569,2.08368564,24
15,-0.1671421,-0.9691161,1.9840672,24
16,-0.00221740245,-0.316921026,2.09227872,24
17,0.0465048,-0.5675997,2.053428,24
18,0.0705045462,-0.863758743,2.078509,24
