"jointType","x","y","z","time"
9,0.447262019,0.0376537852,1.8925122,3
10,0.40923357,0.194287881,1.76331508,3
11,0.4050819,0.212036565,1.75866461,3
12,0.061508704,-0.3782257,1.98507237,3
13,0.06544648,-0.7114512,1.95960283,3
14,0.0509065054,-0.99612844,1.96419644,3
15,0.0203330666,-1.02427959,1.845631,3
16,0.178919241,-0.3721978,1.95886075,3
17,0.218486667,-0.703580737,1.94878006,3
18,0.246716946,-0.987639368,1.93101168,3
19,0.185250551,-1.0702461,1.92139709,3
20,0.1288033,0.123240523,2.091972,3
21,-0.127330452,0.2042282,1.94970274,3
22,-0.114291117,0.175355136,1.95350015,3
23,0.398250848,0.250257969,1.72801721,3
24,0.4339902,0.213044345,1.72066689,3
0,0.0583006851,-0.388254166,2.00329232,4
1,0.03526725,-0.101985447,2.06062126,4
2,0.01817469,0.17945312,2.10290861,4
3,-0.00326032168,0.300166577,2.11950088,4
4,-0.135630324,0.0309689865,2.13394713,4
5,-0.3285211,0.08081328,2.105642,4
6,-0.314323425,0.204084337,2.03302145,4
7,-0.306366742,0.258291662,2.02262425,4
8,0.176752657,0.06818945,2.02933836,4
9,0.343962431,-0.03172378,1.96668327,4
10,0.31103313,0.120923042,1.83081877,4
11,0.333406866,0.134271264,1.80606651,4
12,-0.00109985028,-0.392445922,1.98976016,4
13,0.0235210638,-0.7063572,1.93707728,4
14,0.0342010744,-0.990658045,1.94818521,4
15,0.002786871,-1.02377677,1.83281946,4
16,0.115195066,-0.369647473,1.94323742,4
17,0.15634194,-0.6976194,1.90202594,4
18,0.224887326,-0.9737338,1.91216528,4
19,0.177700773,-1.0624727,1.90584576,4
20,0.0220430382,0.110131338,2.09472227,4
21,-0.310642958,0.2922358,1.97286928,4
22,-0.330011964,0.259531,1.99844992,4
23,0.339738846,0.179445,1.75446594,4
24,0.360346466,0.112019852,1.783263,4
0,0.117988862,-0.38912946,1.99570787,5
1,0.155978531,-0.09672995,2.03499055,5
2,0.190009773,0.188005745,2.06396031,5
3,0.178681061,0.309444249,2.07998,5
4,0.008470572,0.0735320747,2.10602045,5
5,-0.07162773,-0.128750965,2.041117,5
6,-0.138058022,-0.229404747,1.87199831,5
7,-0.133261338,-0.262693077,1.86501944,5
8,0.294050336,0.04889819,1.99417961,5
9,0.393372327,-0.145837083,1.88819849,5
10,0.369218916,0.00195693574,1.74435568,5
11,0.359407276,0.00617716368,1.73353517,5
12,0.0591788851,-0.381642669,1.97411489,5
13,0.0573072955,-0.717402458,1.93681276,5
14,0.04273861,-1.00135064,1.94930041,5
15,0.00518113,-1.03142941,1.8347702,5
16,0.173530966,-0.382807523,1.9441576,5
17,0.210369244,-0.714103,1.91253352,5
18,0.240628585,-0.997185,1.91882277,5
19,0.186614409,-1.08183479,1.91585648,5
20,0.1826311,0.117745191,2.058922,5
21,-0.133753732,-0.2976247,1.83601177,5
22,-0.165768221,-0.25213623,1.84892857,5
23,0.3563112,0.0436468236,1.67505026,5
24,0.382557333,-0.009613257,1.695,5
0,0.0866294354,-0.414585948,2.01691842,6
1,0.0805223957,-0.114137687,2.06773615,6
2,0.07379343,0.176820427,2.10377741,6
3,0.036833182,0.294315159,2.128008,6
4,-0.0644685254,0.0141699035,2.125184,6
5,-0.0886049643,-0.2524207,2.06100559,6
6,-0.08017814,-0.4455203,2.00518513,6
7,-0.08280314,-0.445509046,2.00529981,6
8,0.192260385,0.0587281622,2.01910853,6
9,0.2994037,-0.110192709,1.88348079,6
10,0.2688794,-0.0775236338,1.81709719,6
11,0.244580641,-0.0524282,1.78062451,6
12,0.0272818077,-0.415659934,2.00666714,6
13,0.05968821,-0.7347578,1.97381532,6
14,0.0458032265,-1.0199306,1.96429431,6
15,0.00273122266,-1.0424962,1.848624,6
16,0.142901018,-0.3984927,1.954396,6
17,0.193088725,-0.7136208,1.9403348,6
18,0.241517067,-0.9949832,1.92570031,6
19,0.1847288,-1.07607543,1.92944717,6
20,0.07555941,0.105307281,2.09726024,6
21,-0.08033862,-0.490319461,1.98623121,6
22,-0.104715668,-0.449025035,1.98776472,6
23,0.2152442,-0.0309065878,1.7206738,6
24,0.246429339,-0.0505440645,1.7047143,6
0,0.08778622,-0.416618049,2.03054214,7
1,0.08389011,-0.1165722,2.08043265,7
2,0.08004476,0.173863187,2.11562443,7
3,0.0478230156,0.291671634,2.13237143,7
4,-0.0526239462,0.0235370565,2.13550258,7
5,-0.08055078,-0.243840873,2.07811332,7
6,-0.072126396,-0.4370892,2.022767,7
7,-0.0759923756,-0.450599164,2.01575661,7
8,0.206370935,0.05804834,2.02327371,7
9,0.29889,-0.104019508,1.885054,7
10,0.169855952,-0.06782961,1.72525549,7
11,0.167135268,-0.07300807,1.719436,7
12,0.0293755941,-0.41757822,2.02181554,7
13,0.0586678833,-0.7363135,1.97958577,7
14,0.0465098247,-1.02159631,1.96709013,7
15,0.00319324434,-1.04356575,1.85126293,7
16,0.143370882,-0.4007565,1.96667933,7
17,0.195884123,-0.7178676,1.95032978,7
18,0.242586866,-0.9994093,1.92811584,7
19,0.184210032,-1.08118951,1.92723215,7
20,0.08105126,0.102483109,2.10932231,7
21,-0.0699217841,-0.493158519,1.99768817,7
22,-0.0996283144,-0.461193919,2.00278759,7
23,0.132522374,-0.08263299,1.69519,7
24,0.182900608,-0.09837277,1.67773771,7
0,0.09353765,-0.41366604,2.026768,8
1,0.09318863,-0.115167059,2.07639885,8
2,0.09271933,0.173829541,2.11116171,8
3,0.0644853041,0.295073748,2.12402868,8
4,-0.05158119,0.02586069,2.130481,8
5,-0.08074745,-0.231848732,2.07158351,8
6,-0.07164658,-0.42423752,2.01234579,8
7,-0.07534306,-0.4610081,2.00095,8
8,0.215695143,0.05415287,2.025299,8
9,0.3063786,-0.11532747,1.87943828,8
10,0.232877716,-0.0906480849,1.77015328,8
11,0.201728553,-0.08280786,1.72288811,8
12,0.03427027,-0.413839251,2.01324725,8
13,0.0592775866,-0.7346324,1.97709823,8
14,0.04554496,-1.01983845,1.9662466,8
15,0.00513329729,-1.04214692,1.84914839,8
16,0.149530828,-0.398393661,1.9665879,8
17,0.200118288,-0.713927448,1.950934,8
18,0.241689861,-0.9963407,1.9301089,8
19,0.1854957,-1.08094728,1.92350507,8
20,0.09290815,0.102804,2.104968,8
21,-0.0671981,-0.4892412,1.98806989,8
22,-0.101134427,-0.4608102,1.98773682,8
23,0.1689517,-0.08650153,1.69291115,8
24,0.2177986,-0.09221294,1.689294,8
0,0.09808887,-0.412657082,2.017942,9
1,0.103202358,-0.114385694,2.06210542,9
2,0.108757995,0.174237162,2.09035444,9
3,0.068589,0.29529047,2.1054523,9
4,-0.0417547859,0.02322866,2.12115383,9
5,-0.0734699145,-0.238578483,2.05593562,9
6,-0.07018472,-0.431480438,1.99819922,9
7,-0.0692812949,-0.4624858,1.99540925,9
8,0.224086046,0.0514317378,2.01970124,9
9,0.323369831,-0.119991936,1.92530739,9
10,0.241114125,-0.153621733,1.73594415,9
11,0.2335572,-0.164090961,1.72691369,9
12,0.03786865,-0.412480354,2.00435734,9
13,0.06133606,-0.735145,1.97220683,9
14,0.047044795,-1.02027583,1.96360457,9
15,0.00743057951,-1.04321563,1.84644246,9
16,0.1546035,-0.39799127,1.95721281,9
17,0.204040945,-0.716305137,1.94757378,9
18,0.242432028,-0.9991812,1.92842138,9
19,0.199007675,-1.08334935,1.93991971,9
20,0.107455723,0.103311673,2.085829,9
21,-0.06169971,-0.485192955,1.98260748,9
22,-0.0962780342,-0.458535463,1.98640025,9
23,0.205382809,-0.17597574,1.70554173,9
24,0.197736979,-0.192468792,1.73675537,9
0,0.09489068,-0.4187833,2.02173972,10
1,0.0876051039,-0.122662783,2.05815077,10
2,0.07785059,0.164425761,2.07836318,10
3,0.006788141,0.282511741,2.092673,10
4,-0.05310858,0.0145715568,2.132093,10
5,-0.06706378,-0.2526433,2.06706929,10
6,-0.07318685,-0.4466171,2.01497769,10
7,-0.06595063,-0.4779191,2.00648785,10
8,0.195967525,0.0505893826,2.00557184,10
9,0.3199452,-0.100013971,1.91668558,10
10,0.228053108,-0.1577264,1.73823655,10
11,0.2130005,-0.158433616,1.72427976,10
12,0.03720422,-0.4207839,2.01858854,10
13,0.06449523,-0.730885565,1.97377121,10
14,0.0465843,-1.01587915,1.96405375,10
15,-0.00216324627,-1.0382762,1.85137451,10
16,0.149284929,-0.401997328,1.95213568,10
17,0.205606267,-0.7222311,1.9497565,10
18,0.245064169,-1.00484908,1.92739308,10
19,0.190428376,-1.08717668,1.93066335,10
20,0.08041847,0.0938153043,2.07588673,10
21,-0.0560523756,-0.5016351,1.99284637,10
22,-0.08452559,-0.477544785,1.99036109,10
23,0.186771184,-0.16843088,1.705993,10
24,0.22908254,-0.183420435,1.69283342,10
0,0.07031971,-0.4225472,2.032817,11
1,0.0497845,-0.126252025,2.07361245,11
2,0.0297436081,0.161007926,2.10012174,11
3,-0.0460852,0.27448836,2.115622,11
4,-0.0915922448,0.0107240835,2.14898539,11
5,-0.103311554,-0.256990045,2.08672762,11
6,-0.09278903,-0.449441344,2.02857065,11
7,-0.08385108,-0.4850314,2.01986647,11
8,0.152593479,0.046618253,2.01925325,11
9,0.307691067,-0.0889361054,1.90506959,11
10,0.187675476,-0.148251876,1.74541783,11
11,0.184372,-0.149140909,1.73541522,11
12,0.0143601131,-0.426698655,2.031409,11
13,0.061759647,-0.73815906,1.981602,11
14,0.0413588,-1.02296567,1.96253014,11
15,-0.008653421,-1.0429647,1.84963715,11
16,0.123826712,-0.403252363,1.96159863,11
17,0.184705883,-0.729888439,1.95100367,11
18,0.240296543,-0.995214939,1.925791,11
19,0.186434671,-1.076345,1.93337452,11
20,0.0346946046,0.09037826,2.09595323,11
21,-0.06894799,-0.512210548,2.007955,11
22,-0.107071444,-0.489361256,2.009,11
23,0.1521443,-0.164161921,1.72013068,11
24,0.20551911,-0.169187069,1.703822,11
0,0.08228484,-0.4238336,2.02761483,12
1,0.06727129,-0.127039179,2.06851172,12
2,0.0524859466,0.160471857,2.09445786,12
3,-0.0198810156,0.275619537,2.10629535,12
4,-0.06955879,0.009801346,2.14444566,12
5,-0.08106213,-0.25742346,2.07922268,12
6,-0.0789466053,-0.451461315,2.027117,12
7,-0.0719166,-0.483237445,2.01095462,12
8,0.171857134,0.0463465638,2.01458025,12
9,0.3199022,-0.102986142,1.85270774,12
10,0.232701987,-0.141834751,1.76958776,12
11,0.201199234,-0.156679571,1.72695386,12
12,0.0264067668,-0.426624537,2.02636456,12
13,0.0618774556,-0.7343997,1.97825825,12
14,0.0449170843,-1.01947212,1.96458614,12
15,-0.00544919446,-1.04096544,1.852517,12
16,0.135426953,-0.405810326,1.95561612,12
17,0.198504522,-0.727821946,1.949804,12
18,0.240526453,-1.00575542,1.92823136,12
19,0.1848215,-1.0871253,1.932469,12
20,0.0561751276,0.0897979,2.09049034,12
21,-0.06257562,-0.509077132,1.99813366,12
22,-0.09068747,-0.489538461,1.99697018,12
23,0.1613722,-0.171919987,1.718689,12
24,0.186430171,-0.124977447,1.71638465,12
0,0.08161385,-0.424985051,2.024175,13
1,0.06651157,-0.128468275,2.064877,13
2,0.051115945,0.158548683,2.09057,13
3,-0.0226448532,0.2734952,2.10196376,13
4,-0.0703097954,0.00619079033,2.14034629,13
5,-0.08337125,-0.2613755,2.07763243,13
6,-0.07835534,-0.454615325,2.022116,13
7,-0.0730287954,-0.485790282,2.01018214,13
8,0.170922324,0.04538494,2.00908756,13
9,0.3139907,-0.09804409,1.84799135,13
10,0.229904369,-0.139572516,1.76234281,13
11,0.194869339,-0.155807883,1.72111678,13
12,0.0257258341,-0.427867681,2.02462363,13
13,0.06250721,-0.7323616,1.97559583,13
14,0.04528605,-1.01741648,1.96383071,13
15,-0.005697567,-1.03932989,1.85232687,13
16,0.134474635,-0.406806618,1.95046246,13
17,0.199819267,-0.7281255,1.94764543,13
18,0.240581378,-1.00353134,1.92652941,13
19,0.177485734,-1.08284986,1.92447317,13
20,0.0549950674,0.0880067647,2.08666062,13
21,-0.05752933,-0.510563135,1.99798691,13
22,-0.0930891,-0.489794463,1.99577737,13
23,0.159982249,-0.173653677,1.70936775,13
24,0.190744281,-0.139959931,1.68897319,13
0,0.08202146,-0.423466921,2.0209434,14
1,0.07567924,-0.125105128,2.06277084,14
2,0.07012891,0.164315566,2.09019113,14
3,0.00453812256,0.281162322,2.10572386,14
4,-0.0617406666,0.008856197,2.14030766,14
5,-0.08036131,-0.257552147,2.072869,14
6,-0.0769441649,-0.4514361,2.02008247,14
7,-0.07120138,-0.481841862,2.008034,14
8,0.185385987,0.0465611927,2.010253,14
9,0.31680575,-0.106234841,1.90254986,14
10,0.2014505,-0.164186239,1.73886251,14
11,0.203931347,-0.157631978,1.71896911,14
12,0.0259528421,-0.4261403,2.01850176,14
13,0.0596495643,-0.7327795,1.97509551,14
14,0.0463899374,-1.01798487,1.966127,14
15,-0.00321488827,-1.04083431,1.85420549,14
16,0.135171413,-0.405498356,1.94985533,14
17,0.196524963,-0.7272541,1.94701374,14
18,0.2407276,-1.00678349,1.9263835,14
19,0.186870158,-1.08354533,1.94316161,14
20,0.0715433,0.09315868,2.085812,14
21,-0.0596246161,-0.505040348,1.99461591,14
22,-0.0936167762,-0.47909385,1.99076879,14
23,0.173194453,-0.165362418,1.699682,14
24,0.176843449,-0.189487264,1.72369993,14
0,0.085016124,-0.422919154,2.0215,15
1,0.080168955,-0.124063224,2.06349778,15
2,0.0755231455,0.165544271,2.0906508,15
3,0.0100195119,0.282745332,2.10638976,15
4,-0.0586596429,0.00962824747,2.14264464,15
5,-0.07814391,-0.256905466,2.076203,15
6,-0.07303201,-0.45038572,2.02166414,15
7,-0.0701670051,-0.481266439,2.01253533,15
8,0.189451531,0.04803335,2.00939035,15
9,0.325760871,-0.104063712,1.89737129,15
10,0.206426755,-0.15571475,1.734388,15
11,0.204604715,-0.159248,1.71772563,15
12,0.0291415565,-0.4257266,2.0197165,15
13,0.0595381856,-0.733873963,1.976814,15
14,0.04428368,-1.01903522,1.96389592,15
15,-0.00615324825,-1.04059589,1.8519088,15
16,0.138048366,-0.4048381,1.95047545,15
17,0.196350753,-0.7240384,1.94789875,15
18,0.240607366,-1.00594711,1.92631912,15
19,0.1873191,-1.08637643,1.93601239,15
20,0.0767164454,0.0943422,2.08637285,15
21,-0.06202644,-0.5057803,2.00181723,15
22,-0.08455327,-0.493761271,1.99375,15
23,0.173330471,-0.167231709,1.69836092,15
24,0.174577445,-0.195468664,1.7364943,15
0,0.08561196,-0.42318058,2.022395,16
1,0.0810122,-0.124560356,2.06417012,16
2,0.07642206,0.1646832,2.091209,16
3,0.01024357,0.28222096,2.10602617,16
4,-0.05660505,0.00847753,2.14450383,16
5,-0.07688548,-0.257961661,2.07794523,16
6,-0.07395053,-0.451448083,2.02328444,16
7,-0.06892358,-0.4832883,2.01127434,16
8,0.190630987,0.0473988429,2.010125,16
9,0.332728416,-0.106154613,1.87337434,16
10,0.2357838,-0.148231,1.75913811,16
11,0.209730372,-0.1613549,1.71806908,16
12,0.0297160633,-0.426054269,2.02114654,16
13,0.0600225851,-0.7342156,1.977055,16
14,0.04527833,-1.01939738,1.964478,16
15,-0.005521424,-1.0411042,1.8527801,16
16,0.138590157,-0.405026853,1.95089638,16
17,0.198001951,-0.725156248,1.94808614,16
18,0.241596147,-1.00543058,1.92596126,16
19,0.1888926,-1.08568025,1.93677485,16
20,0.07761812,0.09358389,2.08694649,16
21,-0.0585480668,-0.505649269,1.999884,16
22,-0.0881519,-0.484833866,1.99393547,16
23,0.17106159,-0.171931,1.70538533,16
24,0.186526611,-0.193609878,1.74400008,16
0,0.08593716,-0.423179835,2.02107072,17
1,0.08186784,-0.125058144,2.0628593,17
2,0.07784847,0.16366604,2.08943152,17
3,0.0112575768,0.2815248,2.10320473,17
4,-0.0597263724,0.00801385,2.14265442,17
5,-0.07734347,-0.258634925,2.0761888,17
6,-0.07409113,-0.451988876,2.02096033,17
7,-0.0709738061,-0.482050359,2.0138905,17
8,0.192197546,0.04687523,2.009791,17
9,0.322022974,-0.105217144,1.90698159,17
10,0.234883964,-0.148890033,1.76784241,17
11,0.2124833,-0.15937157,1.72063673,17
12,0.029869115,-0.426039517,2.01909137,17
13,0.0596864447,-0.7338688,1.97637916,17
14,0.0459038168,-1.019074,1.96578157,17
15,-0.00383516029,-1.04140937,1.85371113,17
16,0.138950154,-0.405056924,1.9498893,17
17,0.195965216,-0.724359035,1.94796133,17
18,0.2410028,-1.00613046,1.925964,17
19,0.181277722,-1.08756864,1.92339826,17
20,0.07888832,0.09270221,2.08530784,17
21,-0.06306719,-0.5035492,2.00047,17
22,-0.09185785,-0.480905473,1.99734473,17
23,0.188898608,-0.165063888,1.69813716,17
24,0.165560454,-0.187724411,1.73320007,17
0,0.0864908248,-0.42307505,2.019172,18
1,0.0819227546,-0.125411257,2.059716,18
2,0.07692699,0.162911013,2.08513975,18
3,0.0132152811,0.281776935,2.094431,18
4,-0.0586989038,0.00831722,2.139261,18
5,-0.0783039555,-0.2586365,2.07522655,18
6,-0.07367215,-0.451676875,2.01871276,18
7,-0.07127353,-0.480927885,2.010885,18
8,0.193730488,0.0460828841,2.00677776,18
9,0.3243859,-0.1080768,1.90947843,18
10,0.217675939,-0.159674466,1.73768067,18
11,0.215335444,-0.164170533,1.726366,18
12,0.0300231315,-0.425775558,2.01666641,18
13,0.059737552,-0.7334313,1.976306,18
14,0.0446420759,-1.01860666,1.96291435,18
15,-0.00487623364,-1.040158,1.85035551,18
16,0.139891446,-0.405018151,1.94847739,18
17,0.194726408,-0.7243831,1.94766772,18
18,0.240209669,-1.00408053,1.92574215,18
19,0.184168488,-1.08534873,1.92977977,18
20,0.07825576,0.0920403749,2.08130574,18
21,-0.05757031,-0.504593,1.999219,18
22,-0.09315614,-0.481458515,1.99677789,18
23,0.18506436,-0.178264782,1.70218337,18
24,0.192722708,-0.146649361,1.73446167,18
0,0.08641659,-0.4191116,2.01694655,19
1,0.08572362,-0.117207035,2.06269717,19
2,0.08507649,0.175590441,2.09435678,19
3,0.03417677,0.291422278,2.11843467,19
4,-0.05293435,0.009222592,2.13286662,19
5,-0.0743210241,-0.256644517,2.06764841,19
6,-0.06527546,-0.449177176,2.00951743,19
7,-0.07346534,-0.454119444,2.00685525,19
8,0.19907409,0.05081387,2.00286984,19
9,0.325777858,-0.105785981,1.90286517,19
10,0.231990159,-0.161077619,1.72461963,19
11,0.2223216,-0.16206409,1.71280515,19
12,0.02976838,-0.4219086,2.01408148,19
13,0.0611867569,-0.733640552,1.975168,19
14,0.04634672,-1.01877177,1.96594024,19
15,-0.003378734,-1.041102,1.85384977,19
16,0.140057623,-0.401034,1.94681573,19
17,0.199110925,-0.7213693,1.94525015,19
18,0.240351766,-1.00381148,1.9268446,19
19,0.196744978,-1.0895431,1.93415534,19
20,0.08530042,0.103612393,2.08891535,19
21,-0.07157662,-0.4944126,1.988955,19
22,-0.09884345,-0.453197628,1.99245453,19
23,0.1976096,-0.17365323,1.686809,19
24,0.197650313,-0.147241458,1.69882262,19
0,0.08958675,-0.419879317,2.01875615,20
1,0.08985754,-0.119719557,2.06255317,20
2,0.0898442,0.170458511,2.09125566,20
3,0.0270680971,0.28697893,2.10985947,20
4,-0.04682905,0.00904152449,2.13990664,20
5,-0.0699686259,-0.2570014,2.07234526,20
6,-0.0684222952,-0.449641,2.01387262,20
7,-0.065654695,-0.479932666,2.00552487,20
8,0.200741321,0.04984516,2.0044353,20
9,0.3342249,-0.106216148,1.89642012,20
10,0.251070529,-0.152327046,1.77088463,20
11,0.222850353,-0.164640814,1.72110808,20
12,0.03354913,-0.422725827,2.01850271,20
13,0.06430879,-0.735385835,1.97593963,20
14,0.0472415872,-1.02038968,1.96661246,20
15,-0.00467625633,-1.04231346,1.85571575,20
16,0.142499164,-0.401805133,1.94646955,20
17,0.201015547,-0.724849641,1.94706953,20
18,0.241874486,-1.00730443,1.92741382,20
19,0.183597982,-1.08777308,1.93027258,20
20,0.0899499357,0.0991798043,2.08661962,20
21,-0.0573767237,-0.5014814,1.99222088,20
22,-0.08554931,-0.479422867,1.99172688,20
23,0.194043651,-0.177357674,1.70047879,20
24,0.195835441,-0.1507619,1.7017647,20
0,0.09042153,-0.4207859,2.01957846,21
1,0.0899802148,-0.121960506,2.06183863,21
2,0.08896949,0.1669861,2.088783,21
3,0.0225718282,0.28487,2.10357571,21
4,-0.0474343076,0.008395,2.142989,21
5,-0.06953572,-0.257562,2.074573,21
6,-0.06790907,-0.4501622,2.015956,21
7,-0.06498377,-0.4805349,2.008975,21
8,0.20119676,0.0487191267,2.004972,21
9,0.333139747,-0.1044175,1.90150988,21
10,0.226895124,-0.163933024,1.73209345,21
11,0.2257801,-0.165900409,1.72051489,21
12,0.03460549,-0.424060225,2.01923633,21
13,0.06514806,-0.734053433,1.97633624,21
14,0.04797146,-1.01908112,1.96594214,21
15,-0.004250087,-1.0408113,1.85512817,21
16,0.143168151,-0.402439475,1.9471885,21
17,0.200975046,-0.726228058,1.94840717,21
18,0.24219425,-1.00702488,1.92784715,21
19,0.218599111,-1.06538153,1.93341458,21
20,0.0893452,0.09598235,2.08458114,21
21,-0.0536673777,-0.5034572,2.00029874,21
22,-0.08241662,-0.4861919,1.99233437,21
23,0.197907373,-0.177737013,1.698846,21
24,0.202884227,-0.147670463,1.70488155,21
0,0.0902060941,-0.421318322,2.02058387,22
1,0.089750424,-0.123047143,2.06203723,22
2,0.08854167,0.1654584,2.088406,22
3,0.0219788738,0.284067869,2.10203218,22
4,-0.04790238,0.008135137,2.144205,22
5,-0.07025147,-0.257989079,2.07680631,22
6,-0.06874481,-0.450701654,2.01867175,22
7,-0.06544019,-0.481026769,2.01010013,22
8,0.201057225,0.0487699769,2.00613952,22
9,0.351618975,-0.101002216,1.91593027,22
10,0.239206851,-0.156556591,1.7492044,22
11,0.228275239,-0.168086335,1.72127235,22
12,0.0344034769,-0.424630374,2.02064586,22
13,0.06405511,-0.73271203,1.97659373,22
14,0.045621153,-1.01771164,1.96232843,22
15,-0.006529819,-1.03839111,1.85099268,22
16,0.142913744,-0.402925819,1.94773436,22
17,0.200301081,-0.725023746,1.94873869,22
18,0.242105,-1.006211,1.92679119,22
19,0.1886418,-1.081685,1.919891,22
20,0.08896375,0.09455343,2.08435082,22
21,-0.0539326072,-0.503529966,1.99855435,22
22,-0.0869539,-0.479206562,1.99683022,22
23,0.203361392,-0.1827767,1.70132315,22
24,0.197720841,-0.157598436,1.7035,22
0,0.09087163,-0.422213227,2.0178616,23
1,0.0905792,-0.1244664,2.058763,23
2,0.08976756,0.163809434,2.084608,23
3,0.0236891247,0.283527523,2.09683275,23
4,-0.0469398946,0.00358909927,2.14032984,23
5,-0.0685932338,-0.262615681,2.0731926,23
6,-0.06919646,-0.455413073,2.01552558,23
7,-0.063901,-0.4831075,2.00870132,23
8,0.202449411,0.04748293,2.00419879,23
9,0.351823717,-0.104285762,1.91756141,23
10,0.241982222,-0.160056978,1.74915624,23
11,0.231693149,-0.173318088,1.72142875,23
12,0.0347103179,-0.425469249,2.01761055,23
13,0.06502489,-0.7343313,1.97552,23
14,0.0468272567,-1.01929414,1.96523106,23
15,-0.005150471,-1.04093611,1.8542341,23
16,0.143814817,-0.403695881,1.9448365,23
17,0.199647218,-0.7251956,1.94779027,23
18,0.241696954,-1.00745821,1.92733765,23
19,0.186803341,-1.08639789,1.91435671,23
20,0.09005836,0.09295415,2.08067322,23
21,-0.0413967,-0.5088221,2.005217,23
22,-0.07876859,-0.480252653,1.98347068,23
23,0.205796853,-0.1870286,1.69875979,23
24,0.204228222,-0.160148665,1.70624924,23
0,0.09127865,-0.420551956,2.01816154,24
1,0.0927296,-0.121821567,2.05902171,24
2,0.0944045559,0.167985544,2.08510232,24
3,0.03447443,0.2870154,2.1006813,24
4,-0.04297987,0.0102817006,2.14107656,24
5,-0.06904482,-0.255770952,2.07498646,24
6,-0.06937991,-0.44812572,2.01530623,24
7,-0.0721053556,-0.4656821,2.00773072,24
8,0.206734881,0.04832235,2.00422072,24
9,0.344136268,-0.109876245,1.90373385,24
10,0.238406762,-0.166931912,1.73309147,24
11,0.231660157,-0.1713354,1.71877337,24
12,0.0349701643,-0.4232882,2.01763654,24
13,0.06466398,-0.7358477,1.97602832,24
14,0.0464258976,-1.02080941,1.96494865,24
15,-0.005371265,-1.04220128,1.85373914,24
16,0.14433752,-0.402374059,1.94568479,24
17,0.200866371,-0.724074244,1.94717038,24
18,0.24261193,-1.00639915,1.92726994,24
19,0.191294968,-1.08799648,1.92837334,24
20,0.0940388739,0.0967312,2.08108354,24
21,-0.06344352,-0.492399246,1.99085844,24
22,-0.0955909,-0.466214865,1.99689984,24
23,0.204645187,-0.1839115,1.69668782,24
24,0.247279808,-0.192696393,1.68675017,24
0,0.09659915,-0.418522149,2.016626,25
1,0.101018772,-0.118636541,2.054993,25
2,0.104641244,0.17178002,2.0778985,25
3,0.0479455255,0.2898777,2.09034348,25
4,-0.0354096144,0.009713055,2.131864,25
