1574670629.000000, 1574670629.000000, 1574670629.000000
32.000000, 32.000000, 32.000000
-38,-3,53
-37,-3,53
-37,-4,53
-38,-4,53
-38,-4,52
-38,-4,52
-38,-4,52
-37,-4,53
-37,-4,53
-37,-4,53
-39,-2,56
-38,-5,52
-38,-6,51
-40,-6,49
-39,-6,48
-38,-5,50
-38,-4,51
-38,-4,52
-39,-4,53
-39,-4,53
-38,-4,52
-39,-5,52
-39,-5,52
-38,-4,52
-38,-4,53
-38,-4,52
-39,-4,52
-37,-5,53
-38,-4,52
-39,-4,52
-37,-4,52
-37,-4,53
-37,-4,53
-37,-4,53
-38,-4,53
-37,-4,53
-37,-4,53
-37,-4,53
-37,-4,53
-37,-4,53
-38,-4,53
-37,-4,52
-37,-4,53
-38,-4,53
-43,-1,56
-40,-2,55
-32,-6,54
-36,-6,52
-37,-7,51
-35,-6,52
-35,-5,52
-36,-4,53
-36,-4,54
-37,-4,54
-37,-4,54
-36,-5,53
-35,-4,55
-38,-3,54
-38,-4,53
-38,-5,53
-41,-6,51
-36,-5,51
-37,-4,51
-38,-4,52
-39,-5,53
-39,-5,53
-38,-5,53
-38,-5,53
-38,-5,53
-38,-5,53
-38,-5,53
-38,-5,53
-41,-6,51
-41,-6,51
-33,-5,54
-37,-5,51
-46,-7,47
-50,-9,40
-40,-7,43
-45,-10,27
-69,-14,9
-74,-18,2
-74,-19,-2
-61,-17,-1
-50,-17,0
-61,-18,-13
-63,-20,-20
-57,-22,-26
-56,-24,-33
-49,-24,-33
-42,-23,-33
-44,-24,-41
-46,-25,-47
-41,-25,-50
-36,-24,-49
-35,-21,-49
-34,-22,-51
-27,-22,-51
-28,-23,-51
-28,-24,-55
-28,-24,-55
-25,-24,-51
-28,-27,-56
-28,-27,-56
-24,-27,-54
-25,-27,-54
-22,-27,-50
-23,-27,-50
-25,-27,-52
-27,-28,-52
-28,-26,-50
-32,-28,-52
-31,-26,-51
-28,-27,-51
-27,-27,-51
-26,-27,-52
-26,-27,-51
-27,-29,-51
-27,-28,-51
-26,-28,-51
-27,-28,-53
-25,-28,-53
-24,-28,-52
-25,-27,-53
-26,-26,-53
-25,-27,-52
-26,-27,-51
-27,-27,-51
-26,-26,-51
-25,-27,-51
-30,-27,-52
-24,-23,-50
-28,-26,-53
-26,-24,-52
-24,-24,-52
-22,-26,-53
-29,-24,-50
-29,-25,-53
-27,-27,-58
-27,-26,-56
-28,-25,-55
-28,-24,-52
-27,-23,-54
-28,-22,-58
-27,-23,-57
-24,-23,-57
-21,-23,-54
-18,-23,-54
-21,-21,-55
-16,-23,-49
-20,-21,-49
-23,-23,-60
-23,-23,-56
-24,-21,-56
-23,-21,-54
-20,-21,-56
-21,-22,-61
-17,-20,-57
-13,-21,-62
-11,-20,-61
-12,-21,-59
-9,-19,-62
-8,-19,-63
-4,-18,-66
-5,-18,-66
-3,-18,-60
-2,-18,-63
-1,-18,-60
0,-19,-64
-1,-19,-60
-1,-18,-61
0,-18,-61
2,-19,-62
0,-18,-60
2,-17,-61
2,-17,-59
2,-18,-61
5,-19,-64
4,-19,-62
3,-20,-63
5,-19,-61
4,-18,-61
3,-17,-61
5,-17,-61
5,-19,-61
3,-17,-60
4,-18,-63
6,-20,-63
5,-18,-65
5,-19,-63
3,-18,-61
0,-18,-65
-1,-17,-63
-3,-19,-60
-5,-15,-60
-5,-15,-61
-2,-19,-62
-3,-18,-63
-2,-17,-64
-1,-18,-63
-2,-18,-64
-3,-17,-60
-2,-19,-61
-4,-19,-62
-7,-20,-61
-6,-17,-62
-9,-18,-61
-7,-18,-61
-10,-17,-61
-10,-17,-62
-11,-17,-62
-11,-18,-61
-10,-18,-62
-10,-16,-62
-11,-16,-63
-11,-14,-63
-12,-13,-63
-12,-13,-63
-13,-13,-62
-13,-13,-61
-13,-13,-62
-13,-13,-62
-14,-12,-62
-14,-12,-62
-13,-12,-62
-15,-12,-62
-17,-12,-61
-17,-12,-62
-17,-12,-62
-17,-11,-62
-16,-12,-62
-15,-12,-63
-14,-12,-61
-13,-13,-61
-12,-13,-60
-12,-15,-62
-13,-15,-63
-14,-15,-63
-16,-16,-64
-17,-16,-64
-18,-15,-62
-18,-14,-60
-18,-14,-59
-16,-14,-59
-15,-14,-58
-15,-14,-57
-15,-14,-58
-15,-14,-59
-15,-14,-60
-16,-14,-61
-17,-14,-61
-19,-13,-61
-20,-13,-62
-20,-13,-61
-19,-13,-60
-18,-13,-61
-18,-13,-62
-19,-13,-62
-20,-13,-60
-20,-14,-58
-18,-16,-59
-17,-14,-61
-16,-13,-62
-17,-13,-63
-19,-12,-64
-21,-8,-65
-18,-8,-61
-16,-10,-59
-13,-13,-60
-13,-13,-62
-13,-13,-62
-14,-12,-64
-16,-13,-61
-23,-15,-52
-8,-7,-54
-11,-16,-58
-23,-20,-65
-33,-22,-73
-21,-11,-60
-16,-17,-61
-12,-17,-60
-15,-16,-58
-13,-11,-56
-16,-17,-58
-14,-14,-56
-17,-16,-64
-19,-16,-62
-16,-16,-62
-8,-13,-60
-8,-13,-62
-9,-16,-61
-11,-16,-61
-10,-16,-63
-12,-14,-67
-11,-13,-63
-11,-11,-62
-10,-16,-59
-8,-11,-61
-11,-17,-65
-15,-11,-68
-13,-10,-66
-14,-15,-66
-10,-14,-60
-9,-15,-61
-13,-14,-63
-9,-15,-60
-13,-12,-63
-11,-14,-62
-11,-14,-59
-11,-14,-65
-10,-16,-62
-6,-10,-59
-6,-14,-61
-10,-17,-64
-7,-17,-64
-9,-14,-62
-11,-15,-65
-7,-16,-61
-4,-13,-58
-7,-13,-66
-4,-14,-65
-2,-15,-64
-3,-15,-63
-6,-13,-65
-2,-15,-67
-1,-15,-64
-2,-14,-60
-2,-12,-60
-2,-12,-63
-1,-13,-62
-1,-15,-65
-2,-13,-65
-1,-14,-64
-2,-15,-62
-2,-13,-64
6,-26,-51
-1,-14,-62
-2,-14,-61
-4,-16,-62
-1,-12,-62
-4,-12,-65
-6,-15,-63
-4,-13,-60
-6,-17,-67
-13,-16,-61
-16,-5,-6
-5,-17,-61
-7,-19,-57
-6,-20,-57
-4,-24,-65
-5,-21,-61
-11,-16,-65
-7,-17,-59
-8,-18,-59
-10,-15,-61
-7,-19,-60
-8,-19,-62
-8,-18,-62
-10,-17,-63
-9,-16,-64
-17,21,-63
-2,-8,-68
-9,-11,-68
-20,-19,-64
-18,-15,-66
-11,-21,-56
-13,-16,-57
-12,-15,-59
-12,-17,-62
-13,-17,-62
-14,-17,-61
-10,-17,-64
-10,-19,-60
-12,-18,-62
-11,-17,-61
-10,-16,-58
-12,-17,-56
-12,-15,-59
-11,-15,-59
-13,-14,-62
-11,-14,-65
-11,-16,-64
-12,-15,-62
-9,-15,-61
-9,-16,-62
-11,-15,-63
-10,-15,-63
-10,-14,-61
-11,-14,-61
-11,-14,-62
-9,-14,-61
-9,-12,-63
-9,-14,-64
-8,-14,-64
-8,-13,-61
-9,-14,-63
-10,-16,-64
-8,-15,-63
-8,-15,-62
-9,-14,-60
-9,-13,-61
-10,-13,-62
-9,-14,-63
-8,-14,-63
-9,-16,-62
-8,-17,-64
-9,-14,-63
-9,-14,-63
-8,-12,-62
-8,-10,-62
-8,-14,-63
-8,-10,-61
-10,-12,-64
-7,-13,-63
-8,-12,-62
-8,-11,-63
-7,-11,-62
-7,-11,-60
-8,-11,-67
-9,-11,-64
-9,-12,-65
-7,-12,-63
-6,-15,-65
-8,-16,-66
-7,-10,-61
-10,-10,-63
-19,-12,-57
-11,-11,-58
-14,-12,-61
-13,-16,-57
-16,-14,-63
-16,-14,-63
-10,-14,-62
-14,-15,-61
-12,-12,-59
-13,-18,-62
-12,-15,-62
-12,-15,-63
-11,-17,-62
-12,-17,-61
-10,-14,-63
-12,-14,-61
-12,-14,-61
-12,-14,-61
-9,-13,-63
-10,-9,-62
-10,-18,-59
-8,-12,-62
-11,-14,-63
-8,-18,-66
-10,-17,-64
-10,-17,-62
-1,-28,-74
-7,-18,-61
-7,-10,-59
-8,-14,-64
-10,-15,-64
-8,-12,-66
-6,-14,-63
-11,-16,-58
-21,-19,-55
-22,-13,-59
-20,-13,-59
-20,-18,-60
-24,-14,-60
-21,-13,-59
-22,-16,-56
-18,-12,-55
-18,-13,-61
-21,-17,-62
-13,-15,-62
-25,-11,-65
-17,-20,-62
-20,-12,-61
-22,-15,-61
-18,-17,-57
3,-11,-59
-10,-9,-64
-15,-7,-58
-13,-14,-65
-12,-15,-60
-18,-13,-58
-15,-31,-65
