"jointType","x","y","z","time"
20,0.05978165,-0.100988694,2.08232474,7
21,-0.09131355,-0.59368813,1.87147069,7
22,-0.0667387247,-0.544055641,1.87022579,7
23,0.0572240241,-0.211356416,1.79613376,7
24,0.070117116,-0.232591525,1.81960845,7
0,0.06712819,-0.511588156,1.95824265,8
1,0.06344274,-0.274357557,2.032439,8
2,0.0615200922,-0.0423041,2.09527135,8
3,0.0763002,0.08152749,2.10379839,8
4,-0.0512277745,-0.1478686,2.04936767,8
5,-0.08040735,-0.340010226,1.99011731,8
6,-0.0799232051,-0.5117172,1.90028918,8
7,-0.0589525662,-0.5652784,1.86720753,8
8,0.1904544,-0.1421657,2.06315112,8
9,0.241188988,-0.311710358,2.03949332,8
10,0.144020423,-0.226137877,1.86747444,8
11,0.138144821,-0.211727127,1.84350514,8
12,0.010312411,-0.5028429,1.92919159,8
13,-0.00553915836,-0.7479693,1.902791,8
14,-0.0147262253,-1.02290606,1.91002679,8
15,-0.0131320283,-1.05590534,1.80607009,8
16,0.122798279,-0.505651,1.93091691,8
17,0.138907343,-0.7436741,1.89911139,8
18,0.1465099,-1.01781917,1.88675737,8
19,0.150746822,-1.04152143,1.7783041,8
20,0.061887823,-0.0997083038,2.08145714,8
21,-0.0532579534,-0.615152359,1.841666,8
22,-0.0322054252,-0.5527944,1.8494513,8
23,0.12827158,-0.199826166,1.82612288,8
24,0.13312076,-0.2050371,1.8355,8
0,0.0300484933,-0.5125321,1.94594681,9
1,0.034269575,-0.273998469,2.02039623,9
2,0.03795533,-0.0407653339,2.083209,9
3,0.0524013937,0.0824492946,2.09593916,9
4,-0.08005309,-0.147231385,2.045691,9
5,-0.117144011,-0.346143454,1.98545218,9
6,-0.115321904,-0.513175666,1.88793445,9
7,-0.102351159,-0.5630936,1.85833061,9
8,0.166051,-0.136836588,2.0298636,9
9,0.210372567,-0.303259432,1.94560647,9
10,0.0491180345,-0.265814751,1.80957782,9
11,0.03633166,-0.21629934,1.81871223,9
12,-0.0248152819,-0.5058825,1.923229,9
13,-0.0195246842,-0.7470291,1.89357269,9
14,-0.0207181387,-1.011911,1.89921391,9
15,-0.0277621318,-1.04418027,1.79508364,9
16,0.08393143,-0.5039805,1.91107965,9
17,0.103212342,-0.741604149,1.88280308,9
18,0.111514628,-1.0123843,1.87530088,9
19,0.105540104,-1.03862107,1.76790357,9
20,0.03709944,-0.09844676,2.069524,9
21,-0.0998149738,-0.6084311,1.83459926,9
22,-0.07044512,-0.5462312,1.83302772,9
23,-0.0016005052,-0.1939998,1.77754343,9
24,0.0180568453,-0.260518,1.87028575,9
0,0.01433623,-0.512997568,1.94345629,10
1,0.018752018,-0.275905967,2.02049971,10
2,0.02259934,-0.04416864,2.08589482,10
3,0.0349194035,0.08056988,2.093834,10
4,-0.100586466,-0.148907,2.05919814,10
5,-0.131565318,-0.347770929,1.99495435,10
6,-0.133189023,-0.5112911,1.90190077,10
7,-0.117554486,-0.5656639,1.86790371,10
8,0.147992328,-0.136523739,2.02476549,10
9,0.181147724,-0.303403527,1.93974185,10
10,0.06990989,-0.175929546,1.80942571,10
11,0.0561393276,-0.1650357,1.80979586,10
12,-0.04035712,-0.5080343,1.92432225,10
13,-0.0273404736,-0.7465881,1.89435065,10
14,-0.0265390538,-1.01681757,1.89491427,10
15,-0.0393932462,-1.04700053,1.790446,10
16,0.06834617,-0.502865136,1.90520608,10
17,0.09497361,-0.739781737,1.87499344,10
18,0.104001,-1.01420975,1.87061274,10
19,0.0918888,-1.04255259,1.76491058,10
20,0.021700561,-0.101478122,2.071552,10
21,-0.114427835,-0.6127417,1.842443,10
22,-0.08846672,-0.5447385,1.84269238,10
23,0.04571634,-0.136626855,1.76284409,10
24,0.0258622319,-0.1590843,1.81225,10
0,0.0123819336,-0.5146019,1.94219732,11
1,0.0116864713,-0.2768979,2.01997256,11
2,0.009845025,-0.044563,2.086,11
