1574754203.000000, 1574754203.000000, 1574754203.000000
32.000000, 32.000000, 32.000000
-35,47,25
-35,47,25
-36,47,26
-37,48,26
-36,47,26
-34,48,26
-35,47,26
-36,47,25
-37,48,25
-37,48,24
-35,48,26
-34,48,25
-37,48,26
-36,47,26
-36,48,25
-35,47,25
-34,48,26
-34,47,25
-34,48,27
-35,48,27
-36,48,26
-37,48,26
-34,48,27
-34,47,26
-34,48,26
-34,48,26
-34,47,26
-34,48,27
-35,47,27
-37,48,26
-36,47,26
-35,48,27
-34,48,26
-35,47,26
-36,48,26
-35,48,27
-35,48,27
-35,48,26
-35,48,26
-34,48,27
-34,48,27
-35,48,26
-35,48,26
-34,48,27
-34,48,27
-34,48,26
-34,48,26
-34,48,27
-34,48,26
-34,48,26
-34,48,27
-33,48,26
-33,48,27
-33,48,27
-34,49,27
-34,48,26
-33,48,27
-33,48,27
-33,48,26
-33,49,27
-35,49,27
-34,48,26
-33,48,27
-33,48,27
-34,48,26
-34,48,26
-35,49,26
-35,48,26
-33,48,26
-33,48,27
-34,48,27
-35,48,26
-34,49,26
-34,49,26
-34,48,26
-34,48,27
-34,48,27
-33,49,27
-33,49,26
-32,49,27
-31,49,27
-31,49,26
-32,50,26
-31,50,26
-31,50,26
-30,51,27
-30,50,26
-31,49,26
-32,49,26
-33,49,26
-33,49,26
-32,49,27
-32,49,27
-34,49,26
-33,48,26
-32,49,26
-32,49,27
-32,50,27
-32,50,27
-31,49,26
-31,50,26
-32,50,26
-32,50,26
-31,51,27
-31,51,24
-30,50,24
-30,49,25
-31,51,28
-33,50,25
-34,50,24
-32,50,25
-31,51,26
-29,51,25
-30,50,26
-31,50,27
-32,51,26
-31,50,24
-30,51,25
-28,52,25
-29,51,25
-29,51,25
-30,51,25
-30,50,26
-31,51,26
-32,50,26
-32,50,26
-32,50,26
-33,50,25
-32,51,27
-31,51,26
-30,50,24
-29,50,24
-29,51,26
-30,51,26
-30,51,26
-31,51,26
-30,51,26
-28,51,25
-30,53,25
-31,53,25
-32,51,25
-30,51,27
-30,51,27
-28,50,24
-28,53,23
-28,55,24
-27,53,26
-28,51,27
-29,50,25
-29,51,24
-29,52,25
-28,54,26
-27,53,24
-26,52,24
-26,52,24
-27,52,25
-28,52,25
-31,53,24
-29,53,24
-27,53,24
-25,52,25
-28,52,24
-30,52,24
-29,52,25
-29,53,25
-28,53,24
-28,52,24
-27,52,23
-28,52,25
-29,52,24
-29,52,24
-29,53,24
-28,52,24
-28,53,24
-29,53,25
-29,52,24
-29,52,24
-28,52,24
-28,52,24
-28,52,24
-30,53,24
-30,53,24
-29,52,24
-29,52,23
-29,53,24
-29,53,24
-28,53,24
-27,53,24
-28,52,23
-28,52,23
-29,53,24
-29,53,24
-29,52,24
-29,52,23
-29,53,24
-28,53,24
-28,53,24
-28,53,24
-29,52,24
-29,52,24
-29,52,24
-29,52,24
-28,52,24
-29,52,24
-30,52,24
-29,52,24
-29,52,25
-29,52,24
-29,52,24
-29,52,24
-29,52,24
-29,52,24
-29,52,24
-28,52,23
-28,52,24
-29,52,24
-29,52,24
-28,52,24
-29,52,23
-29,52,23
-28,52,24
-28,52,23
-28,53,24
-29,52,24
-30,52,24
-30,53,24
-28,53,23
-28,52,23
-29,52,23
-30,52,24
-31,53,24
-30,53,23
-29,53,24
-29,52,23
-29,52,23
-29,52,23
-29,52,23
-29,53,23
-29,53,23
-29,53,23
-29,53,23
-28,52,23
-29,52,22
-28,53,23
-29,53,23
-29,53,23
-30,53,22
-29,53,23
-28,53,24
-29,53,24
-30,53,23
-31,52,23
-30,53,23
-30,53,22
-28,52,22
-27,53,22
-26,53,22
-27,53,24
-29,53,24
-30,54,23
-29,53,22
-28,53,22
-29,53,21
-29,53,21
-29,53,21
-28,53,22
-29,53,22
-29,53,21
-31,53,19
-30,54,19
-30,54,19
-28,54,20
-28,54,22
-27,54,22
-29,53,20
-28,54,20
-25,53,22
-27,51,20
-28,50,20
-30,53,21
-32,60,25
-30,60,25
-25,55,21
-27,51,19
-28,50,19
-30,51,22
-30,52,24
-31,54,24
-32,54,19
-30,53,18
-25,52,19
-26,54,22
-28,55,22
-30,54,21
-29,53,20
-28,54,20
-26,55,21
-27,55,21
-28,54,20
-28,54,20
-28,54,21
-28,53,21
-28,54,21
-28,54,20
-28,54,20
-27,54,21
-27,54,21
-28,54,21
-29,53,21
-29,53,20
-29,54,20
-29,54,20
-28,54,21
-29,54,21
-29,53,21
-29,53,20
-29,53,20
-29,54,21
-29,54,20
-29,53,20
-28,54,20
-28,54,21
-28,54,20
-29,54,20
-29,54,20
-28,54,20
-28,54,20
-29,54,20
-29,54,20
-29,53,21
-28,54,20
-28,54,20
-29,54,20
-29,54,20
-29,54,20
-28,54,20
-29,54,20
-28,54,20
-28,54,20
-28,54,20
-28,54,20
-28,54,20
-29,54,20
-28,54,19
-27,54,21
-27,54,21
-28,54,20
-29,53,19
-28,55,17
-26,55,20
-26,55,22
-29,55,19
-30,55,16
-28,54,17
-24,55,21
-25,56,20
-28,56,17
-29,56,16
-26,56,19
-24,56,20
-24,55,19
-26,56,19
-28,56,18
-27,56,19
-25,56,19
-24,56,17
-26,56,16
-27,55,17
-27,57,19
-28,57,17
-27,56,17
-24,56,18
-24,56,19
-25,56,18
-26,56,18
-27,56,19
-26,56,19
-25,56,19
-25,56,18
-24,56,19
-25,56,19
-25,56,19
-25,56,19
-26,56,19
-25,56,19
-26,56,19
-26,55,19
-25,56,19
-26,55,20
-26,56,19
-26,56,20
-26,56,20
-26,56,20
-26,56,19
-25,55,19
-26,55,20
-26,56,20
-26,56,20
-26,55,20
-26,55,20
-26,55,20
-27,56,20
-28,56,22
-28,56,23
-34,57,25
-39,60,29
-37,62,31
-35,61,30
-31,59,34
-24,56,40
-30,52,38
-33,50,38
-37,46,40
-34,41,43
-31,39,46
-33,37,48
-43,37,50
-43,37,51
-40,34,50
-30,27,51
-23,24,52
-22,17,50
-24,16,49
-17,11,50
-11,10,52
-11,10,52
-13,8,53
-14,6,56
-13,5,57
-14,3,57
-11,0,57
-11,-1,57
-14,-3,54
-17,-5,52
