1574760121.000000, 1574760121.000000, 1574760121.000000
32.000000, 32.000000, 32.000000
51,-36,22
50,-36,24
46,-37,24
45,-36,26
54,-37,32
53,-39,32
41,-39,32
16,-32,32
0,-28,33
-3,-24,49
-6,-19,60
-9,-14,68
-3,-15,65
-1,-17,63
-10,-16,60
-14,-14,60
-11,-12,60
-9,-12,60
-10,-11,61
-10,-12,61
-13,-11,61
-7,-12,61
-7,-13,60
-9,-15,57
3,-19,56
4,-18,56
-2,-15,57
-2,-15,58
-1,-15,59
3,-15,59
6,-15,60
6,-15,61
6,-15,61
5,-16,61
6,-17,61
7,-17,61
8,-16,61
9,-16,60
8,-15,59
9,-15,59
11,-16,58
11,-16,57
14,-17,57
13,-18,57
11,-18,56
11,-17,56
15,-17,58
25,-15,60
23,-14,59
16,-14,58
17,-15,58
19,-16,57
19,-16,57
19,-16,57
22,-14,57
20,-14,57
17,-13,57
21,-14,59
22,-15,58
19,-15,56
18,-15,55
13,-15,55
21,-17,60
23,-16,60
18,-15,57
17,-15,57
20,-15,58
20,-15,57
18,-15,56
19,-15,58
19,-15,58
19,-16,58
23,-15,55
24,-12,52
21,-12,54
23,-12,55
27,-12,55
25,-12,55
21,-12,56
22,-12,57
25,-13,57
24,-12,57
23,-13,58
22,-13,57
24,-14,58
20,-13,56
25,-12,56
24,-11,56
21,-12,56
20,-12,56
20,-13,56
21,-13,56
24,-13,56
23,-13,56
23,-13,56
22,-13,56
21,-13,55
22,-14,56
24,-14,56
22,-13,55
23,-13,53
23,-13,55
25,-13,55
24,-13,55
24,-14,55
25,-13,55
25,-13,55
24,-13,55
25,-12,56
26,-13,55
27,-12,55
25,-12,55
24,-12,55
25,-12,55
25,-11,55
24,-11,55
23,-12,56
24,-12,57
24,-13,58
22,-12,56
22,-11,55
23,-12,55
23,-12,56
23,-12,56
22,-11,56
23,-11,56
24,-12,56
25,-13,57
23,-13,56
24,-13,56
23,-12,54
21,-11,53
23,-11,54
26,-12,55
26,-12,56
25,-12,56
24,-11,56
24,-11,57
25,-12,57
25,-12,56
23,-12,56
24,-12,56
25,-11,56
