1574756032.000000, 1574756032.000000, 1574756032.000000
32.000000, 32.000000, 32.000000
-19,61,8
-20,61,8
-19,60,7
-19,61,8
-19,60,8
-19,60,7
-19,60,7
-20,61,7
-20,60,7
-20,61,8
-20,60,8
-20,60,8
-21,60,8
-21,60,8
-21,60,8
-21,60,8
-20,60,7
-20,61,7
-19,61,7
-19,61,7
-19,61,7
-19,60,7
-19,60,7
-19,60,7
-19,60,7
-19,61,8
-19,61,7
-19,60,7
-19,60,7
-19,60,7
-19,60,7
-20,61,8
-20,61,7
-20,60,7
-20,60,7
-20,60,7
-21,61,7
-21,60,7
-21,60,7
-21,60,7
-20,60,8
-20,60,8
-20,60,7
-20,60,7
-19,61,6
-19,61,7
-20,61,7
-19,61,7
-19,61,7
-19,60,6
-18,61,6
-18,61,6
-18,62,6
-18,62,5
-17,62,6
-17,60,6
-17,59,7
-17,59,8
-16,60,8
-17,61,7
-18,62,6
-17,63,6
-18,64,5
-18,61,5
-17,57,7
-18,57,7
-19,59,7
-20,61,7
-22,64,7
-22,63,6
-21,61,5
-20,61,6
-19,61,6
-19,61,6
-20,61,5
-20,61,5
-19,61,6
-19,60,6
-19,60,6
-19,60,6
-20,61,6
-20,60,6
-20,61,6
-20,61,6
-20,61,6
-19,61,6
-19,61,6
-19,61,6
-19,60,7
-19,61,7
-19,61,6
-19,60,6
-19,60,6
-19,61,6
-19,61,5
-19,61,6
-19,61,6
-19,61,6
-19,61,6
-19,61,6
-19,61,6
-20,61,6
-20,61,7
-20,61,6
-20,61,6
-19,61,6
-19,61,6
-19,61,6
-18,61,6
-18,61,6
-19,61,5
-19,61,6
-19,61,6
-19,61,6
-19,61,6
-19,61,6
-20,60,6
-20,61,6
-21,61,5
-27,63,5
-29,64,5
-27,65,9
-40,64,7
-48,62,6
-49,60,12
-48,59,15
-52,56,19
-65,54,16
-72,52,18
-73,51,19
-77,48,23
-80,47,22
-75,41,22
-74,37,23
-72,34,21
-62,25,23
-48,15,27
-42,12,28
-28,7,30
-26,5,30
-23,0,33
-11,-1,47
-11,0,51
-8,-3,44
