Eye.movement.type.index,initTime,endTime,lpup,rpup,fx,fy
247,128107,128356,3.603076923,3.616153846,817,540
248,128625,128837,3.719090909,3.872727273,1167,506
249,128963,129159,3.866,3.909,640,436
250,129827,129917,3.782,3.808,1322,260
251,130721,130798,3.6625,3.32,781,402
252,131220,131479,3.466923077,3.564615385,709,629
253,131540,132055,3.490384615,3.551923077,780,594
254,132180,132315,3.381428571,3.448571429,809,440
255,133201,133418,3.562727273,3.588181818,1381,545
256,133603,133693,3.638,3.922,197,400
257,133820,134296,3.597083333,3.8125,455,416
258,134463,135534,3.099814815,3.27537037,561,495
259,135559,135870,NA,3.341875,601,462
260,135919,136069,3.27625,3.5025,464,553
261,136259,136393,3.807142857,NA,1614,867
262,136480,136710,3.6025,NA,1784,728
263,136781,136952,3.67,NA,1537,793
264,137344,137574,3.54,NA,1517,719
265,137604,137854,3.559230769,NA,1511,702
266,137961,138134,3.535555556,3.55625,1475,853
267,138263,138392,3.675714286,3.821428571,1430,1002
268,138456,138634,3.624444444,3.823333333,1293,849
269,138660,138732,3.73,3.5775,1237,759
270,138800,138889,3.786,3.844,1215,893
271,138919,140070,3.845344828,3.749090909,1229,918
272,140198,140289,3.758,3.738,1133,1018
273,141454,141551,3.38,3.87,456,520
274,141935,142273,3.48,3.607058824,637,632
275,142600,142751,3.59,3.7175,1285,745
276,142781,142912,3.675714286,3.877142857,1298,788
277,143574,143645,3.9475,4.01,653,652
278,143876,143969,3.814,3.942,721,699
279,144077,144251,3.716666667,3.755555556,850,383
280,144316,144610,3.618,3.686,756,369
281,144675,144871,3.433,3.68,579,517
282,144936,145071,3.707142857,3.797142857,890,382
283,145141,145330,3.727,3.909,960,367
284,145400,145629,3.753333333,3.9,1039,508
285,145693,146027,3.76,3.892941176,915,491
286,146076,146730,3.657575758,3.726363636,999,520
287,146792,146925,3.534285714,3.648333333,970,424
288,146992,147584,3.625666667,3.710666667,859,431
289,147633,147704,3.9575,4.0175,933,481
290,147734,147865,4.061428571,4.115714286,978,541
291,147895,148086,4.033,4.139,1001,551
292,148176,148547,3.954736842,4.054736842,847,416
293,148737,149027,4.061333333,4.162666667,983,476
294,149110,149246,3.778571429,4.052857143,661,518
295,149392,149588,3.723,4.008,602,478
296,149653,150183,3.885925926,3.969259259,853,433
297,151909,152127,3.680909091,3.958181818,445,547
298,152254,152344,3.8225,3.968,537,282
299,152474,152644,3.804444444,3.841111111,959,344
300,152713,152902,3.796,3.849,875,325
301,152950,153123,3.74,3.797777778,919,376
302,153188,153339,3.49625,3.7275,701,450
303,153369,153522,3.65,3.76875,780,466
304,153748,153846,NA,3.87,492,561
305,153927,154105,3.63,3.8,472,455
306,154187,154321,3.754285714,3.817142857,837,396
307,154347,154699,3.733888889,3.783888889,802,419
308,154768,154904,3.795714286,3.92,991,423
309,154947,155163,3.793636364,3.834545455,882,370
310,155206,155624,3.996190476,4.092380952,829,445
311,155769,156281,3.986923077,4.080769231,673,324
312,156350,156519,3.907777778,4.02,748,236
313,156568,156823,3.89,3.913076923,873,338
314,156888,157042,3.74875,3.79,838,475
315,157105,157320,3.7,3.759090909,902,364
316,157407,157561,3.7275,3.77875,1146,521
317,157591,157743,3.71875,3.805,1179,498
318,157828,158017,3.67,3.786,879,409
319,158047,158279,3.799166667,3.923333333,933,439
320,158334,158421,3.782,3.912,936,535
321,158465,158600,3.785714286,3.872857143,988,568
322,158685,158783,3.806,3.94,791,302
323,158907,159099,3.554,3.852,541,570
324,159164,159300,3.628571429,3.935714286,570,464
325,159368,159476,3.848333333,3.911666667,719,282
326,159544,159722,3.791111111,3.858888889,984,352
327,159743,160341,3.755333333,3.876333333,945,341
328,160406,160739,3.651764706,3.783529412,1019,432
329,160867,161175,3.664375,3.80625,650,290
330,161245,161479,3.523333333,3.823333333,531,435
331,161523,161635,3.52,3.763333333,611,430
332,161685,162436,3.721052632,3.788947368,691,274
333,162506,162655,3.57875,3.80625,687,475
334,162685,162859,3.706666667,3.823333333,730,522
335,162884,163174,3.798,3.875333333,788,503
336,163224,163355,3.717142857,3.741428571,797,453
337,163404,163715,3.708125,3.741875,782,404
338,164022,164395,3.778421053,3.846315789,948,541
339,164465,164735,3.658571429,3.792142857,971,437
340,164924,165034,3.608333333,3.791666667,559,367
341,165064,165215,NA,3.78875,654,331
342,165301,165494,3.753,3.851,904,335
343,165561,165870,3.823125,3.95125,978,446
344,165960,167333,4.222318841,4.342463768,1266,435
345,167383,167693,4.196875,4.28,1196,462
346,167743,168372,4.1275,4.2009375,1255,516
347,169039,169329,4.098666667,4.299333333,914,468
348,169378,169513,3.91,4.107142857,845,460
349,169578,169935,3.840555556,3.996666667,853,613
350,170001,170834,3.552380952,3.78047619,700,510
351,170904,171092,3.6675,3.758,652,326
352,171181,171391,3.551818182,3.760909091,693,370
353,171497,171854,3.443333333,3.722777778,555,381
354,171924,172134,3.487272727,3.656363636,706,532
355,172404,172635,3.499166667,3.740833333,590,530
356,172716,172787,NA,3.8675,565,467
357,172817,173251,NA,4.090909091,535,449
358,173280,173412,NA,4.254285714,545,468
359,173617,173692,NA,4.4125,554,472
360,174157,174270,3.844,NA,608,405
361,174658,174793,3.714285714,4.272857143,556,429
362,174821,174933,3.713333333,4.36,366,470
363,175234,175324,3.974,NA,512,528
364,175495,175609,NA,4.701666667,471,616
365,175636,175728,4.206,4.678,447,551
366,176297,176588,4.276,4.392666667,807,639
367,176754,176846,4.124,4.188,926,572
368,176893,177171,3.955,4.015714286,959,628
369,177200,177508,3.971875,4.12875,873,598
370,177733,177888,3.72875,3.92,625,626
371,177918,178028,3.668333333,3.875,614,643
372,178257,178329,3.815,3.7525,822,393
373,178440,178510,3.77,3.815,839,380
374,178594,178712,3.73,4.16,878,532
375,178772,178843,3.7525,NA,941,467
376,178893,178963,3.75,3.8625,966,492
377,178993,179069,3.7425,3.8375,959,458
378,179134,179385,3.703076923,3.836923077,805,556
379,179971,180165,3.585,4.114,378,351
380,180312,180870,3.764642857,3.923214286,671,747
381,181550,181685,3.841428571,4.08,1182,1011
382,181711,181804,3.842,4.09,1203,996
383,181831,182183,3.655,4.119444444,1238,1022
384,182693,182763,3.675,4.0125,621,507
385,182832,183184,3.768,3.988333333,593,564
386,183617,183707,NA,3.85,570,590
387,183812,183906,NA,3.896,505,520
388,184431,184842,3.806190476,3.870952381,1267,213
389,185630,185761,4.07,4.268571429,407,516
390,185850,186040,NA,4.242,548,548
391,186268,186346,3.65,3.87,592,615
392,186376,186525,3.64,3.83375,593,602
393,186930,187006,3.8425,3.9475,1295,636
394,187027,187244,3.91,4.041818182,1228,677
395,187274,187484,3.958181818,4.152727273,1211,707
396,187631,187966,3.934705882,4.013333333,1338,811
397,187996,188105,3.943333333,4.25,1369,873
398,188127,188363,3.9775,4.23,1369,828
399,189172,189242,4.1125,4.225,560,393
400,189270,190281,3.806666667,3.836078431,734,382
401,190368,190683,3.69,3.850625,560,366
402,190770,190961,3.816,3.846,902,617
403,190987,191301,3.798125,3.8925,936,610
404,191387,191481,3.762,3.85,853,411
405,191527,191682,3.71,3.8125,844,454
406,191806,191903,3.654,3.802,542,380
407,191989,192064,3.68,3.7,934,513
408,192085,192216,3.712857143,3.717142857,934,529
409,192246,192440,3.741,3.799,880,494
410,192526,192638,3.721666667,3.805,816,335
411,192708,192840,3.711428571,3.832857143,840,264
412,192905,193256,3.713888889,3.833333333,799,352
413,193405,193483,3.6,3.78,667,621
414,193504,193777,3.650714286,3.799285714,737,578
415,193853,193982,3.778571429,3.897142857,739,259
416,194146,194281,3.692857143,3.78,613,332
417,194511,194722,3.75,3.786363636,892,348
418,194791,195094,3.716875,3.813125,765,266
419,195124,195476,3.693888889,3.804444444,841,281
420,195645,195739,3.698,3.71,649,399
421,195804,196056,3.714615385,3.750769231,733,404
422,196103,196479,3.669473684,3.735263158,754,396
423,196542,196760,3.638181818,3.780909091,738,274
424,196842,196911,3.6225,3.735,988,449
425,196941,197019,3.6575,3.74,938,444
426,197203,197633,3.658181818,3.796363636,648,315
427,197925,198019,3.706,3.746,931,652
428,198206,198335,3.87,3.96,969,651
429,198622,198860,3.916666667,4.125454545,1148,778
430,198940,199038,4.024,4.176,1190,498
431,199068,199258,3.987,4.225,1254,531
432,199362,199538,3.992222222,4.365555556,1281,969
433,199622,199819,4.135,4.368,1141,505
434,199849,200098,4.186923077,4.39,1153,498
435,200119,200272,4.2325,4.37625,1231,539
436,200323,200513,4.231,4.362,1312,536
437,200541,200617,4.2475,4.36,1291,510
438,201243,201432,4.466,4.581,901,603
439,201661,201851,4.295,4.431,1131,535
440,201880,202278,4.16,4.286,1157,503
441,202359,202457,4.038,4.13,1060,683
442,202965,203137,4.001111111,4.097777778,1275,342
443,203181,203497,4.045625,4.064375,1341,452
444,203577,203656,4.23,NA,1530,700
445,203678,203775,4.188,NA,1536,662
446,204018,204133,4.316666667,4.14,1389,437
447,204258,204371,4.233333333,4.242,1420,512
448,204497,204577,4.3775,4.37,1418,537
449,204718,204855,4.457142857,4.665714286,1349,561
450,204880,205054,4.474444444,4.637777778,1314,510
451,205398,205474,4.48,NA,1644,466
452,205638,205732,4.283333333,NA,1606,457
453,207380,207551,4.392222222,4.572222222,662,608
454,207979,208054,4.2025,NA,762,419
455,208258,208430,4.083333333,4.133333333,956,497
456,209235,209392,3.8025,3.95875,679,700
457,209420,209605,3.773,3.93,751,683
458,209675,210208,3.686296296,3.682222222,869,728
459,210538,210712,3.657777778,3.683333333,859,436
460,210755,211410,3.746969697,3.768484848,947,497
461,211453,211532,3.65,3.715,996,492
462,211939,212170,3.634166667,3.826666667,602,541
463,212319,213283,3.742040816,3.810408163,933,417
464,213433,214770,3.677575758,3.762089552,798,445
465,214836,215228,3.6995,3.7645,884,486
466,215292,215368,3.655,3.7875,535,542
467,215497,215649,NA,3.77125,627,713
468,215778,216008,NA,3.695833333,574,678
469,216170,216667,3.5984,3.6096,1002,566
470,216731,217264,3.755925926,3.817037037,910,552
471,217314,217586,3.847857143,3.928571429,830,466
472,217615,218348,4.010540541,4.088918919,789,468
473,218397,218468,3.9575,4.205,693,558
474,218494,218798,3.84,4.06375,600,572
475,218848,219025,3.771111111,3.983333333,461,592
476,219337,219688,3.95,4.021666667,539,490
477,219788,219878,NA,3.952,724,537
478,219968,220201,NA,3.9725,539,483
479,220228,220364,3.915,4,547,491
480,220516,220587,NA,3.9975,599,641
481,220636,220846,3.760909091,3.954545455,536,692
482,220915,221361,3.677272727,3.907826087,586,554
483,221653,221924,4.007857143,3.733571429,1570,91
484,222367,222541,3.418888889,3.628888889,590,696
485,222611,222822,3.584545455,3.805454545,653,464
486,222853,223023,3.624444444,3.776666667,711,472
487,223112,223425,3.729375,3.794375,1124,581
488,223533,223662,3.714285714,3.818571429,759,418
489,223726,224284,3.815,3.908571429,877,355
490,224486,224703,3.909090909,4.058888889,1228,536
491,225693,225944,4.198461538,NA,1727,498
492,226326,226440,3.87,NA,1868,543
493,227410,227479,4.2275,4.2525,1161,593
494,227606,227919,4.1775,4.395,1008,605
495,227984,228082,3.992,4.17,876,620
496,228164,228442,3.892857143,4.096428571,812,482
497,228464,228697,3.884166667,4.035833333,804,454
498,228803,229996,3.65440678,3.9115,652,528
499,230024,230381,NA,3.803333333,636,460
500,230402,230895,3.4448,3.6936,547,549
501,230924,231475,3.432857143,3.62,577,566
502,231505,231659,3.57,3.71125,655,533
503,231801,232058,3.663846154,3.882307692,626,562
504,232268,232398,3.96,4.115714286,560,331
505,232488,233853,3.907391304,4.036666667,899,510
506,233923,234078,3.9575,NA,1057,450
507,234184,234435,3.876923077,4.038461538,869,498
508,234526,234637,3.978333333,4.085,755,332
509,234701,235058,3.887777778,3.986666667,916,364
510,235123,236672,3.66974359,3.733205128,820,449
511,236742,236916,3.706666667,3.783333333,832,519
512,237161,237372,3.776363636,3.876363636,746,645
513,237400,237496,3.792,3.848,762,667
514,237539,237754,3.648181818,3.77,697,818
515,238001,238093,NA,3.736,840,768
516,238260,238555,3.691333333,3.723333333,818,679
517,238963,239096,3.914285714,4.014285714,849,531
518,239223,239514,3.986,4.070714286,845,396
519,239581,239912,3.982857143,3.986470588,871,553
520,239940,240052,4.02,4.073333333,827,542
521,240081,240411,4.012941176,4.145882353,756,577
522,240516,240915,3.9565,4.2765,633,548
523,241202,241393,NA,4.228,459,590
524,241954,242171,4.517272727,4.579090909,681,389
525,242315,242474,3.9975,4.265,506,807
526,242663,242852,4.055,4.237,646,691
527,242958,243112,4.075,4.275,694,735
528,243156,243409,4.002307692,4.185384615,643,696
529,243438,243788,4.013888889,4.123888889,729,579
530,243838,244048,3.973636364,4.024545455,819,612
531,244138,244588,3.844782609,3.972173913,833,548
532,244678,244811,3.92,3.98,880,739
533,244918,245091,3.993333333,4.121111111,1122,590
534,245196,245351,3.975,4.105,810,508
535,245421,245611,3.936,4.163,717,659
536,245679,245932,3.996923077,4.261538462,658,748
537,246172,246329,3.9975,4.4025,575,600
538,246352,247401,4.021698113,4.426415094,560,538
539,247431,247509,4.073333333,4.5825,604,414
540,247757,247830,4.29,4.5975,279,391
541,248513,248610,4.514,4.804,808,605
542,248654,248730,4.54,4.75,867,602
543,248795,249067,4.384285714,4.607142857,905,502
544,249672,249807,3.96,4.094285714,766,626
545,249851,250268,3.84047619,4.003809524,632,683
546,250312,250528,3.827272727,4.11,679,582
547,250553,250629,3.8825,4.02,727,585
548,250652,251161,3.753461538,3.817307692,843,519
549,251231,251322,3.708,3.738,781,606
550,251370,251441,3.565,3.825,649,705
551,251549,251848,3.972,4.042,976,469
552,252135,252224,4.018,4.146,742,540
553,252771,252922,4.04,4.1225,1033,546
554,254388,254463,4.485,NA,1648,439
555,254509,254739,4.591666667,NA,1638,499
556,255107,255206,4.744,NA,1689,345
557,256068,256143,4.763333333,4.965,1160,420
558,256606,256722,4.391666667,NA,713,397
559,258448,258520,3.6425,3.895,716,602
560,258647,258901,3.987692308,4.127692308,853,502
561,258966,259064,4.058,4.248,1132,656
562,259107,259202,4.068,4.322,1221,652
563,259345,259442,4.158,NA,829,515
564,259625,259700,4.29,4.505,890,554
565,259829,259958,4.374285714,4.495714286,1007,705
566,260248,260398,4.08375,4.2325,905,590
567,260484,260679,4.162,4.397,1181,575
568,260828,260940,4.188333333,4.385,1083,422
569,261031,261121,4.09,4.224,990,606
570,261283,262002,4.135555556,4.385277778,728,600
571,263385,263460,NA,4.7625,1022,597
572,264462,264560,4.396,4.49,648,294
573,264582,264800,4.466363636,4.685454545,651,383
574,264906,265177,4.381428571,4.554285714,659,262
575,265323,266018,4.059142857,4.187714286,713,282
576,266061,266193,3.935714286,4.105714286,836,288
577,266283,267477,4.096,4.302833333,776,456
578,267546,267676,4.131428571,4.382857143,760,399
579,267725,267874,4.16125,4.33125,787,427
580,268942,269058,4.531666667,4.778333333,916,367
581,269127,269258,4.394285714,4.501428571,1025,581
582,269279,269477,4.312,4.381,966,543
583,269563,269637,4.185,4.3175,766,433
584,269661,269737,4.06,4.25,752,482
585,269823,270115,3.833333333,4.106666667,670,652
586,270201,270733,3.705185185,3.951538462,621,480
587,270781,271214,3.712272727,3.978181818,666,416
588,271264,271474,4.089090909,4.182727273,656,294
589,271524,271655,3.998571429,4.227142857,678,254
590,271699,271815,3.985,3.956666667,664,184
591,271882,272708,3.972142857,3.99952381,715,303
592,272738,273373,3.99375,4.05625,770,333
593,273400,273595,4.028,4.129,809,260
594,273681,273791,3.998333333,4.07,1036,541
595,273961,274170,4.010909091,4.086363636,1029,560
596,274280,274491,3.763636364,4.026363636,716,522
597,274521,274652,3.788571429,3.982857143,751,508
598,274738,274891,3.815,3.94875,1032,531
599,274998,275271,3.697857143,3.967142857,682,478
600,275300,275392,3.698,3.966,632,463
601,275419,275593,3.686666667,4.058888889,616,426
602,275700,275934,NA,4.1925,664,283
603,275981,276090,NA,4.201666667,551,308
604,276114,276209,3.8825,4.238,495,279
605,276254,276350,NA,4.274,554,321
606,276437,276574,3.972857143,4.402857143,477,450
607,276942,277012,4.4325,4.655,483,399
608,277398,277572,4.214444444,4.324444444,814,386
609,277658,277789,4.022857143,4.228571429,716,589
610,277854,278149,3.776,4.049333333,589,655
611,278234,278511,4.003571429,4.066428571,808,452
612,278634,278892,3.94,3.961538462,751,384
613,278914,279023,3.89,3.918333333,746,340
614,279113,279466,3.785,3.977222222,683,573
615,279513,279650,3.982857143,4.098571429,752,540
616,279974,280130,4.41,4.51875,1075,580
617,281618,281750,4.095714286,4.444285714,632,551
618,281955,282127,4.234444444,4.371111111,726,299
619,282213,283048,3.846428571,3.938809524,808,389
620,283151,283268,3.581666667,3.56,663,456
621,283552,283647,3.946,NA,840,567
622,283857,284186,4.028235294,4.190625,909,477
623,284673,284825,4.24375,NA,1573,814
624,287734,288005,4.86,NA,1724,749
625,288092,289722,4.799756098,NA,1477,772
626,290971,291085,4.495,4.81,1030,256
627,291391,291461,4.1975,3.9625,1431,63
