Eye.movement.type.index,initTime,endTime,lpup,rpup,fx,fy
285,54028,54192,4.737777778,4.806666667,855,492
286,54307,54415,4.626666667,4.571666667,976,333
287,54660,54854,4.235,4.6,478,824
288,55602,55691,4.484,4.464,1098,401
289,55764,55970,4.302727273,4.336363636,1008,379
290,55999,57336,4.19238806,4.174776119,918,362
291,57365,57915,4.348214286,4.414285714,881,374
292,58021,58536,4.446923077,4.566153846,1095,571
293,58619,58750,4.435714286,4.55,900,427
294,58818,59292,4.331666667,4.335416667,821,342
295,59399,59912,4.161538462,4.203846154,859,568
296,59958,60149,4.203,4.268,970,548
297,60178,60571,4.1765,4.252,1006,536
298,60638,60714,4.245,4.285,767,517
299,60740,60888,4.22375,4.24625,796,520
300,61078,62431,4.126617647,4.179852941,870,523
301,62518,62912,4.1215,4.13,1063,509
302,62979,63289,4.285,4.293125,807,510
303,63479,63614,4.211428571,4.342857143,815,510
304,63816,64913,4.382727273,4.456181818,819,513
305,64974,65131,4.1925,4.30375,897,481
306,65194,65407,4.306363636,4.386363636,833,509
307,65494,65911,4.465238095,4.513333333,1069,521
308,65933,66011,4.5,4.62,1082,523
309,66313,66468,4.44375,4.59,827,503
310,66573,66923,4.446666667,4.472222222,814,298
311,66997,67288,4.141333333,4.029333333,928,282
312,67356,67489,4.162857143,4.187142857,807,322
313,67576,67646,4.3175,4.2125,1001,282
314,67700,67991,4.363333333,4.306,1041,295
315,68055,68631,4.337931034,4.37137931,933,300
316,68672,69031,4.267222222,4.400555556,837,324
317,69351,69642,4.236,4.338,873,530
318,69716,70186,4.357083333,4.486666667,1083,541
319,70271,71625,4.203529412,4.306911765,831,527
320,71712,72467,4.101315789,4.204473684,1076,551
321,72771,73545,4.144615385,4.209210526,810,327
322,73854,74086,4.025,3.996,933,305
323,74509,74827,4.11375,4.055,808,345
324,74912,75446,3.876296296,3.901111111,813,574
325,75533,76020,3.862,4.0236,1075,576
326,76249,76780,3.97037037,4.108148148,1056,569
327,77088,77602,4.055769231,4.096538462,803,558
328,77689,78266,4.038965517,4.047931034,876,316
329,78314,78445,4.06,4.1,767,331
330,78528,78625,4.026,4.08,865,545
331,78672,79124,4.165217391,4.186956522,790,553
332,79327,80439,4.255535714,4.281428571,794,545
333,80506,80602,4.378,4.374,874,496
334,80669,81122,4.470869565,4.46,1044,555
335,81187,82036,4.47627907,4.523255814,814,541
336,82104,82817,4.444444444,4.4525,802,319
337,82904,83158,4.127692308,4.088461538,925,331
338,83232,83319,4.118,4.154,903,448
339,83366,83619,4.176153846,4.144615385,927,337
340,83665,84080,4.302380952,4.306666667,820,347
341,84129,84497,4.265789474,4.215789474,935,342
342,84564,84661,4.328,4.334,823,350
343,84743,84840,4.2,4.466,990,606
344,84943,85320,4.311052632,4.475789474,863,594
345,85482,85861,4.305263158,4.430526316,1077,590
346,85943,86198,4.216153846,4.345384615,840,598
347,86285,86634,4.288333333,4.349444444,814,361
348,86687,87120,4.165,4.115,925,363
349,87141,89414,4.374298246,4.451666667,965,375
350,89440,89973,4.700740741,4.692592593,986,308
351,90100,91156,4.82,4.927924528,987,510
352,91218,92254,4.836153846,4.972692308,919,362
353,92281,92456,4.85,4.916666667,905,375
354,92601,94455,4.693333333,4.792473118,893,528
355,94517,94813,4.598666667,4.590666667,895,377
356,94898,95455,4.516071429,4.538571429,939,480
357,95538,95876,4.368235294,4.17125,904,698
358,96260,96348,4.456,2.232,836,566
359,96701,96830,4.77,2.646,869,418
360,96876,96991,4.765,2.911666667,791,458
361,97056,97250,4.531,4.562,1110,621
362,97559,97733,4.335555556,4.32,862,410
363,97757,97973,4.44,4.503636364,887,448
364,97995,98113,4.376666667,4.366666667,869,412
365,98157,98631,4.102916667,4.104166667,770,371
366,98716,99033,3.996875,4.104666667,887,630
367,99060,99390,4.061176471,4.218125,951,602
368,99438,100492,4.185849057,4.390566038,1031,578
369,100555,100729,4.076666667,4.172222222,874,558
370,100898,101708,4.288536585,4.387804878,897,568
371,101772,102248,4.245416667,4.449583333,1038,568
372,102316,102731,4.23047619,4.41,915,572
373,102814,103709,4.344666667,4.531555556,1041,563
374,103913,104288,4.379473684,4.478421053,1036,544
375,104373,104630,4.436923077,4.534615385,941,303
376,104673,104950,4.300714286,4.461818182,965,353
377,104991,105229,4.190833333,4.1725,832,328
378,105314,105443,4.132857143,4.351428571,990,551
379,105472,105626,4.16,4.41875,979,556
380,105674,106069,4.3555,4.496,1064,515
381,106118,106509,4.3355,4.4955,925,514
382,106693,106786,4.33,4.346,868,298
383,106833,107048,4.312727273,4.411818182,783,291
384,107134,107285,4.24375,4.29625,894,298
385,107358,107960,4.248387097,4.303870968,1017,308
386,108034,108125,4.354,4.414,888,358
387,108192,108366,4.271111111,4.364444444,975,553
388,108433,108684,4.461538462,4.482307692,931,323
389,108710,109084,4.539473684,4.570526316,912,319
390,109112,109627,4.513461538,4.596538462,962,325
391,109668,109983,4.4225,4.4575,909,324
392,110051,110265,4.442727273,4.470909091,794,347
393,110351,110946,4.375333333,4.491,987,339
394,111014,111458,4.333043478,4.525217391,943,495
395,111530,111699,4.515555556,4.703333333,1015,363
396,111727,112386,4.45969697,4.68969697,1010,429
397,112927,113060,5.205,5.146,1264,223
398,113109,113323,5.273636364,5.325714286,1281,164
399,113987,114224,4.970833333,5.255,986,570
400,114528,114721,4.802,4.952,914,572
401,114788,116504,4.703837209,4.857906977,946,383
402,116525,117219,4.747142857,4.989428571,949,493
403,117247,117559,4.67625,4.92625,973,408
404,117624,117820,4.577,4.798,889,500
405,117888,118962,4.587407407,4.734814815,951,360
406,119046,119458,4.451904762,4.606190476,987,521
407,119526,119999,4.383333333,4.5075,1061,351
408,120048,120136,4.416,NA,1058,395
409,120164,123116,4.620135135,4.785135135,1016,349
410,123223,123619,4.708,4.9485,946,505
411,123844,124059,4.645454545,4.810909091,907,302
412,124084,124656,4.745517241,4.852758621,925,372
413,124684,125097,4.662380952,4.761428571,863,389
414,125162,125339,4.668888889,4.692222222,902,346
415,125482,125578,4.482,4.644,930,559
416,125803,126412,4.267419355,4.438064516,944,609
417,126441,126595,4.32875,4.62375,961,591
418,126624,127556,4.15893617,4.235106383,916,542
419,127582,127711,4.204285714,4.248571429,896,530
420,127741,128333,4.347666667,4.376333333,872,517
421,128398,128732,4.206470588,4.202352941,866,406
422,128922,129210,4.052666667,4.079333333,890,421
423,129258,129616,3.983333333,3.984444444,809,346
424,129699,130251,3.912857143,3.928928571,825,573
425,130337,130813,4.18875,4.23875,1015,552
426,130900,131489,4.189,4.277666667,800,546
427,131557,131894,4.288235294,4.393529412,1028,566
428,131956,132155,4.294,4.447,892,577
429,132195,132328,4.187142857,4.321428571,939,562
430,132357,132512,4.2125,4.33625,988,569
431,132579,132713,4.284285714,4.432857143,864,559
432,132895,133614,4.289166667,4.380555556,841,555
433,133681,133833,4.1675,4.3275,1027,586
434,133855,134174,4.2125,4.3,1015,563
435,134259,134612,4.321111111,4.409444444,805,537
436,134677,134792,4.461666667,4.535,846,364
437,134817,135352,4.391111111,4.447777778,881,372
438,135400,135670,4.084285714,4.152142857,1009,432
439,135738,136066,3.978235294,4.260588235,1020,654
440,136134,136750,4.166451613,4.269354839,795,624
441,136814,137228,4.263333333,4.306190476,785,408
442,137296,137790,4.1424,4.1568,903,397
443,137877,138223,4.155555556,4.411111111,1038,625
444,138297,138748,4.162608696,4.366956522,832,622
445,138812,138964,4.215,4.2975,862,459
446,139060,139148,4.172,4.302,1033,612
447,139233,139309,4.28,4.395,832,392
448,139352,139991,4.3378125,4.4165625,910,380
449,140031,140128,4.246,4.37,820,382
450,140213,140428,4.200909091,4.348181818,1022,373
451,140492,141227,4.389189189,4.465675676,854,346
452,141254,142848,4.336375,4.4795,945,399
453,142874,144123,4.318571429,4.536507937,1027,482
454,144210,144463,4.556923077,4.916923077,1025,584
455,144531,145744,4.595737705,4.724098361,879,424
456,145796,145979,4.548,4.67,814,369
457,146008,146563,4.768214286,4.8275,853,323
458,146630,147106,4.808333333,4.88,920,239
459,147171,147240,4.75,4.86,908,312
460,147688,147763,4.6775,5.095,984,714
461,147789,147886,4.616,5.042,964,681
462,148051,148266,4.480909091,4.594545455,884,530
463,148287,149302,4.371764706,4.431372549,887,484
464,149506,149624,4.158333333,4.32,944,559
465,149645,150864,4.184754098,4.325901639,928,574
466,150952,152195,4.013968254,4.030952381,895,366
467,152486,153083,3.876666667,3.968333333,1048,554
468,153170,153295,3.945714286,3.97,750,507
469,153343,153439,4.008,4.034,846,499
470,153525,153942,4.209,4.205714286,783,296
471,154027,154116,4.11,4.11,779,322
472,154191,154418,4.014166667,3.969,927,319
473,154503,154674,3.874444444,3.935555556,918,550
474,154865,155039,4.078888889,4.153333333,947,555
475,155107,155716,4.148064516,4.307419355,1034,541
476,155765,156161,4.057,4.1685,908,543
477,156365,156917,4.304642857,4.484642857,987,560
478,157122,157276,4.19875,4.33,932,618
479,157305,157420,4.251666667,4.476666667,949,590
480,157488,157860,4.352631579,4.454736842,851,560
481,157881,158214,4.205882353,4.312352941,962,562
482,158289,158656,4.261578947,4.408947368,881,545
483,158906,159157,4.213076923,4.276923077,905,338
484,159225,159379,4.08375,4.1525,791,367
485,159460,159717,3.910769231,4.134615385,983,610
486,159781,160037,4.053846154,4.100769231,906,590
487,160083,160551,4.323333333,4.4775,1020,602
488,160580,160715,4.275714286,4.53,1041,613
489,160802,160894,4.218,4.186,971,350
490,160926,161412,4.1168,4.1472,1005,375
491,161459,161652,3.967,4,913,372
492,161739,161815,3.9825,4.16,959,628
493,162000,162277,4.130714286,4.334285714,907,612
494,162344,163055,4.168333333,4.520555556,1011,621
495,163158,163236,4.1825,4.2675,863,356
496,163265,163537,4.172142857,4.27,904,375
497,163605,164154,4.1125,4.142857143,819,399
498,164237,164789,3.991785714,4.174642857,955,630
499,164837,165874,4.136730769,4.3425,1029,603
500,165942,166253,4.08625,4.30625,918,599
501,166296,166552,4.159230769,4.429230769,1025,606
502,166600,167389,4.1105,4.3045,907,598
503,167476,168052,4.163103448,4.187241379,803,378
504,168139,168311,4.124444444,4.137777778,911,599
505,168579,168714,4.131428571,4.365714286,931,601
506,168797,169194,4.3595,4.38,809,389
507,169255,169632,4.002105263,4.182631579,903,605
508,169660,170288,4.17875,4.439375,927,611
509,170394,170529,4.322857143,4.621428571,1014,611
510,170556,170732,4.3,4.512222222,1024,579
511,170760,170829,4.17,4.64,1035,616
512,170896,171293,4.528947368,4.797894737,915,584
513,171457,171689,4.485,4.610833333,833,359
514,171736,172069,4.336470588,4.405294118,926,333
515,172113,173351,4.391451613,4.513870968,893,408
516,173432,173507,4.2825,4.485,1124,411
517,173593,173829,4.359166667,4.575833333,1108,377
518,173894,174028,4.392857143,4.671428571,980,474
519,174056,174249,4.43,4.709,985,444
520,174313,174562,4.443846154,4.693076923,1046,607
521,174677,174808,4.507142857,4.618571429,1059,565
522,174873,175122,4.63,4.723076923,1029,380
523,175395,175486,4.846,4.753333333,1086,125
524,175512,176068,5.02,4.880357143,1174,86
525,176650,176728,4.485,4.82,1013,689
526,176952,177403,4.432173913,4.484782609,875,515
527,177572,178428,4.290714286,4.305813953,914,526
528,178514,178687,4.008888889,4.092222222,1046,448
529,178730,178923,3.96,4.033,997,506
530,178991,180328,4.075671642,4.15119403,865,554
531,180395,181065,4.318529412,4.447941176,965,482
532,181087,181318,4.543333333,4.628333333,985,458
533,181395,181704,4.555,4.5775,877,355
534,181772,182382,4.010967742,4.070967742,994,443
535,182408,182625,3.767272727,3.854545455,986,504
536,182672,182903,3.881666667,3.929166667,880,499
537,182955,183246,3.904,4.02,969,496
538,183294,183565,3.883571429,3.998571429,921,530
539,183613,183745,3.871428571,3.964285714,997,519
540,183853,184080,3.920833333,4.018333333,1037,499
541,184112,184182,3.995,4.0875,1009,441
542,184607,185301,4.180571429,4.195428571,881,677
543,185386,185523,4.277142857,4.314285714,907,618
544,186126,186557,4.435,4.496363636,1000,492
545,186605,186761,4.13125,4.185,1065,470
546,186865,187101,4.169166667,4.181666667,964,413
547,187166,187438,4.161428571,4.167142857,875,404
548,187525,188298,4.316410256,4.329230769,1116,441
549,188509,188616,4.093333333,4.21,947,758
550,188683,189215,4.155925926,4.252592593,863,656
551,189290,189441,4.17875,4.31125,998,566
552,189505,189621,4.23,4.505,1104,472
553,189667,190221,4.433214286,4.565714286,1030,474
554,190243,190337,4.302,4.434,1021,512
555,190568,191572,4.105294118,4.223333333,1010,506
556,191862,192859,4.066,4.1396,1013,457
557,192903,193120,4.036363636,4.182727273,946,491
558,193168,193458,4.192666667,4.344,898,450
559,193967,194112,4.52875,4.70125,1078,424
560,194243,194373,4.534285714,NA,1095,448
561,194441,194579,4.432857143,4.701428571,1026,426
562,194600,195294,4.294571429,4.488571429,1047,426
563,195362,195459,4.098,4.312,985,482
564,195504,195677,4.112222222,4.281111111,948,544
565,196606,196771,4.856666667,NA,1040,417
566,196800,197235,4.7,4.819545455,1027,370
567,197303,197517,4.564545455,4.722727273,836,378
568,197558,197793,4.579166667,4.698333333,927,377
569,197846,198032,4.534,4.739,989,515
570,198100,198274,4.52,4.707777778,1060,445
571,198338,198976,4.650625,4.825,942,402
572,199041,199177,4.51,NA,1029,405
573,199203,199593,4.401,4.480833333,1040,353
574,199638,200114,4.250833333,4.384166667,989,436
575,200141,200814,4.317352941,4.481470588,1027,412
576,200862,201176,4.30875,4.449375,947,398
577,201519,201595,4.0725,4.235,752,616
578,201639,201811,4.017777778,4.147777778,732,501
579,202076,203147,3.897962963,4.172037037,574,527
580,203176,203392,4.12,4.230909091,641,464
581,203497,203811,4.3575,4.345,1066,352
582,203856,204186,4.307058824,4.362941176,1001,382
583,204262,204513,4.177692308,4.248461538,953,283
584,204561,204773,4.144545455,4.222727273,1019,296
585,204841,204928,4.13,4.19,888,399
586,205418,205669,4.303846154,4.388461538,1151,304
587,205775,206107,4.261176471,4.401764706,912,239
588,206134,206492,4.384444444,4.450555556,958,217
589,206535,206727,4.481,4.501,892,302
590,206920,207070,4.49625,4.58,1077,331
591,207113,207211,4.454,4.686,1057,425
592,207395,207491,4.312,4.578,929,606
593,207520,207671,4.235,4.41625,877,573
594,207714,208425,4.365833333,4.497222222,877,450
595,208498,208768,4.494285714,4.655,1050,526
596,208796,209970,4.257288136,4.38559322,1028,450
597,210036,210229,4.023,4.074,918,350
598,210594,210669,3.85,4.0125,622,802
599,210733,210808,3.925,4.0975,608,890
600,211113,211248,4.222857143,4.281428571,891,629
601,211652,211747,4.092,4.108,1101,279
602,211814,211928,4.128333333,4.13,1006,303
603,211956,212068,4.06,4.145,957,336
604,212132,212207,4.0975,4.19,1055,444
605,212432,212667,4.276666667,4.019166667,1039,354
606,212710,213149,4.463636364,4.425454545,1019,268
607,213213,213385,4.473333333,4.411111111,896,295
608,213454,213902,4.423043478,4.406956522,821,218
609,213950,214105,4.11125,4.07625,899,279
610,214133,215463,3.848208955,3.845373134,883,358
611,215653,215783,3.667142857,3.744285714,927,458
612,215812,215899,3.706,3.836,946,477
613,215929,216701,3.621282051,3.686666667,890,494
614,216776,217366,3.559666667,3.618,958,451
615,218107,218242,4.048571429,4.177142857,849,580
616,218290,218617,4.231176471,4.338235294,916,513
617,218692,218820,4.335714286,4.41,849,501
618,218868,219061,4.338,4.409,913,512
619,219129,219303,4.404444444,4.478888889,812,418
620,219332,219845,4.443846154,4.493461538,833,426
621,219989,220064,4.155,4.115,1124,354
622,220172,220444,4.024285714,4.140714286,1133,395
623,220505,221538,3.711730769,3.724423077,950,398
624,221605,222097,3.772,3.7712,795,457
625,222145,222396,4.118461538,4.062307692,803,356
626,222450,222703,4.226666667,4.182307692,778,443
627,223145,223360,4.303636364,4.27,661,460
628,224068,224553,4.2236,4.4532,1425,665
629,224843,225080,NA,4.066666667,1792,747
630,225488,225638,4.02,4.05875,752,417
631,225710,225961,3.87,3.898461538,675,371
632,225990,226120,3.707142857,3.7,746,375
633,226782,227074,3.781538462,4.11,165,608
634,227128,227198,3.74,4.0425,165,642
635,227225,227560,3.677647059,3.928235294,255,625
636,227702,227820,3.73,3.248333333,320,541
637,228302,228437,4.3,3.608,1256,579
638,228465,228679,4.232727273,3.579090909,1229,518
639,229023,229131,NA,3.476666667,1252,449
640,229160,229238,4.0175,3.5675,1135,515
641,229881,230577,4.092285714,3.332352941,1208,480
642,230684,230814,4.018571429,3.837142857,1217,469
643,231159,231333,4.112222222,4.055555556,822,400
644,231482,231758,4.185714286,4.265714286,996,434
645,231806,231971,4.241111111,4.256666667,970,399
646,232019,232338,4.26125,4.286875,1012,418
647,232385,232590,4.312727273,4.435454545,1015,468
648,232619,233177,4.356785714,4.356785714,955,421
649,233220,233454,4.613333333,4.584166667,1026,392
650,233603,233731,4.858571429,4.758571429,1183,297
651,233827,234353,4.781111111,4.754814815,857,333
652,234397,234552,4.39,4.3775,781,417
653,234620,234775,4.16,4.19875,905,509
654,235063,235195,4.02,4.05,962,652
655,235259,235713,4.113043478,4.12826087,878,529
656,235956,236074,4.176666667,4.245,964,508
657,236099,237174,4.404814815,4.486481481,974,443
658,237216,238229,4.698235294,4.745686275,970,381
659,238275,238534,4.559230769,4.661538462,1018,400
660,238600,240030,4.384861111,4.469166667,1057,362
661,240059,240209,4.22,NA,1051,404
662,240241,240508,4.199285714,4.260909091,1074,399
663,240959,241131,4.201111111,4.285555556,946,462
664,241196,241492,4.034,4.292666667,989,665
665,241560,241869,4.054375,4.116875,813,569
666,241956,242132,4.05,4.134444444,1136,579
667,242175,242371,4.047,4.122,1143,603
668,242454,242651,3.981,4.199,976,503
669,242733,242808,4.04,4.3,1132,658
670,242873,243088,3.980909091,4.233636364,1093,721
671,243173,243452,3.982857143,4.107857143,854,530
672,243495,243906,3.919047619,4.033333333,894,493
673,243993,244090,3.866,3.914,915,410
674,244158,244267,3.915,3.886666667,933,267
675,244294,244528,3.9,3.95,882,290
676,244614,244866,4.000769231,4.004615385,815,493
677,244953,245049,4.16,4.178,835,290
678,245073,245250,4.248888889,4.216666667,814,295
679,245313,245509,4.256,4.268,960,252
680,245594,245669,4.2425,4.4,884,486
681,245692,245969,4.29,4.427142857,848,443
682,246033,246601,4.352413793,4.517241379,1076,476
683,246696,246867,4.282222222,4.412222222,879,469
684,246952,247404,4.305652174,4.34,1001,277
685,247452,247607,4.19375,4.23375,889,292
686,247691,248024,4.135882353,4.198235294,884,488
687,248110,248626,4.281153846,4.281923077,1102,501
688,248712,248926,4.342727273,4.267272727,978,286
689,248991,249184,4.312,4.339,882,292
690,249270,249606,4.465882353,4.465882353,1128,293
691,249635,249983,4.446111111,4.505555556,1028,283
692,250070,250324,4.43,4.516923077,909,501
693,250389,250765,4.527894737,4.647368421,977,336
694,250851,251123,4.653571429,4.748571429,1125,510
695,251191,251705,4.456153846,4.508461538,1018,279
696,251792,251947,4.395,4.5875,948,457
697,252032,252161,4.541428571,NA,1166,483
698,252256,252507,4.616153846,4.745384615,1095,287
699,252535,253105,4.53137931,4.693448276,1070,312
700,253133,253201,4.38,NA,1055,351
701,253230,253822,4.42,4.585,1063,333
702,253887,254284,4.5435,4.7095,1055,388
703,254327,254683,4.630555556,4.818333333,1076,467
704,254708,255640,4.339148936,4.538510638,951,458
705,255886,256456,4.375862069,4.555172414,953,435
706,256530,256736,4.268181818,4.375454545,830,440
707,256809,257520,4.238055556,4.345833333,930,466
708,257568,257781,4.28,4.41,1010,456
709,257849,258043,4.287,4.342,894,437
710,258247,258315,3.95,4.2475,456,665
711,258388,258595,4.027272727,4.254545455,511,564
712,258624,258894,4.105714286,4.277142857,591,553
713,259011,259119,4.106666667,4.131666667,1039,421
714,259165,259378,4.054545455,4.1,965,431
715,259465,259601,4.226666667,4.261428571,671,526
716,259665,259841,4.127777778,4.372222222,575,688
717,259943,260082,4.537142857,4.5,1069,254
718,260125,260381,4.523846154,4.449230769,1059,218
719,260423,261658,4.496774194,4.631774194,1034,388
720,261706,261999,4.741333333,4.905333333,1043,308
721,262042,262278,4.545,4.744166667,933,350
722,262363,262599,4.348333333,4.4625,872,249
723,262703,262799,4.318,NA,1093,364
724,262824,262953,4.318571429,4.535,1047,354
725,263283,263519,4.483333333,4.666666667,1100,339
726,263548,263858,4.429375,4.649375,1086,375
727,263923,264060,4.24,4.445714286,979,454
728,264147,264331,4.084,4.207,881,283
729,264407,264935,3.785185185,3.831851852,879,407
730,265020,265477,3.719130435,3.808695652,1137,384
731,265564,266017,3.589565217,3.665217391,903,444
732,266104,266856,3.588684211,3.654736842,922,403
733,267385,267513,3.605714286,NA,298,675
734,267542,267717,3.54375,3.73,277,719
735,267822,267977,3.3725,NA,229,812
736,268918,269074,3.79375,3.7975,910,620
737,269417,269634,3.722727273,3.858181818,912,643
738,269697,269976,3.895,3.985,840,575
739,270298,270394,4.01,4.106,815,770
740,270437,270614,4.09,4.21,823,712
741,270701,271536,4.166904762,4.232380952,861,470
742,271640,271751,4.121666667,4.073333333,1218,353
743,271805,271873,4.17,4.0425,1375,301
744,271977,272129,4.06,3.99125,1275,287
745,272204,272313,3.942,3.93,1195,293
746,272340,272692,3.983333333,3.995,1090,279
747,272736,273074,4.125294118,4.145882353,948,254
748,273141,273333,4.235,4.319,854,332
749,273400,273534,4.17,4.294285714,745,364
750,273582,274247,4.085588235,4.152058824,810,373
751,274315,274470,3.9675,3.99125,987,307
752,274537,274854,4.030625,4.095625,774,302
753,274916,275071,4.19875,4.22125,970,246
754,275217,275430,4.041818182,4.178181818,999,426
755,275498,275731,3.9075,4.0575,957,521
756,275798,275932,3.915714286,4.011428571,809,589
757,276019,276290,3.996428571,4.067857143,738,450
758,276357,277887,3.983506494,4.003636364,717,399
759,277953,278631,3.965882353,4.077941176,750,574
760,278717,278970,4.270769231,4.383076923,1062,468
761,279032,279390,4.326666667,4.44,1160,390
762,279454,279529,4.1725,NA,1101,452
763,279556,279690,4.195714286,4.351428571,1098,468
764,279732,279991,4.254615385,4.352307692,1126,524
765,280213,280350,4.038571429,4.21,641,677
766,280378,280467,3.846,4.142,644,624
767,280572,282130,4.256410256,4.297820513,772,483
768,282159,282409,4.502307692,4.590769231,848,462
769,282477,282807,4.517058824,4.620588235,785,616
770,282875,283007,4.641428571,4.695714286,830,445
771,283093,283185,4.54,4.584,783,721
772,283212,283526,4.6075,4.69125,785,695
773,283590,283687,4.702,4.728,782,437
774,283750,283905,4.6175,4.67125,751,566
