"jointType","x","y","z","time"
23,0.09529597,-0.536135554,1.75066984,7
24,0.0860032439,-0.472481519,1.76080608,7
0,-0.03332235,-0.498163134,1.89816153,8
1,-0.05688299,-0.214564383,1.97662532,8
2,-0.0795506,0.06088569,2.04382,8
3,-0.0479326323,0.181851491,2.06994438,8
4,-0.1879413,-0.05976165,1.93146741,8
5,-0.215651587,-0.2480698,1.85362577,8
6,-0.17261982,-0.445196539,1.7493546,8
7,-0.15380615,-0.499834538,1.726954,8
8,0.07981239,-0.08109586,2.04415965,8
9,0.113189727,-0.310654342,1.99224675,8
10,0.141747534,-0.464833856,1.87649,8
11,0.14110145,-0.498412281,1.85708547,8
12,-0.08350062,-0.48471722,1.84360075,8
13,-0.10535723,-0.7817228,1.814605,8
14,-0.1289577,-1.1994555,1.7931459,8
15,-0.09054082,-1.22210407,1.67647839,8
16,0.0189540684,-0.494769871,1.89076185,8
17,-0.03162132,-0.7878324,1.82884216,8
18,0.03851552,-1.2001946,1.82928717,8
19,0.101665519,-1.2096318,1.72393084,8
20,-0.0737063438,-0.00703092851,2.0292747,8
21,-0.134897292,-0.547044158,1.70958781,8
22,-0.185420617,-0.5139902,1.7152797,8
23,0.141332209,-0.5543917,1.8317548,8
24,0.113860384,-0.50263834,1.83156109,8
0,-0.06660857,-0.497684121,1.89055347,9
1,-0.07796388,-0.21960786,1.97422945,9
2,-0.08910629,0.0508824,2.044625,9
3,-0.07309513,0.172221527,2.05967546,9
4,-0.222090736,-0.06807128,1.954817,9
5,-0.246420637,-0.27866137,1.88898027,9
6,-0.222459868,-0.47122407,1.77966917,9
7,-0.21341449,-0.514105737,1.76202726,9
8,0.0700353459,-0.07396635,1.99977243,9
9,0.102145061,-0.2934033,1.94525731,9
10,0.114138268,-0.4432802,1.82033491,9
11,0.108590409,-0.490674466,1.77622175,9
12,-0.11869175,-0.487264216,1.848771,9
13,-0.10452871,-0.790550351,1.80936563,9
14,-0.1520389,-1.19877887,1.79856288,9
15,-0.145853445,-1.22710443,1.678199,9
16,-0.0124321152,-0.491248757,1.86847961,9
17,-0.0376197249,-0.7880601,1.818649,9
18,0.0215288829,-1.20207453,1.819846,9
19,0.0586033054,-1.22353852,1.70535469,9
20,-0.0863958,-0.01577265,2.02927446,9
21,-0.204739541,-0.5632839,1.73666251,9
22,-0.247331232,-0.5214969,1.7579205,9
23,0.10174562,-0.538358152,1.75481594,9
24,0.07981649,-0.485251129,1.76012492,9
0,-0.0654086247,-0.497189879,1.88519835,10
1,-0.07463164,-0.219330922,1.96783125,10
2,-0.08243731,0.0508362651,2.03702188,10
3,-0.06902185,0.17334792,2.0547905,10
4,-0.217720553,-0.06683106,1.94731808,10
5,-0.24058041,-0.2762304,1.88018191,10
6,-0.218211323,-0.467610121,1.77027357,10
7,-0.2076461,-0.510295749,1.75084007,10
8,0.0769512355,-0.0746675,1.99607348,10
9,0.103698537,-0.294120252,1.94128764,10
10,0.115273066,-0.445937246,1.81891572,10
11,0.109754145,-0.499042928,1.78375709,10
12,-0.117664106,-0.48678565,1.84347749,10
13,-0.107771784,-0.785314739,1.80593646,10
14,-0.139742911,-1.20012653,1.8022908,10
15,-0.128766522,-1.2307384,1.68340993,10
16,-0.0108933542,-0.490800083,1.86329031,10
17,-0.0379210748,-0.7874631,1.81373346,10
18,0.0183102023,-1.2017076,1.81878877,10
19,0.0562041551,-1.224356,1.70536518,10
20,-0.0806319863,-0.0157639366,2.02195978,10
21,-0.197559088,-0.556313038,1.72796655,10
22,-0.242808163,-0.5230559,1.74910331,10
23,0.104703389,-0.5458928,1.75786459,10
24,0.08041185,-0.49773708,1.759786,10
0,-0.06885464,-0.494717479,1.88342285,11
1,-0.0739911944,-0.217360035,1.96815968,11
2,-0.07891947,0.0525309667,2.03967714,11
3,-0.0713211447,0.176600426,2.061168,11
4,-0.2200282,-0.06664475,1.95301,11
5,-0.245495111,-0.2792406,1.8863498,11
6,-0.2250686,-0.461338669,1.77666354,11
7,-0.2144378,-0.5088955,1.74886072,11
8,0.07285214,-0.06731866,1.99012828,11
9,0.122760952,-0.274932444,1.91811025,11
10,0.1420434,-0.290646732,1.71445751,11
11,0.145069763,-0.281052679,1.64684641,11
12,-0.121413812,-0.485143483,1.8446641,11
13,-0.104808681,-0.784965,1.80567813,11
14,-0.140674457,-1.19763649,1.806022,11
15,-0.135702789,-1.22974539,1.68749225,11
16,-0.0142672835,-0.487343729,1.85840666,11
17,-0.0358501635,-0.784576833,1.81170118,11
18,0.0113935433,-1.19975841,1.82022548,11
19,0.04195237,-1.22717035,1.70668232,11
20,-0.07776805,-0.0139938556,2.02399373,11
21,-0.204905882,-0.556020737,1.72639847,11
22,-0.249469236,-0.519819558,1.74770451,11
23,0.159115583,-0.2940683,1.60475945,11
24,0.141709238,-0.2567609,1.60792315,11
0,-0.07010453,-0.49512738,1.88125765,12
1,-0.07644493,-0.217837676,1.96716964,12
2,-0.08295545,0.05139667,2.03902578,12
3,-0.07608409,0.175504878,2.060589,12
4,-0.22194685,-0.06948979,1.95401251,12
5,-0.243631318,-0.277442962,1.88806629,12
6,-0.219848573,-0.4687431,1.77367926,12
7,-0.211518288,-0.5108248,1.75557637,12
8,0.07115094,-0.067541,1.99392962,12
9,0.178728089,-0.256727725,1.97508323,12
10,0.265388519,-0.08576057,1.84041417,12
11,0.2911477,-0.029417716,1.8168025,12
12,-0.122935131,-0.485961944,1.842943,12
13,-0.104303084,-0.7849097,1.80561781,12
14,-0.142737642,-1.19800162,1.80568385,12
15,-0.137962982,-1.23018348,1.6871928,12
16,-0.015179568,-0.487393379,1.85593414,12
17,-0.033692915,-0.7848515,1.81068861,12
18,0.0167070311,-1.19973314,1.81799459,12
19,0.04757992,-1.2263577,1.70384157,12
20,-0.0813858956,-0.0149504058,2.02333927,12
21,-0.201725617,-0.5583589,1.73202932,12
22,-0.246255085,-0.5193856,1.75542355,12
23,0.3150851,0.0239179581,1.79603028,12
24,0.253745973,-0.0234002657,1.7711581,12
0,-0.0531675,-0.477121174,1.886788,13
1,-0.07544803,-0.204541877,1.96582389,13
2,-0.09559958,0.061113175,2.03188,13
3,-0.0985147357,0.186224654,2.0553627,13
4,-0.219158351,-0.0620680936,1.93909883,13
5,-0.234260947,-0.26226908,1.86834466,13
6,-0.2090157,-0.460087359,1.7576884,13
7,-0.195445225,-0.5096075,1.73231685,13
8,0.07522052,-0.0181942768,2.00319529,13
9,0.249438033,0.07608413,1.98017108,13
10,0.4064101,0.222184673,1.92761409,13
11,0.438637972,0.280661017,1.91787648,13
12,-0.105490685,-0.471681178,1.84495389,13
13,-0.09953453,-0.770051956,1.80582714,13
14,-0.145657465,-1.18588889,1.80160558,13
15,-0.139629155,-1.21488786,1.68234169,13
16,0.0009603264,-0.466358632,1.86504948,13
17,-0.0242338981,-0.763557136,1.811541,13
18,0.0231296271,-1.1788106,1.82141674,13
19,0.05622118,-1.20623624,1.70909059,13
20,-0.09068694,-0.00450153928,2.01763272,13
21,-0.183515489,-0.5533202,1.71189225,13
22,-0.230199009,-0.5224358,1.73217046,13
23,0.479950339,0.3371389,1.93149364,13
24,0.4373351,0.286853015,1.86105263,13
0,-0.06060956,-0.475325078,1.89916515,14
1,-0.0310288873,-0.1988941,1.961967,14
2,0.00328956917,0.06780185,2.009493,14
3,0.03549903,0.182369888,2.01323175,14
4,-0.151777536,-0.0256857425,1.92494237,14
5,-0.24286975,-0.230776086,1.89515352,14
6,-0.2705918,-0.393247247,1.79193091,14
7,-0.280068159,-0.434625953,1.76696634,14
8,0.1554402,-0.047717236,1.97182155,14
9,0.336464018,0.00299857371,1.92533636,14
10,0.521281064,0.0207171068,1.88114941,14
11,0.5962377,0.0246537663,1.86696672,14
12,-0.112355888,-0.46008575,1.85905218,14
13,-0.10811621,-0.7586798,1.82558715,14
14,-0.13394025,-1.17645645,1.80185771,14
15,-0.121542111,-1.19640684,1.67810369,14
16,-0.00708640041,-0.4752977,1.8754245,14
17,-0.03741346,-0.7721302,1.83103454,14
18,0.0116183618,-1.18790042,1.82020867,14
19,0.04413525,-1.20516944,1.70078349,14
20,-0.00556074269,0.00198005117,1.99976325,14
21,-0.2806228,-0.480050385,1.748197,14
22,-0.310239375,-0.424847364,1.77168441,14
23,0.6543203,0.04203609,1.87358749,14
24,0.583898664,0.0551709943,1.7967999,14
0,-0.0885695741,-0.5016267,1.90060532,15
1,-0.0497916155,-0.222129926,1.9582746,15
2,-0.0203957614,0.0514225625,2.009061,15
3,0.0139442841,0.167286709,2.0184598,15
4,-0.164406016,-0.03791752,1.96878529,15
5,-0.2765076,-0.235839158,1.99032676,15
6,-0.31806165,-0.42523104,1.86928308,15
7,-0.326290727,-0.466546267,1.85229957,15
8,0.09341099,-0.0913253054,1.92201734,15
9,-0.00722704548,-0.213246375,1.79743338,15
10,-0.202506334,-0.279785037,1.7306881,15
11,-0.271903872,-0.270302176,1.69345391,15
12,-0.141156152,-0.487175465,1.88226724,15
13,-0.120739453,-0.7847434,1.83503461,15
14,-0.129877046,-1.20296371,1.80822909,15
15,-0.145106316,-1.22112381,1.68505073,15
16,-0.0320107,-0.4993839,1.85519755,15
17,-0.05092202,-0.796244562,1.8297137,15
18,0.0259812176,-1.207695,1.81763017,15
19,0.0385442637,-1.226012,1.69371557,15
20,-0.0269442461,-0.015967194,1.9988,15
21,-0.3263972,-0.5150165,1.82601833,15
22,-0.351397,-0.465038836,1.85300016,15
23,-0.3229826,-0.25976792,1.66729355,15
24,-0.289476335,-0.243519843,1.71225,15
0,-0.0556080043,-0.4968733,1.89700937,16
1,-0.06918494,-0.220162868,1.984998,16
2,-0.08110153,0.04856648,2.05946279,16
3,-0.0711397156,0.172207877,2.08074069,16
4,-0.220046639,-0.0668403953,1.96726942,16
5,-0.240357563,-0.261634141,1.89656556,16
6,-0.1976427,-0.47244367,1.77374065,16
7,-0.178205684,-0.503743,1.76468086,16
8,0.07568461,-0.07989809,2.01575017,16
9,0.109036006,-0.302086,1.97090352,16
10,0.11846754,-0.48225677,1.86701024,16
11,0.1275187,-0.533704042,1.83867776,16
12,-0.10743621,-0.4862635,1.85201347,16
13,-0.09920497,-0.7840836,1.80058026,16
14,-0.153401613,-1.19897985,1.78609741,16
15,-0.149336174,-1.22575223,1.666806,16
16,-0.00176088058,-0.490652263,1.87790668,16
17,-0.04710025,-0.7841152,1.81104112,16
18,0.0358989574,-1.19379592,1.819704,16
19,0.08395976,-1.21096182,1.7103678,16
20,-0.07830439,-0.0176481809,2.04309344,16
21,-0.168182284,-0.5329746,1.7476263,16
22,-0.20809865,-0.5204423,1.76063669,16
23,0.124194331,-0.589832962,1.83364654,16
24,0.165073171,-0.535201,1.82715786,16
0,-0.0706809759,-0.4903584,1.88473344,17
1,-0.07195931,-0.213709608,1.96866,17
2,-0.07199433,0.05503811,2.04230618,17
3,-0.0727568045,0.179630309,2.064273,17
4,-0.216500163,-0.0602760352,1.95030761,17
5,-0.243644044,-0.261194646,1.87940288,17
6,-0.218264148,-0.442667574,1.77365673,17
7,-0.202935666,-0.4924974,1.75727224,17
8,0.07322037,-0.06491692,1.99547613,17
9,0.0753285661,-0.3003383,1.95563745,17
10,0.173347473,-0.300969571,1.77628756,17
11,0.193134382,-0.297946543,1.73728919,17
12,-0.12291985,-0.481546819,1.8459903,17
13,-0.111313805,-0.779466033,1.79700673,17
14,-0.122675449,-1.19616413,1.79149234,17
15,-0.108479127,-1.22619188,1.67273581,17
16,-0.0160843674,-0.48246482,1.85924959,17
17,-0.0375378355,-0.779605746,1.80645859,17
18,0.0251124967,-1.19277072,1.81612647,17
19,0.06328995,-1.21720719,1.70444393,17
20,-0.07203662,-0.0111865848,2.02582669,17
21,-0.198610038,-0.538315,1.74209666,17
22,-0.231251448,-0.5052095,1.73611128,17
23,0.227670848,-0.305332482,1.69171858,17
24,0.190503433,-0.255083144,1.72855,17
0,-0.08785689,-0.491134465,1.901988,18
1,-0.0767571554,-0.216234,1.98551881,18
2,-0.0663398355,0.0510111526,2.05664682,18
3,-0.06629407,0.174023241,2.0729506,18
4,-0.231215745,-0.06594598,2.02147412,18
5,-0.301881373,-0.272528261,1.9739871,18
6,-0.402639955,-0.424465358,1.85443437,18
7,-0.434918374,-0.466331422,1.82963622,18
8,0.05973701,-0.06288634,1.96570086,18
9,0.0916327462,-0.253680855,1.905481,18
10,0.0124630956,-0.386516631,1.785522,18
11,-0.0367726274,-0.426071137,1.757101,18
12,-0.139125824,-0.4857039,1.88032854,18
13,-0.109426841,-0.77958566,1.79767823,18
14,-0.1386918,-1.19668829,1.79900813,18
15,-0.171126381,-1.2250638,1.69205654,18
16,-0.03444262,-0.4806481,1.86144841,18
17,-0.04515959,-0.778265655,1.80603755,18
18,0.0138601111,-1.19206154,1.81424928,18
19,0.0177536439,-1.228099,1.70367062,18
20,-0.06896451,-0.0148586584,2.04103446,18
21,-0.4617728,-0.5059139,1.78878891,18
22,-0.448664248,-0.4242861,1.77978575,18
23,-0.08895978,-0.4564857,1.70243335,18
24,0.004671112,-0.471337438,1.77867639,18
0,-0.0443609357,-0.490871459,1.889176,19
1,-0.0617401861,-0.21210508,1.96820927,19
2,-0.07689537,0.05825635,2.03226185,19
3,-0.05181357,0.179736689,2.05316782,19
4,-0.182746768,-0.05556196,1.9143976,19
5,-0.196524173,-0.227468342,1.81691742,19
6,-0.043727044,-0.331106752,1.75432181,19
7,0.00766719924,-0.380485982,1.75627124,19
8,0.0844860747,-0.0772548839,2.02328467,19
9,0.115297332,-0.294666559,1.97628593,19
10,0.130139709,-0.418236673,1.8238492,19
11,0.1307948,-0.45701924,1.77174044,19
12,-0.09134176,-0.4746843,1.83323312,19
13,-0.09179067,-0.779770255,1.795483,19
14,-0.137078181,-1.18717909,1.792338,19
15,-0.106199019,-1.22134924,1.67958724,19
16,0.004880834,-0.49026528,1.88025129,19
17,-0.0106121209,-0.7865484,1.81149876,19
18,0.0232090671,-1.20200694,1.8333596,19
19,0.07600021,-1.23065686,1.73479259,19
20,-0.0734066144,-0.008395522,2.01872826,19
21,0.06426428,-0.409785718,1.74061573,19
22,0.028048439,-0.333199561,1.79503441,19
23,0.155122042,-0.495083451,1.73236394,19
24,0.13997522,-0.4267128,1.75060415,19
0,-0.00587163866,-0.494156957,1.87035728,20
1,-0.0285406,-0.20612821,1.94480979,20
2,-0.0480981879,0.07394832,2.00520825,20
3,-0.00662549352,0.193232328,2.0358057,20
4,-0.140054271,-0.0416529477,1.87093437,20
5,-0.176354051,-0.22679697,1.78928769,20
6,-0.08908289,-0.4027074,1.68375683,20
7,-0.06321676,-0.4506609,1.66970539,20
8,0.1062252,-0.07726323,2.02346158,20
9,0.1352589,-0.321652085,1.96415842,20
10,0.151688233,-0.478340775,1.84472919,20
11,0.148432508,-0.5115771,1.824966,20
12,-0.050632935,-0.473988265,1.80215728,20
13,-0.07860739,-0.7717163,1.78850567,20
14,-0.143398851,-1.18131852,1.79005766,20
15,-0.0999587849,-1.21937919,1.68510973,20
16,0.0389973857,-0.4974766,1.87513506,20
17,-0.00264778943,-0.7919413,1.81445313,20
18,0.02470891,-1.20758629,1.83880591,20
19,0.09429586,-1.23049939,1.74752069,20
20,-0.0434749648,0.00490137562,1.9924922,20
21,-0.0353633761,-0.493960828,1.64915836,20
22,-0.0259142928,-0.431324035,1.71885335,20
23,0.151445866,-0.560004056,1.8020674,20
24,0.170543313,-0.4956114,1.80832,20
0,-0.03293649,-0.4982662,1.88287723,21
1,-0.04022023,-0.216293052,1.962985,21
2,-0.04945611,0.0565572679,2.03233027,21
3,-0.03848649,0.18106164,2.05632472,21
4,-0.1828025,-0.0603642277,1.932524,21
5,-0.20907335,-0.261202067,1.8647244,21
6,-0.19399035,-0.44400093,1.75534213,21
7,-0.190532982,-0.501371145,1.73062944,21
8,0.107075319,-0.07172358,1.99496746,21
9,0.138543829,-0.28940928,1.94451392,21
10,0.134457141,-0.413093418,1.79138041,21
11,0.121087596,-0.450433731,1.72533762,21
12,-0.0858859,-0.48571223,1.84151685,21
13,-0.09146215,-0.790107667,1.81056666,21
14,-0.13013,-1.19862175,1.7879827,21
15,-0.1145243,-1.22239816,1.66647422,21
16,0.0210484918,-0.494124681,1.8609128,21
17,0.000319140527,-0.791153967,1.83345377,21
18,0.00403960468,-1.20948958,1.82700968,21
19,0.0302684531,-1.23377681,1.70770669,21
20,-0.0468370765,-0.0104893958,2.01665854,21
21,-0.178836524,-0.5539724,1.71319675,21
22,-0.162580222,-0.4856196,1.74883342,21
23,0.117425732,-0.492271662,1.68850613,21
24,0.13678965,-0.4147589,1.71216679,21
0,-0.04778478,-0.4932616,1.8932302,22
1,-0.04863507,-0.21631591,1.97544277,22
2,-0.0483107455,0.052574832,2.046375,22
3,-0.0397809222,0.176541552,2.06759453,22
4,-0.193863332,-0.06398126,1.9654026,22
5,-0.217769712,-0.274134159,1.89934051,22
6,-0.203457236,-0.464407563,1.785249,22
7,-0.194421157,-0.5078726,1.773835,22
8,0.0947054,-0.0628992,1.982185,22
9,0.134587765,-0.211176634,1.853958,22
10,0.027047703,-0.177546367,1.69061077,22
11,-0.0126762725,-0.155162081,1.65392256,22
12,-0.100418836,-0.484074354,1.8570435,22
13,-0.0993958,-0.79333353,1.81935418,22
14,-0.120518759,-1.19851756,1.79101264,22
15,-0.117818281,-1.21896863,1.66712725,22
16,0.0060668597,-0.485753059,1.86583006,22
17,-0.00150082447,-0.78358376,1.83739936,22
18,0.00286645815,-1.20206857,1.822887,22
19,0.0107778544,-1.22474527,1.6994518,22
20,-0.04871148,-0.0135747194,2.03080273,22
21,-0.18635051,-0.5578944,1.74869585,22
22,-0.166990265,-0.499820679,1.7566756,22
23,-0.0350402743,-0.126958668,1.60550129,22
24,-0.051156722,-0.164678127,1.67383957,22
0,-0.0521888733,-0.491836458,1.892409,23
1,-0.0496587455,-0.215070888,1.97394061,23
2,-0.0464746542,0.0539091453,2.0426805,23
3,-0.0375651456,0.178130686,2.06493783,23
4,-0.194036961,-0.0637911856,1.972264,23
5,-0.2209881,-0.2807565,1.90806961,23
6,-0.20674476,-0.472406328,1.78983,23
7,-0.199530646,-0.51075834,1.7765156,23
8,0.09080764,-0.0614906475,1.97714818,23
9,0.12405967,-0.232812345,1.8285023,23
10,-0.0266830865,-0.18914412,1.70902669,23
11,-0.08398065,-0.165428966,1.67204,23
12,-0.104621388,-0.4839214,1.86320519,23
13,-0.0969783142,-0.796362162,1.81792867,23
14,-0.127820015,-1.19765246,1.79274046,23
15,-0.131341413,-1.21885514,1.66928315,23
16,0.0015751631,-0.4820413,1.85690463,23
17,-0.00281286,-0.77980727,1.83245981,23
18,0.00216104044,-1.19827747,1.822768,23
19,0.00554481754,-1.22244728,1.6997844,23
20,-0.0473921224,-0.0123429559,2.02768588,23
21,-0.18971245,-0.56320256,1.75493288,23
22,-0.1689155,-0.5062473,1.75675869,23
23,-0.123397537,-0.134028971,1.647998,23
24,-0.126554325,-0.181529,1.7063334,23
0,-0.0589320324,-0.489055753,1.88930666,24
1,-0.05962404,-0.212906361,1.9711622,24
2,-0.0602307,0.0554298162,2.03964019,24
3,-0.0570434146,0.179510459,2.059691,24
4,-0.2127107,-0.0685378462,1.98750854,24
5,-0.222232118,-0.310313821,1.91003931,24
6,-0.211634025,-0.481010854,1.806125,24
7,-0.199541,-0.522431731,1.79409873,24
8,0.0604629554,-0.04070039,1.92266834,24
9,-0.006962445,-0.175447434,1.78999746,24
10,-0.193722948,-0.200317845,1.751103,24
11,-0.2708622,-0.2060525,1.73885942,24
12,-0.109879069,-0.485620141,1.86750579,24
