"jointType","x","y","z","time"
20,-0.0607456341,-0.0444863029,2.061649,4
21,-0.0568894558,-0.136472836,1.70744586,4
22,-0.0429004133,-0.162394822,1.713154,4
23,0.0729106441,-0.13528499,1.77713823,4
24,0.0417641625,-0.1438098,1.78,4
0,-0.019627912,-0.486019284,1.9450829,5
1,-0.01494322,-0.221301928,2.00048661,5
2,-0.0112973358,0.0376604274,2.04300714,5
3,0.00328156329,0.1658101,2.06665874,5
4,-0.150087669,-0.0620789565,2.008905,5
5,-0.194040775,-0.244510844,1.882941,5
6,-0.131194219,-0.191801086,1.7185576,5
7,-0.1305139,-0.165079787,1.69297373,5
8,0.136135563,-0.07712107,2.027992,5
9,0.179824486,-0.266629875,1.97254169,5
10,0.320409834,-0.152680948,1.88964248,5
11,0.365168929,-0.107939042,1.86592054,5
12,-0.0813259259,-0.477305144,1.91086936,5
13,-0.112412877,-0.7660913,1.87006688,5
14,-0.1245038,-1.0984596,1.83734715,5
15,-0.117618315,-1.116884,1.71833551,5
16,0.0425372459,-0.479852051,1.91990411,5
17,0.07189723,-0.7562678,1.8589114,5
18,0.08743562,-1.10029948,1.85719752,5
19,0.0970246345,-1.1270988,1.742021,5
20,-0.0121597657,-0.0263361838,2.034509,5
21,-0.12625891,-0.140947223,1.66369629,5
22,-0.09788993,-0.16810827,1.68480015,5
23,0.405234039,-0.07458351,1.85735393,5
24,0.367502332,-0.09619152,1.82614207,5
0,-0.0277123768,-0.478790432,1.95398724,6
1,-0.0228050761,-0.220624626,2.0025,6
2,-0.0197193343,0.033023,2.03886175,6
3,-0.0307489187,0.165061191,2.04915142,6
4,-0.173731074,-0.0618245676,2.05233574,6
5,-0.342577726,-0.107248791,2.02724481,6
6,-0.213084,-0.0946849138,1.870685,6
7,-0.210678786,-0.05109261,1.84750521,6
8,0.08614498,-0.0551989377,1.9522953,6
9,0.04213316,-0.1766976,1.79651618,6
10,-0.125881553,-0.197681561,1.72171879,6
11,-0.209175274,-0.209731564,1.704721,6
12,-0.08523761,-0.4791795,1.9449116,6
13,-0.109057128,-0.7606885,1.87804258,6
14,-0.1225839,-1.09903157,1.83990264,6
15,-0.1564591,-1.11548173,1.72701836,6
16,0.028299991,-0.4630043,1.90625191,6
17,0.07139332,-0.756144762,1.85612369,6
18,0.0881136954,-1.0829922,1.857903,6
19,0.0561610162,-1.11253917,1.7486856,6
20,-0.0203912146,-0.0295162983,2.03205538,6
21,-0.184770077,-0.0552218854,1.81795061,6
22,-0.179494843,-0.06495367,1.84433317,6
23,-0.2643277,-0.229992136,1.68960381,6
24,-0.228182673,-0.248654,1.67821074,6
0,0.028525237,-0.487050742,1.96753609,7
1,0.04984554,-0.220076382,1.99955928,7
2,0.07235756,0.0404853374,2.01954865,7
3,0.109239355,0.1581372,2.03702044,7
4,-0.002930249,-0.05687307,1.90373862,7
5,0.10466738,-0.177619919,1.78582215,7
6,0.266068935,-0.228988752,1.81874776,7
7,0.2929002,-0.2385937,1.84992516,7
8,0.18482706,-0.08090532,2.118621,7
9,0.202289522,-0.312537551,2.051965,7
10,0.214801684,-0.37300685,1.87959015,7
11,0.202015519,-0.3864152,1.85840416,7
12,-0.007956736,-0.463118,1.89127123,7
13,-0.099182345,-0.7120025,1.82430768,7
14,-0.157960027,-1.06426036,1.82028031,7
15,-0.09374152,-1.10069633,1.73622632,7
16,0.0709182546,-0.494756132,1.985731,7
17,0.0891240463,-0.760471761,1.89054668,7
18,0.0932207,-1.1102829,1.85503685,7
19,0.1604949,-1.13433444,1.76906538,7
20,0.0667941943,-0.02386876,2.01665235,7
21,0.357292742,-0.242384568,1.9001019,7
22,0.2773497,-0.259135455,1.83611083,7
23,0.183905154,-0.399215,1.81219816,7
24,0.208548069,-0.413299561,1.83481812,7
0,0.0155551946,-0.4790449,1.95469439,8
1,0.0576725677,-0.219012514,2.01579857,8
2,0.09591383,0.0345671624,2.061964,8
3,0.142288,0.150731519,2.06513,8
4,-0.0221176948,-0.0446614362,1.9580183,8
5,-0.128787428,-0.20944199,1.84706318,8
6,-0.0618998334,-0.357503235,1.77208281,8
7,-0.050580617,-0.4294005,1.776144,8
8,0.230544165,-0.1408714,2.1236217,8
9,0.3887143,-0.210259274,2.13220239,8
10,0.5153891,-0.0473014824,2.12856674,8
11,0.539009035,-0.009134738,2.15296149,8
12,-0.0326533131,-0.451056361,1.89039242,8
13,-0.118636318,-0.70140785,1.82156932,8
14,-0.1876476,-1.051787,1.82509851,8
15,-0.141159177,-1.08950317,1.72714937,8
16,0.0618725643,-0.49271965,1.95872986,8
17,0.09553101,-0.7435954,1.88708735,8
18,0.0940291658,-1.1106112,1.85590315,8
19,0.1462116,-1.1332711,1.75552225,8
20,0.08694695,-0.02787968,2.05263686,8
21,-0.0363024771,-0.493200779,1.7628355,8
22,-0.0180149917,-0.413444728,1.82296884,8
23,0.575029433,0.0404561274,2.19056153,8
24,0.5042855,0.00014319038,2.11495,8
0,-0.115943849,-0.482274741,1.96405125,9
1,-0.131686762,-0.222574875,1.99849653,9
2,-0.148009285,0.0311208945,2.0221498,9
3,-0.183207422,0.156184167,2.01117826,9
4,-0.280605048,-0.0725107,2.1161356,9
5,-0.387714952,-0.245544717,2.06084132,9
6,-0.4576603,-0.207157031,1.896358,9
7,-0.4758318,-0.2212119,1.869176,9
8,-0.0450393669,-0.0465589762,1.91387022,9
9,-0.101095527,-0.151012674,1.76034772,9
10,-0.275880069,-0.152851313,1.73703265,9
11,-0.3156883,-0.1306532,1.77779162,9
12,-0.157938138,-0.489703983,1.97089577,9
13,-0.170648,-0.757291555,1.88798165,9
14,-0.164050892,-1.106486,1.834826,9
15,-0.220414951,-1.1270448,1.73746514,9
16,-0.0709323958,-0.459851384,1.89678383,9
17,0.0218267217,-0.740729034,1.8241719,9
18,0.0795643255,-1.06207871,1.83646059,9
19,0.02723071,-1.1010313,1.74453676,9
20,-0.1440064,-0.0315452851,2.01819539,9
21,-0.5119095,-0.219966233,1.79324794,9
22,-0.450857967,-0.204712421,1.84414959,9
23,-0.347294837,-0.120663777,1.80749416,9
24,-0.335031241,-0.154163525,1.788875,9
0,-0.08551293,-0.489450276,1.93863952,10
1,-0.113466762,-0.225194126,1.9849596,10
2,-0.135075718,0.0327095054,2.01642346,10
3,-0.155963317,0.158914059,2.01264262,10
4,-0.253386647,-0.08825642,1.97159374,10
5,-0.2224765,-0.235433444,1.86574173,10
6,-0.0631028339,-0.2809428,1.79582083,10
7,-0.0285597015,-0.28641054,1.81324244,10
8,0.0165382121,-0.0619767681,2.002725,10
9,0.0954832658,-0.25935775,1.95368528,10
10,0.09263888,-0.3969605,1.8132025,10
11,0.07859247,-0.45266667,1.7832135,10
12,-0.147492319,-0.490028828,1.90948451,10
13,-0.164463818,-0.75065726,1.8704555,10
14,-0.169456691,-1.11223972,1.84029984,10
15,-0.159748435,-1.13145864,1.721871,10
16,-0.01997226,-0.4769227,1.91347492,10
17,0.0386208221,-0.764323354,1.85157263,10
18,0.07849585,-1.09149051,1.84870875,10
19,0.0935393348,-1.11600149,1.73324537,10
20,-0.130036563,-0.0310030561,2.01093435,10
21,0.0205933023,-0.288554817,1.79642236,10
22,-0.0508202761,-0.3352547,1.8357743,10
23,0.06140371,-0.5013231,1.75255132,10
24,0.10179989,-0.443958223,1.75811732,10
0,-0.004586214,-0.48542127,1.94002807,11
1,0.004676597,-0.223496169,2.00110555,11
2,0.0119411387,0.0315186046,2.04854345,11
3,0.0291385073,0.162559316,2.06137681,11
4,-0.118639387,-0.06353414,1.97653866,11
5,-0.163158432,-0.2298921,1.89704585,11
6,0.0206563659,-0.201254442,1.78273284,11
7,0.132396266,-0.188217655,1.75528336,11
8,0.142176479,-0.08415106,2.05788922,11
9,0.158987731,-0.2786713,1.90789,11
10,0.0061385436,-0.357523322,1.93367064,11
11,-0.0445200242,-0.384277046,1.94554043,11
12,-0.0618366636,-0.472688735,1.89649427,11
13,-0.101072125,-0.776828766,1.85502875,11
14,-0.119975463,-1.09331238,1.8375814,11
15,-0.0929169357,-1.11753654,1.72426021,11
16,0.0528250672,-0.483246058,1.92295325,11
17,0.07707509,-0.756957531,1.86758268,11
18,0.085431315,-1.10486,1.86154211,11
19,0.115610436,-1.12996554,1.75053871,11
20,0.0103364382,-0.0313225873,2.03848743,11
21,0.173676491,-0.180480421,1.71998644,11
22,0.143550918,-0.151602268,1.788,11
23,-0.0642281845,-0.416433,1.924719,11
24,-0.0287977085,-0.427995473,1.90799773,11
0,-0.00232870784,-0.489492923,1.93882692,12
1,0.00153574627,-0.2261893,2.00552821,12
2,0.004888617,0.0302420538,2.06078362,12
3,0.0234414265,0.159269556,2.07400346,12
4,-0.121530548,-0.0662398338,1.98006237,12
5,-0.1597213,-0.2308752,1.90404463,12
6,0.025511872,-0.248681068,1.81006336,12
7,0.108699188,-0.246001944,1.79616213,12
8,0.139938086,-0.08818116,2.06680822,12
9,0.1956809,-0.3052753,1.98460281,12
10,0.102416813,-0.46116215,1.83963764,12
11,0.08263221,-0.495679349,1.83754945,12
12,-0.06010264,-0.47587198,1.89232516,12
13,-0.10097187,-0.7810887,1.85109544,12
14,-0.120418094,-1.09622085,1.83459842,12
15,-0.09186907,-1.12118256,1.7221067,12
16,0.05544968,-0.488283575,1.92625523,12
17,0.0771197,-0.7627186,1.8780936,12
18,0.08594182,-1.11048472,1.859182,12
19,0.117715433,-1.13200057,1.74723983,12
20,0.004087555,-0.0330538377,2.048909,12
21,0.151303709,-0.254478872,1.7901262,12
22,0.109643951,-0.295931876,1.83300006,12
23,0.07117121,-0.5352481,1.82379818,12
24,0.115809947,-0.498308122,1.8085,12
0,-0.00210083,-0.4948446,1.9447993,13
1,-0.0124626085,-0.227094576,2.01758456,13
2,-0.026744,0.035021428,2.07993221,13
3,0.0206560884,0.144705951,2.10717821,13
4,-0.121664681,-0.06848276,1.97226322,13
5,-0.157485411,-0.231578961,1.87180519,13
6,0.009386612,-0.254838526,1.81022382,13
7,0.07930035,-0.248164624,1.82989955,13
8,0.11275132,-0.110172853,2.1076982,13
9,0.159687042,-0.3163228,2.03382564,13
10,0.07532983,-0.459685951,1.86735642,13
11,0.059820503,-0.4895592,1.85014772,13
12,-0.0539228432,-0.475708216,1.880253,13
13,-0.104776129,-0.7887529,1.8468976,13
14,-0.123769216,-1.09487033,1.83533013,13
15,-0.07663731,-1.12365913,1.73296857,13
16,0.0498178266,-0.5000094,1.95146382,13
17,0.07139939,-0.785917,1.88846993,13
18,0.0818781,-1.120807,1.85994256,13
19,0.132377908,-1.13907266,1.756305,13
20,-0.0231597479,-0.0297441743,2.066403,13
21,0.148107409,-0.232009619,1.81099737,13
22,0.06794922,-0.300567865,1.85487533,13
23,0.0247124434,-0.511708438,1.84760678,13
24,0.09290738,-0.5102474,1.82688248,13
0,-0.004440197,-0.4921709,1.93874288,14
1,-0.00469823973,-0.229665846,2.01515985,14
2,-0.00156120141,0.0263731927,2.077567,14
3,0.0114160459,0.155301541,2.100064,14
4,-0.1279691,-0.07541826,1.99981642,14
5,-0.17097576,-0.240009665,1.91738057,14
6,0.03679118,-0.230555162,1.79333556,14
7,0.07227497,-0.224753425,1.78058064,14
8,0.134786129,-0.101475239,2.07240653,14
9,0.209693924,-0.278151333,2.005747,14
10,0.09462606,-0.2985763,1.790594,14
11,0.0803323463,-0.2429054,1.77808058,14
12,-0.0628794059,-0.478806,1.89386237,14
13,-0.100037411,-0.787516236,1.85410678,14
14,-0.118623771,-1.09975147,1.83407462,14
15,-0.09398818,-1.12387943,1.72013462,14
16,0.0521705933,-0.4887695,1.92226529,14
17,0.0765542,-0.7633363,1.86994135,14
18,0.0842974,-1.11069858,1.8625524,14
19,0.112555757,-1.13652992,1.75125575,14
20,-0.00260553882,-0.0367981046,2.064053,14
21,0.1111125,-0.2326265,1.77818429,14
22,0.05357564,-0.252820879,1.75728881,14
23,0.0638617,-0.229035333,1.76095474,14
24,0.04446063,-0.255884379,1.76607692,14
0,-0.016951818,-0.489424855,1.94245613,15
1,-0.0139262313,-0.226776287,2.012886,15
2,-0.0114766145,0.0297598448,2.07055664,15
3,-0.004565335,0.16396752,2.07884765,15
4,-0.134715438,-0.07541003,2.00449419,15
5,-0.188786745,-0.244886309,1.9305234,15
6,-0.00710333232,-0.259484053,1.80489874,15
7,0.0430939,-0.2378977,1.78809428,15
8,0.1306022,-0.09060973,2.057829,15
9,0.196491,-0.2715717,2.023852,15
10,0.106037244,-0.2512383,1.811221,15
11,0.0704574659,-0.24000074,1.78389466,15
12,-0.07654481,-0.479236037,1.90446889,15
13,-0.110330872,-0.780451953,1.86323333,15
14,-0.122870781,-1.10069907,1.83839977,15
15,-0.104281068,-1.12210679,1.72193456,15
16,0.0426389277,-0.48475793,1.921386,15
17,0.06812747,-0.7702474,1.87172484,15
18,0.08585317,-1.10662615,1.86185241,15
19,0.108521476,-1.13051832,1.74792075,15
20,-0.0120656583,-0.0335910134,2.058252,15
21,0.09489783,-0.23051028,1.76664162,15
22,0.0507188551,-0.2651978,1.759951,15
23,0.04628252,-0.240955412,1.76852536,15
24,0.0617170148,-0.2768336,1.7752223,15
0,-0.0163939483,-0.493305147,1.9428246,16
1,-0.0252055638,-0.225671887,2.01318026,16
2,-0.0370661281,0.0366160646,2.07296848,16
3,-0.00155201112,0.152615011,2.09381747,16
4,-0.137567744,-0.07272793,1.98674154,16
5,-0.190572,-0.234434932,1.88656533,16
6,-0.00516842538,-0.25573802,1.80864191,16
7,0.0624754429,-0.239151269,1.82285714,16
8,0.105252013,-0.11116951,2.097294,16
9,0.1807558,-0.2693211,2.07681727,16
10,0.1138584,-0.208431989,1.84893274,16
11,0.100106396,-0.213063076,1.81276083,16
12,-0.07092856,-0.476291716,1.88246584,16
13,-0.113652743,-0.7816883,1.85256016,16
14,-0.126345545,-1.09691679,1.838847,16
15,-0.0855101347,-1.12332392,1.731819,16
16,0.03923608,-0.497338,1.94656742,16
17,0.0624439269,-0.786936462,1.88252926,16
18,0.08079677,-1.1181376,1.86414587,16
19,0.125289,-1.1378063,1.75738406,16
20,-0.03391378,-0.0282959417,2.06016064,16
21,0.126565561,-0.221735656,1.80679941,16
22,0.0303601921,-0.3084518,1.83857167,16
23,0.0988134742,-0.202581942,1.79503059,16
24,0.120650269,-0.239199132,1.79719985,16
0,-0.0313849635,-0.5136187,1.96308088,17
1,-0.0447644331,-0.22804518,2.02270675,17
2,-0.0589756034,0.04996492,2.0707283,17
3,-0.0158427,0.156733811,2.11138487,17
4,-0.126822367,-0.0629250854,1.94299042,17
5,-0.1542767,-0.223186061,1.83681142,17
6,0.007453637,-0.291668862,1.81473184,17
7,0.04380194,-0.2820131,1.86242509,17
8,0.038931746,-0.130215049,2.158008,17
9,0.113985747,-0.28870675,2.142882,17
10,0.09629211,-0.238871455,1.90335417,17
11,0.09040592,-0.259090781,1.884967,17
12,-0.06669052,-0.489388317,1.89025509,17
13,-0.120337956,-0.783677638,1.84499443,17
14,-0.144388571,-1.10682809,1.84705436,17
15,-0.07039873,-1.13881242,1.771729,17
16,0.00373189081,-0.5222494,1.97707927,17
17,0.0475383624,-0.8368546,1.91173291,17
18,0.07900467,-1.13825786,1.87169969,17
19,0.156171262,-1.15203238,1.79219162,17
20,-0.0553390943,-0.0187231451,2.06086755,17
21,0.0878322646,-0.2875336,1.87532485,17
22,0.02733468,-0.3057491,1.8491112,17
23,0.05604035,-0.264802426,1.86706424,17
24,0.118132316,-0.244249821,1.86877787,17
0,-0.0200364646,-0.500814557,1.95133626,18
1,-0.0409861952,-0.22327137,2.01151156,18
2,-0.06074156,0.047822006,2.05907464,18
3,-0.0159843042,0.154634416,2.089996,18
4,-0.136152118,-0.0641163662,1.93619835,18
5,-0.165827855,-0.222976223,1.83608353,18
6,0.00145985943,-0.273798972,1.80396259,18
7,0.0611156374,-0.26569584,1.8330425,18
8,0.0362916477,-0.128898412,2.14986968,18
9,0.111367404,-0.2874045,2.13474345,18
10,0.106226906,-0.238938436,1.89433718,18
11,0.114535421,-0.248559341,1.84961236,18
12,-0.0559677221,-0.476780772,1.87347424,18
13,-0.115664214,-0.773271441,1.84071362,18
14,-0.139840171,-1.092867,1.853172,18
15,-0.06701949,-1.1275456,1.77860594,18
16,0.0165160447,-0.5095116,1.969716,18
17,0.0695924461,-0.803545058,1.90089858,18
18,0.09134933,-1.12558317,1.87476265,18
19,0.167162716,-1.14249849,1.79517484,18
20,-0.05597007,-0.01914813,2.049312,18
21,0.133125886,-0.268611968,1.83697128,18
22,0.0413292162,-0.295663238,1.830664,18
23,0.122055113,-0.257127255,1.83480358,18
24,0.144806281,-0.266148239,1.8375001,18
0,6.548987e-05,-0.501974463,1.94245911,19
1,-0.0231940746,-0.222977787,2.00609827,19
2,-0.0440630279,0.0495706,2.057033,19
3,0.003034261,0.153825864,2.08722353,19
4,-0.115601815,-0.06479862,1.92542529,19
5,-0.1418125,-0.220459759,1.81690109,19
6,0.0307337809,-0.25438118,1.79434311,19
7,0.09309276,-0.256795526,1.82569945,19
8,0.05291584,-0.127147257,2.14782572,19
9,0.127874836,-0.285665929,2.1326952,19
10,0.122678839,-0.237210259,1.8922894,19
11,0.137133881,-0.2372573,1.84517229,19
12,-0.0332376547,-0.477024227,1.8607446,19
13,-0.103249691,-0.780541837,1.83284867,19
14,-0.136020333,-1.08972263,1.8526715,19
15,-0.06395392,-1.128896,1.781974,19
16,0.0352793448,-0.5104523,1.964072,19
17,0.07572104,-0.7995815,1.90460587,19
18,0.08592331,-1.12971294,1.8772949,19
19,0.161868036,-1.1489687,1.79928565,19
20,-0.0390749425,-0.01768079,2.046441,19
21,0.163143262,-0.248541221,1.83170223,19
22,0.07311071,-0.287061423,1.81275,19
23,0.156452268,-0.2349651,1.82961166,19
24,0.102564506,-0.2273061,1.83614278,19
0,0.0114870649,-0.505515158,1.94982374,20
1,-0.0111797536,-0.228996858,2.019288,20
2,-0.0328580663,0.0407039151,2.07661,20
3,0.0166665167,0.144026726,2.10731316,20
4,-0.108016968,-0.07171267,1.94797754,20
5,-0.1383791,-0.223597273,1.84040749,20
6,0.0291972775,-0.269608349,1.80184448,20
7,0.08222998,-0.2622139,1.83535063,20
8,0.06406273,-0.13594766,2.16737676,20
9,0.138936877,-0.294391,2.15224218,20
10,0.133705437,-0.245916367,1.91184139,20
11,0.140232086,-0.236432433,1.85422945,20
12,-0.0242614541,-0.481133431,1.87187278,20
13,-0.0925878957,-0.786954045,1.83486474,20
14,-0.1280544,-1.09461188,1.85053957,20
15,-0.05763138,-1.13415861,1.77807891,20
16,0.04693374,-0.514650345,1.96886265,20
17,0.08168232,-0.8167168,1.90760314,20
18,0.09199854,-1.13443,1.87603736,20
19,0.167311534,-1.15239525,1.79648066,20
20,-0.0275540389,-0.0258834325,2.064351,20
21,0.158774316,-0.256402463,1.835282,20
22,0.0750480741,-0.288613558,1.82902348,20
23,0.153204784,-0.2358795,1.8384223,20
24,0.112070575,-0.212266669,1.8482542,20
0,0.0160169862,-0.487195164,1.92445576,21
1,0.017684076,-0.224345788,1.99329519,21
2,0.0208186824,0.0313675553,2.04926133,21
3,0.05088694,0.158955529,2.064091,21
4,-0.107523285,-0.06478948,1.968446,21
5,-0.157625422,-0.22890383,1.89534962,21
6,0.0590277426,-0.251215458,1.78948069,21
7,0.09787977,-0.2434101,1.773663,21
8,0.162433714,-0.09661368,2.06002975,21
9,0.211256564,-0.263985485,2.02556586,21
10,0.152934864,-0.250952452,1.8464613,21
11,0.113362171,-0.2434305,1.76908588,21
12,-0.04094658,-0.4712867,1.87033439,21
13,-0.0925764143,-0.777596354,1.83666182,21
14,-0.119112335,-1.08977687,1.84135461,21
15,-0.0910078,-1.1229459,1.73288822,21
16,0.07295068,-0.488369226,1.9187454,21
17,0.08791955,-0.754632354,1.86831427,21
18,0.0820639357,-1.111382,1.8618077,21
19,0.112846188,-1.13838756,1.752002,21
20,0.0200455766,-0.0317682922,2.03735161,21
21,0.155902565,-0.2361533,1.76220524,21
22,0.108276919,-0.2799404,1.75811768,21
23,0.096964784,-0.250356734,1.75164628,21
24,0.126513854,-0.205456957,1.75530291,21
0,0.0462502353,-0.481637448,1.91273618,22
1,0.0534686036,-0.219076946,1.97330093,22
2,0.0609650277,0.0367314927,2.02234268,22
3,0.07743897,0.169188321,2.02531266,22
4,-0.07745998,-0.06435718,1.97075677,22
5,-0.1194128,-0.2530025,1.88522542,22
6,0.06549861,-0.256275356,1.7731328,22
7,0.104565419,-0.234522492,1.74700618,22
8,0.197295949,-0.07733945,2.01352549,22
9,0.2629811,-0.26231572,1.94545388,22
10,0.172324,-0.244096637,1.78698575,22
11,0.125925824,-0.234644279,1.73973787,22
12,-0.0141916247,-0.471292,1.874914,22
13,-0.03985242,-0.762278,1.8401891,22
14,-0.0445999429,-1.09444487,1.81909037,22
15,-0.0294066556,-1.11608124,1.7023468,22
16,0.105566487,-0.476812,1.89126837,22
17,0.131682038,-0.764323652,1.82102334,22
18,0.134890646,-1.09645379,1.83948648,22
19,0.150123045,-1.12998819,1.7289083,22
20,0.059116,-0.0263970662,2.01211166,22
21,0.149311468,-0.2242938,1.72152591,22
22,0.09813828,-0.2716673,1.7420001,22
23,0.111657783,-0.224186078,1.718343,22
24,0.137386873,-0.194390178,1.72477984,22
0,0.0393033177,-0.491488874,1.94015634,23
1,0.0434146449,-0.227975711,1.99955916,23
2,0.0464584753,0.02917957,2.04687119,23
3,0.0402872227,0.163579524,2.04847169,23
4,-0.08302768,-0.0748642758,2.01188874,23
5,-0.131195962,-0.255127937,1.929248,23
6,0.034185376,-0.25166747,1.79733527,23
7,0.070200406,-0.2321312,1.76328921,23
8,0.184720337,-0.0789495558,2.02210569,23
9,0.2660412,-0.265022159,1.98092639,23
10,0.07790414,-0.263401866,1.82588947,23
11,0.08107334,-0.246071965,1.7688235,23
12,-0.0225518048,-0.4846974,1.91242421,23
13,-0.0374742039,-0.7637469,1.86360133,23
14,-0.04310128,-1.10713637,1.82429755,23
15,-0.039510373,-1.12350762,1.70459735,23
16,0.0998867,-0.4832932,1.908617,23
17,0.127341479,-0.76871866,1.86168194,23
18,0.141657844,-1.10512733,1.86476958,23
19,0.147074983,-1.1338042,1.75016487,23
20,0.045804102,-0.03430787,2.03709364,23
21,0.104204886,-0.224201024,1.731303,23
22,0.06383396,-0.1904963,1.74837351,23
23,0.0748413,-0.233525872,1.73001361,23
24,0.1101751,-0.218455732,1.73282361,23
0,0.032162115,-0.489433974,1.94749415,24
1,0.034576308,-0.228486761,2.01081634,24
2,0.0364171527,0.0258744527,2.062776,24
3,0.0379325673,0.159229264,2.0565393,24
4,-0.0987571552,-0.07736741,2.0231204,24
5,-0.149906114,-0.249389529,1.91024554,24
6,0.0233922414,-0.233980536,1.80369854,24
7,0.0522930063,-0.220711976,1.78032267,24
8,0.177901477,-0.0803610459,2.04108262,24
9,0.233331263,-0.252498865,1.9845382,24
10,0.07330421,-0.239232183,1.80031192,24
11,0.09952748,-0.211284071,1.78637946,24
12,-0.0281869378,-0.4811188,1.91304791,24
13,-0.0432760939,-0.766472936,1.86246634,24
14,-0.0437812,-1.1038295,1.82609344,24
15,-0.0370317176,-1.12086606,1.70673144,24
16,0.0914442,-0.483345956,1.92352974,24
17,0.122882396,-0.7807468,1.87270379,24
