"jointType","x","y","z","time"
17,0.14127,-0.749449432,1.98016274,3
18,0.167210475,-1.04991031,1.95242524,3
19,0.115752183,-1.10818648,1.912007,3
20,0.0239463039,0.00496814167,2.117518,3
21,-0.151028454,-0.5350999,1.99844015,3
22,-0.168789208,-0.5045908,1.97780025,3
23,0.189481825,-0.2503978,1.61017776,3
24,0.1535721,-0.240158916,1.680505,3
0,0.0192393959,-0.471473575,2.06369638,4
1,0.0205438379,-0.196588561,2.10035229,4
2,0.0210935343,0.07146744,2.12432933,4
3,0.0149724595,0.207085,2.125954,4
4,-0.127373815,-0.0426798761,2.1313622,4
5,-0.165820211,-0.30291298,2.097541,4
6,-0.165324986,-0.491890818,2.01499367,4
7,-0.167081684,-0.51451993,2.00492382,4
8,0.130980685,-0.0327434577,2.051277,4
9,0.210265636,-0.156956047,1.86170912,4
10,0.119153261,-0.196136042,1.64032054,4
11,0.1249316,-0.196987435,1.61166573,4
12,-0.0460392535,-0.468329549,2.0444665,4
13,-0.06751974,-0.7634151,2.0012846,4
14,-0.07282846,-1.06491542,1.97337365,4
15,-0.0408407673,-1.12266648,1.90426123,4
16,0.08395736,-0.459758222,2.01849961,4
17,0.140235946,-0.748440564,1.97895,4
18,0.1671164,-1.04886484,1.9521116,4
19,0.114087209,-1.10682046,1.91762865,4
20,0.0210259072,0.00533226645,2.120545,4
21,-0.139891788,-0.539746046,1.99605918,4
22,-0.178387523,-0.5155619,1.980923,4
23,0.124184467,-0.19362314,1.60198259,4
24,0.104824066,-0.1602145,1.60125172,4
0,0.0199793689,-0.47084558,2.06306458,5
1,0.0196252726,-0.19685097,2.10221624,5
2,0.018911384,0.069904,2.12883568,5
3,0.01686719,0.206544176,2.13543463,5
4,-0.124507681,-0.0428750739,2.12726712,5
5,-0.165899813,-0.296424836,2.09382582,5
6,-0.161725253,-0.485279322,2.01093554,5
7,-0.163715363,-0.5069409,1.9929136,5
8,0.123174421,-0.02611566,2.06146431,5
9,0.195760921,-0.174771354,1.82994771,5
10,0.178785384,-0.09994196,1.70724225,5
11,0.177284181,-0.0614021681,1.65468156,5
12,-0.04549467,-0.4679906,2.04472327,5
13,-0.06777061,-0.763763547,1.99897778,5
14,-0.0732409954,-1.06537414,1.97377086,5
15,-0.0397568569,-1.12047291,1.90129089,5
16,0.08553301,-0.459297359,2.01664782,5
17,0.141237289,-0.7492582,1.97898662,5
18,0.167669639,-1.04971492,1.9520973,5
19,0.116711736,-1.10923314,1.92042661,5
20,0.019103175,0.00411245134,2.12437677,5
21,-0.146857709,-0.5350018,1.98055685,5
22,-0.173009157,-0.5155049,1.964091,5
23,0.163589969,-0.03057696,1.59356618,5
24,0.143391341,-0.0595600866,1.66538882,5
0,0.0227722619,-0.472529531,2.0686233,6
1,0.0223300979,-0.198288187,2.10659671,6
2,0.02174637,0.06912915,2.132182,6
3,0.0179889817,0.205867127,2.13313723,6
4,-0.1225226,-0.045350533,2.126275,6
5,-0.166743383,-0.295130044,2.0990746,6
6,-0.161046922,-0.4859368,2.02159452,6
7,-0.1638066,-0.5124051,2.00695562,6
8,0.127143562,-0.0303403959,2.06459,6
9,0.204332471,-0.147263348,1.81309,6
10,0.193270653,-0.107171185,1.71740592,6
11,0.186491951,-0.07622454,1.65428746,6
12,-0.04351691,-0.46913445,2.04822683,6
13,-0.0671937242,-0.763649762,2.00196266,6
14,-0.07312117,-1.06518126,1.97501433,6
15,-0.03556347,-1.1205368,1.90626955,6
16,0.08830012,-0.461138159,2.02475286,6
17,0.14265278,-0.750885665,1.98457217,6
18,0.1688987,-1.0510608,1.9522686,6
19,0.115298033,-1.10776711,1.911282,6
20,0.021876039,0.00316920923,2.12798071,6
21,-0.156249583,-0.5357672,1.99374092,6
22,-0.18215853,-0.499028385,1.98758829,6
23,0.172196552,-0.0482454859,1.60025573,6
24,0.149155617,-0.07282475,1.6768924,6
0,0.0221668612,-0.470060259,2.05961,7
1,0.02143732,-0.195549011,2.09839177,7
2,0.0206205137,0.07222273,2.12400746,7
3,0.0171218272,0.207644433,2.131061,7
4,-0.122888841,-0.0415620767,2.113334,7
5,-0.168696642,-0.291463315,2.087449,7
6,-0.162931383,-0.4811389,2.00676322,7
7,-0.156392947,-0.513478339,1.98869693,7
8,0.137186721,-0.03029744,2.04294777,7
9,0.222119,-0.165907651,1.83119178,7
10,0.228923857,-0.04454697,1.65794,7
11,0.229157537,-0.0319890045,1.66481817,7
12,-0.0440699644,-0.465757072,2.037791,7
13,-0.06762226,-0.7613221,1.9951452,7
14,-0.072816,-1.0630573,1.97310293,7
15,-0.04053088,-1.122161,1.906714,7
16,0.087729,-0.4595214,2.016707,7
17,0.142387554,-0.7507486,1.98209047,7
18,0.166956559,-1.05126822,1.95331359,7
19,0.116638973,-1.110856,1.91724956,7
20,0.0208402686,0.006149522,2.119858,7
21,-0.149369732,-0.5345985,1.97665477,7
22,-0.175533772,-0.510565162,1.964817,7
23,0.2250194,0.00570458965,1.59055126,7
24,0.186972558,-0.01372398,1.661,7
0,0.0159550626,-0.461915582,2.05939221,8
1,0.02490385,-0.187957689,2.097549,8
2,0.03495917,0.07790745,2.12035465,8
3,-0.0012604302,0.192970738,2.1290586,8
4,-0.102696314,-0.0346071646,2.114669,8
5,-0.152071,-0.272703528,2.100405,8
6,-0.1499025,-0.468069941,2.01365352,8
7,-0.144487515,-0.4906025,2.008243,8
8,0.126234457,-0.0310760532,2.020589,8
9,0.19185102,0.0114204558,1.78586709,8
10,0.0789293945,0.150423437,1.67715073,8
11,0.0585822165,0.171357289,1.68098032,8
12,-0.04964175,-0.456844866,2.04956627,8
13,-0.06907674,-0.75550133,1.99693727,8
14,-0.07540734,-1.05725956,1.97514844,8
15,-0.03936546,-1.115962,1.91109884,8
16,0.08109643,-0.452760816,2.00604582,8
17,0.141023859,-0.731734753,1.98222208,8
18,0.164594457,-1.032412,1.95249391,8
19,0.1273291,-1.09907293,1.91609418,8
20,0.032544218,0.012193243,2.117206,8
21,-0.141546234,-0.5141735,1.9960568,8
22,-0.167589247,-0.480767,1.98271918,8
23,0.0151969492,0.214451939,1.63243032,8
24,0.03741221,0.144655243,1.69905889,8
0,-0.0122765051,-0.469578117,2.02594543,9
1,-0.01640335,-0.224401981,2.0546186,9
2,-0.02291215,0.0184120554,2.07119679,9
3,0.00141292892,0.174809739,2.1064,9
4,-0.123618208,-0.06653066,2.067669,9
5,-0.0856285542,-0.329106122,1.97327149,9
6,-0.173150569,-0.488752276,2.04846478,9
7,-0.162904054,-0.4955141,2.041834,9
8,0.0871712044,-0.0213752016,1.95643234,9
9,-0.008176612,0.136252046,1.76630127,9
10,-0.1426421,0.284740031,1.720044,9
11,-0.179168254,0.333786547,1.72551239,9
12,-0.0743464157,-0.47694,2.03009915,9
13,-0.08205998,-0.7463586,1.99431837,9
14,-0.08189028,-1.04831469,1.97537971,9
15,-0.0351624154,-1.1069417,1.92587459,9
16,0.05010515,-0.44684574,1.95686,9
17,0.103921689,-0.704241037,1.89235985,9
18,0.172113568,-1.00531566,1.92239821,9
19,0.118415326,-1.08874345,1.91133523,9
20,-0.0212015789,-0.0415291823,2.069225,9
21,-0.177445665,-0.5022005,2.02303982,9
22,-0.1748651,-0.486579269,2.00366688,9
23,-0.223671809,0.3727651,1.707374,9
24,-0.209821746,0.305999458,1.73441684,9
0,-0.0366239138,-0.432782561,1.97993457,10
1,0.000847235962,-0.111350611,2.01022768,10
2,0.03707472,0.199936971,2.02705979,10
3,0.001766442,0.314991266,2.05883813,10
4,-0.0368440077,0.08212086,2.00919914,10
5,0.0130076511,-0.169584289,1.88769889,10
6,-0.0462221056,-0.345756263,1.97971153,10
7,-0.06592179,-0.404750049,2.01397324,10
8,0.0407223329,0.0229547471,1.90423417,10
9,-0.105138741,0.198938251,1.74179447,10
10,-0.244108528,0.3449352,1.70924675,10
11,-0.268244565,0.377052784,1.723686,10
12,-0.071897,-0.4332592,1.98067868,10
13,-0.08985301,-0.7123965,1.96238267,10
14,-0.09030967,-1.01951575,1.96218956,10
15,-0.0364869237,-1.09132993,1.93308,10
16,-0.00263603916,-0.4173309,1.91445792,10
17,0.09148706,-0.6620611,1.83889651,10
18,0.189676985,-0.9881306,1.87784529,10
19,0.135136873,-1.06444371,1.9090445,10
20,0.0281960629,0.123310462,2.02502584,10
21,-0.0501744337,-0.399497837,2.018889,10
22,-0.07811614,-0.40184015,1.9804641,10
23,-0.299245626,0.401724458,1.73196208,10
24,-0.283879519,0.358121,1.72155,10
0,0.0310298074,-0.470642477,2.05924678,11
1,0.0160696376,-0.176715225,2.06621575,11
2,-3.426733e-05,0.1098136,2.06758642,11
3,-0.0360889733,0.218017,2.081095,11
4,-0.126134247,-0.0594398752,2.12820244,11
5,-0.07888983,-0.304499567,1.99359775,11
6,-0.123814717,-0.489661485,2.048585,11
7,-0.1094762,-0.514049947,2.06007266,11
8,0.07708139,0.0488414876,1.98258328,11
9,0.0455309525,-0.0762191638,1.72465587,11
10,-0.0611199029,-0.06584005,1.616868,11
11,-0.103767104,-0.07028379,1.578615,11
12,-0.02097017,-0.47797963,2.068145,11
13,-0.06079156,-0.7702811,1.99537992,11
14,-0.07239923,-1.07163751,1.96939719,11
15,-0.0228970721,-1.1255554,1.91279864,11
16,0.0830071941,-0.448399544,1.98781443,11
17,0.14351517,-0.7248255,1.95214033,11
18,0.161786258,-1.02626324,1.94541323,11
19,0.124159917,-1.0931623,1.91607416,11
20,0.00423101569,0.0391816981,2.07016563,11
21,-0.107702643,-0.5241351,2.06531024,11
22,-0.0912565142,-0.51042515,2.0225,11
23,-0.142569408,-0.057130482,1.52989793,11
24,-0.1221389,-0.09236419,1.58666682,11
0,-0.0027152386,-0.5417269,2.12852,12
1,-0.08255858,-0.266923428,2.07939458,12
2,-0.165948331,0.000716987648,2.016649,12
3,-0.229371741,0.09147421,2.021524,12
4,-0.227843031,-0.110945545,2.08985186,12
5,-0.114500552,-0.332640141,1.953521,12
6,-0.263789117,-0.366304547,1.74078023,12
7,-0.329171479,-0.38921693,1.73035645,12
8,-0.05813218,-0.120824032,1.95841122,12
9,-0.206450313,-0.3032324,1.798142,12
10,-0.357370973,-0.415238172,1.71329987,12
11,-0.398405164,-0.44060567,1.72598565,12
12,-0.0470863953,-0.5465982,2.13009071,12
13,-0.05428517,-0.8598295,2.02875042,12
14,-0.068126604,-1.16749024,1.96145332,12
15,-0.121994667,-1.20504165,1.86244,12
16,0.0420417041,-0.521395445,2.06249213,12
17,0.142960489,-0.769452453,1.96199369,12
18,0.16992268,-1.12640274,1.94452143,12
19,0.115371719,-1.171003,1.84880614,12
20,-0.1452209,-0.06548133,2.03457522,12
21,-0.35168162,-0.413004041,1.71091437,12
22,-0.3300768,-0.347403526,1.71826911,12
23,-0.4199633,-0.455323815,1.72142136,12
24,-0.387960464,-0.455892235,1.6983335,12
0,-0.0188780185,-0.5395869,2.11909938,13
1,-0.1105081,-0.260237843,2.08594918,13
2,-0.195864141,0.02017268,2.042939,13
3,-0.268411756,0.111555904,2.06221962,13
4,-0.2576451,-0.09152265,2.11616063,13
5,-0.348417342,-0.264392376,1.96244466,13
6,-0.40109995,-0.3951288,1.80742323,13
7,-0.4216553,-0.4233494,1.7910794,13
8,-0.09482297,-0.11585512,1.96220982,13
9,-0.2505562,-0.310229778,1.8354485,13
10,-0.413517863,-0.4247883,1.793186,13
11,-0.4498846,-0.446356952,1.79552317,13
12,-0.0598031878,-0.537153959,2.103293,13
13,-0.0568966,-0.8522502,2.01098084,13
14,-0.05614907,-1.15223956,1.96902657,13
15,-0.116780668,-1.20264816,1.87368464,13
16,0.0212317985,-0.521963358,2.06327868,13
17,0.148445889,-0.7598704,1.91053164,13
18,0.224866942,-1.05125642,1.91453874,13
19,0.135522738,-1.10117352,1.9384625,13
20,-0.175163746,-0.0493490845,2.0556488,13
21,-0.443769872,-0.4494098,1.78170371,13
22,-0.453745872,-0.422198921,1.78146148,13
23,-0.471755981,-0.463001847,1.796611,13
24,-0.4358518,-0.472056,1.77933335,13
0,-0.0534430966,-0.493675619,2.08119464,14
1,-0.06339197,-0.16805625,2.093195,14
2,-0.07146701,0.154160783,2.09014916,14
3,-0.11017216,0.265582621,2.112159,14
4,-0.133679256,0.04206403,2.16359758,14
5,-0.06240647,-0.183093131,2.00380278,14
6,-0.251051515,-0.275024056,1.81625342,14
7,-0.3141147,-0.306030124,1.75726342,14
8,-0.009534407,-0.0470368825,1.97976708,14
9,-0.151406616,0.06506114,1.763398,14
10,-0.312670857,0.174073681,1.69462276,14
11,-0.359688848,0.220073149,1.71343458,14
12,-0.08142586,-0.4935923,2.084165,14
13,-0.09174614,-0.77570504,2.00107718,14
14,-0.06895342,-1.07602549,1.96714461,14
15,-0.142756715,-1.10712719,1.88186526,14
16,-0.02703931,-0.479284227,2.01370168,14
17,0.09068364,-0.7314424,1.90592086,14
18,0.183415487,-1.017519,1.92087507,14
19,0.104183234,-1.08819652,1.92927182,14
20,-0.06981119,0.07429598,2.09313822,14
21,-0.299768537,-0.3002656,1.72847819,14
22,-0.3189761,-0.303266317,1.74235845,14
23,-0.409347922,0.257969677,1.69748771,14
24,-0.388102084,0.187871784,1.72977793,14
0,-0.151703224,-0.4611848,2.07345271,15
1,-0.118770614,-0.135564923,2.09400845,15
2,-0.08731722,0.181491971,2.10193014,15
3,-0.12670736,0.292857677,2.12191749,15
4,-0.244473115,-0.0137595376,2.14801431,15
5,-0.172497019,-0.23853825,1.98818278,15
6,-0.272961378,-0.468592584,2.08527732,15
7,-0.302230746,-0.480922729,2.10988641,15
8,-0.08406113,0.0470282435,1.97316849,15
9,-0.187265009,0.166344747,1.78661621,15
10,-0.312591285,0.322517723,1.74539447,15
11,-0.334687471,0.371228248,1.75237477,15
12,-0.196040943,-0.4670098,2.07700038,15
13,-0.205785975,-0.7704272,2.026308,15
14,-0.2116611,-1.07221782,2.01398253,15
15,-0.219187081,-1.12511289,1.92885983,15
16,-0.1054426,-0.441414654,2.004805,15
17,-0.0611461364,-0.72411716,1.93039036,15
18,-0.0311414767,-1.02468848,1.90856814,15
19,-0.0859788358,-1.08342481,1.91119385,15
20,-0.09506876,0.10354583,2.1020987,15
21,-0.309486568,-0.5162408,2.097493,15
22,-0.295393527,-0.453183651,2.09957123,15
23,-0.3664561,0.42293182,1.74986339,15
24,-0.358934939,0.354582846,1.75396967,15
0,-0.171632588,-0.458488315,2.06636286,16
1,-0.142760366,-0.133882061,2.08725643,16
2,-0.113463625,0.181875423,2.094294,16
3,-0.14401637,0.2979181,2.122286,16
4,-0.273739249,0.0074911,2.14756513,16
5,-0.201583475,-0.217424437,1.98780584,16
6,-0.2927927,-0.448889583,2.09006071,16
7,-0.32237047,-0.462292045,2.10894871,16
8,-0.114288732,-0.007913099,1.96626556,16
9,-0.213379115,0.195369542,1.79193711,16
10,-0.3296626,0.356203973,1.74179125,16
11,-0.348761857,0.379376769,1.7369982,16
12,-0.2121686,-0.4649066,2.06010246,16
13,-0.207413062,-0.7730497,2.04368854,16
14,-0.21096018,-1.0746578,2.01863861,16
15,-0.2189905,-1.131236,1.93834543,16
16,-0.12562786,-0.437822342,2.00779986,16
17,-0.069988206,-0.703533649,1.94092679,16
18,-0.0303001441,-1.00912762,1.91075337,16
19,-0.08727573,-1.08287239,1.91517043,16
20,-0.120854788,0.104107223,2.09478736,16
21,-0.329901785,-0.507511556,2.11340046,16
22,-0.302193165,-0.4524182,2.10400677,16
23,-0.389003,0.41732794,1.73783481,16
24,-0.356347978,0.351092666,1.73481834,16
0,-0.1282775,-0.5108104,2.134188,17
1,-0.145384192,-0.200630382,2.1065743,17
2,-0.162922919,0.100212365,2.06545472,17
3,-0.198964536,0.207977131,2.07483983,17
4,-0.301739216,-0.0393694751,2.14624286,17
5,-0.229399428,-0.2639705,1.98643839,17
6,-0.269350827,-0.4527011,2.16811633,17
7,-0.2899243,-0.473312944,2.194072,17
8,-0.0892770737,-0.04130921,1.99058759,17
9,-0.190962881,-0.0427996926,1.74975967,17
10,-0.360130727,0.00231198268,1.63644171,17
11,-0.391013533,0.00531053031,1.61528778,17
12,-0.182804137,-0.5149324,2.12509823,17
13,-0.205560043,-0.790413857,2.053885,17
14,-0.211549953,-1.090921,2.01393366,17
15,-0.225522324,-1.13311613,1.91963089,17
16,-0.07006718,-0.491280466,2.0797267,17
17,-0.0504038148,-0.7427813,1.96328366,17
18,-0.0211985372,-1.10787582,1.9014281,17
19,-0.07282509,-1.13764179,1.79482675,17
20,-0.158538744,0.02608928,2.078147,17
21,-0.283040673,-0.5162147,2.18768954,17
22,-0.262350738,-0.470451653,2.1924,17
23,-0.42658776,0.0173855163,1.59684265,17
24,-0.3840334,0.0188875757,1.5797931,17
0,-0.111249574,-0.6100617,2.188174,18
1,-0.161651731,-0.350920558,2.10685468,18
2,-0.209215835,-0.09815562,2.008617,18
3,-0.260313064,0.00176588644,2.01391268,18
4,-0.310134649,-0.1881311,2.13860464,18
5,-0.274344981,-0.44741407,2.20716143,18
6,-0.254163742,-0.645652533,2.224806,18
7,-0.247876078,-0.7124152,2.23419714,18
8,-0.114342831,-0.201284677,1.97856212,18
9,-0.192634583,-0.35840705,1.8195399,18
10,-0.34891656,-0.5174727,1.6957202,18
11,-0.3749174,-0.552821159,1.68304992,18
12,-0.161622971,-0.605380356,2.17316151,18
13,-0.241895318,-0.779052854,2.0017817,18
14,-0.209393561,-1.06547272,2.01084,18
15,-0.222646341,-1.12569153,1.93741584,18
16,-0.05833531,-0.600258648,2.13736272,18
17,-0.06866402,-0.7143093,1.895106,18
18,-0.0396866351,-1.0231576,1.90768051,18
19,-0.0710422248,-1.08956087,1.895558,18
20,-0.197508618,-0.1604781,2.03563166,18
21,-0.2440294,-0.7234132,2.24028063,18
22,-0.22904323,-0.706426263,2.23166823,18
23,-0.4099158,-0.5856909,1.67188048,18
24,-0.3559819,-0.5700704,1.65861547,18
0,-0.1079004,-0.6287136,2.19145632,19
1,-0.171861142,-0.384435952,2.09408331,19
2,-0.236171708,-0.144165292,1.98482633,19
3,-0.299459159,-0.0575560257,1.98617625,19
4,-0.31595543,-0.222116977,2.0584867,19
5,-0.279991359,-0.481162757,2.127015,19
6,-0.257701457,-0.678641438,2.146963,19
7,-0.250734955,-0.745225549,2.15710187,19
8,-0.126022935,-0.2378316,1.96709275,19
9,-0.220923319,-0.43359226,1.819506,19
10,-0.3469679,-0.6014776,1.73211849,19
11,-0.3858845,-0.638064861,1.72793329,19
12,-0.168008134,-0.6266699,2.170246,19
13,-0.234416112,-0.815478742,2.01217079,19
14,-0.179407716,-1.19422865,2.0356102,19
15,-0.209340557,-1.2511512,1.94000745,19
16,-0.0448796079,-0.61348635,2.14911032,19
17,-0.06813527,-0.7169685,1.90228629,19
18,-0.04218852,-1.021746,1.904876,19
19,-0.07488626,-1.08300042,1.907907,19
20,-0.220334858,-0.203861952,2.01430964,19
21,-0.244648114,-0.75680685,2.16385484,19
22,-0.230645061,-0.7399993,2.152959,19
23,-0.419286281,-0.674598932,1.72243023,19
24,-0.375191838,-0.6615871,1.71936393,19
0,-0.113705017,-0.6153985,2.18920445,20
1,-0.18989189,-0.355339259,2.10604644,20
2,-0.263370723,-0.09751258,2.01242256,20
3,-0.325379461,0.0128516145,2.04058743,20
4,-0.314076573,-0.211910635,2.06041551,20
5,-0.414697379,-0.3882989,1.919751,20
6,-0.478523016,-0.537463069,1.79011893,20
7,-0.498346,-0.539781868,1.77906191,20
8,-0.126428917,-0.222490326,1.98431587,20
9,-0.26719752,-0.353045583,1.84309113,20
10,-0.441760063,-0.495013356,1.79153144,20
11,-0.491982162,-0.5302424,1.78166544,20
12,-0.1737079,-0.610932,2.176909,20
13,-0.233977422,-0.7888676,2.001002,20
14,-0.201944828,-1.07185972,2.01792669,20
15,-0.22501348,-1.12732589,1.9415046,20
16,-0.05081283,-0.6013129,2.13778949,20
17,-0.0610078238,-0.7198823,1.89818084,20
18,-0.0407382026,-1.02041435,1.90798211,20
19,-0.089056924,-1.08635426,1.914063,20
20,-0.245505914,-0.161494926,2.03795147,20
21,-0.5347139,-0.584505439,1.76404285,20
22,-0.515134633,-0.5191754,1.77522719,20
23,-0.5358061,-0.5666332,1.77443945,20
24,-0.4968474,-0.4992258,1.78571451,20
0,-0.156248614,-0.481461853,2.07608819,21
1,-0.147858813,-0.164146,2.09402561,21
2,-0.1324239,0.151105568,2.098192,21
3,-0.133874938,0.2692932,2.12334347,21
4,-0.271691173,-0.0115513,2.14578748,21
5,-0.1997323,-0.27335155,2.184947,21
6,-0.337545663,-0.459193349,2.1089313,21
7,-0.3540632,-0.5012412,2.08900332,21
8,-0.07766902,-0.04014145,1.99985635,21
9,-0.169711635,0.0878163,1.78006208,21
10,-0.305346,0.236154258,1.74108291,21
11,-0.309562,0.282829,1.783123,21
12,-0.207151443,-0.4890568,2.08174586,21
13,-0.221697763,-0.777501643,2.0312202,21
14,-0.210502908,-1.07918024,2.016164,21
15,-0.22331813,-1.12845755,1.92821836,21
16,-0.100823209,-0.459521443,2.003632,21
17,-0.0577555522,-0.7258762,1.94597411,21
18,-0.0315105654,-1.02628636,1.913262,21
19,-0.07774885,-1.08392727,1.90625072,21
20,-0.136371166,0.07297307,2.09906387,21
21,-0.363198876,-0.516173959,2.07057929,21
22,-0.36092487,-0.474556029,2.05322218,21
23,-0.308797479,0.3179543,1.7721982,21
24,-0.332979262,0.2565003,1.79031241,21
0,-0.1610473,-0.460924268,2.074369,22
1,-0.126081392,-0.138437077,2.09135056,22
2,-0.09121191,0.175657615,2.09205246,22
3,-0.096199654,0.294985056,2.120137,22
4,-0.265361369,0.00532925734,2.16169024,22
5,-0.19347623,-0.256582975,2.200866,22
6,-0.3216209,-0.470323652,2.11854315,22
7,-0.340893716,-0.5110222,2.100426,22
8,-0.104269713,0.011064494,1.927046,22
9,-0.168384477,0.164254457,1.79272532,22
10,-0.289775223,0.3260291,1.79118407,22
11,-0.2914538,0.3749436,1.81263483,22
12,-0.1968597,-0.465291232,2.07624722,22
13,-0.209550172,-0.7601899,2.03989458,22
14,-0.211557612,-1.06201959,2.01860166,22
15,-0.222414732,-1.119922,1.94062054,22
16,-0.119994432,-0.4416582,2.00872183,22
17,-0.050620582,-0.7319228,1.9449687,22
18,-0.0278705731,-1.03256023,1.91219878,22
19,-0.0821626037,-1.084301,1.905312,22
20,-0.09987979,0.09826133,2.09438753,22
21,-0.349220932,-0.5214211,2.08759284,22
22,-0.351191461,-0.4881449,2.06125021,22
23,-0.304544866,0.432346344,1.81162024,22
24,-0.329524279,0.362509251,1.81781626,22
0,-0.160225838,-0.4741674,2.07416964,23
1,-0.129490748,-0.149622351,2.09020019,23
2,-0.101128817,0.166148618,2.09247065,23
3,-0.107215211,0.284690976,2.117749,23
4,-0.27277565,-0.00155189075,2.15936041,23
5,-0.200829625,-0.263411671,2.19853568,23
6,-0.326513618,-0.482024968,2.11778784,23
7,-0.328135818,-0.49548474,2.11052155,23
8,-0.08256264,-0.0386717133,1.98948491,23
9,-0.178851664,0.08606802,1.80304027,23
10,-0.3196644,0.230555773,1.77082193,23
11,-0.351312,0.2622457,1.77871156,23
12,-0.205210924,-0.4791144,2.07479763,23
13,-0.213604271,-0.773953736,2.04106951,23
14,-0.211726576,-1.07567835,2.01847,23
15,-0.223301515,-1.12719774,1.93263268,23
16,-0.110243522,-0.455168873,2.00938344,23
17,-0.0557273254,-0.7230681,1.9471916,23
18,-0.0269074738,-1.023148,1.91269255,23
19,-0.0772995055,-1.08013308,1.90600526,23
20,-0.107937247,0.08819965,2.09421945,23
21,-0.347675085,-0.5052105,2.0926168,23
22,-0.346609145,-0.474267483,2.07208753,23
23,-0.385240883,0.286373347,1.7841897,23
24,-0.350392342,0.243985608,1.75273085,23
0,-0.182922035,-0.4576275,2.10326624,24
1,-0.174742877,-0.183289155,2.122292,24
2,-0.166043967,0.08489643,2.12881255,24
3,-0.172853559,0.214422092,2.139658,24
4,-0.2834986,-0.0224480517,2.15611339,24
5,-0.21146293,-0.284142941,2.19527054,24
6,-0.355687052,-0.473810256,2.11173534,24
7,-0.360908926,-0.493449867,2.10608721,24
8,-0.08133283,-0.0212667827,2.01607728,24
9,-0.1266638,-0.188914269,1.85104108,24
10,-0.26577577,-0.27511245,1.7209003,24
11,-0.285833448,-0.264065057,1.73062444,24
12,-0.2297048,-0.459615737,2.08377647,24
13,-0.227962315,-0.7804678,2.047708,24
14,-0.210847378,-1.08146608,2.01824,24
15,-0.224089667,-1.13355434,1.93362892,24
16,-0.13114199,-0.442027837,2.05877376,24
17,-0.07432083,-0.7472347,1.95257187,24
18,-0.0429463573,-1.04689217,1.91770172,24
