1574667745.000000, 1574667745.000000, 1574667745.000000
32.000000, 32.000000, 32.000000
-46,10,15
-53,12,15
-71,8,11
-66,13,15
-61,19,17
-55,16,16
-63,16,15
-62,12,18
-60,12,16
-63,15,16
-61,15,16
-57,16,16
-62,14,13
-64,15,14
-61,13,14
-64,15,14
-58,15,13
-61,17,9
-68,18,16
-70,17,10
-64,15,11
-61,16,10
-61,17,10
-60,15,10
-65,16,11
-64,15,11
-61,14,9
-61,15,9
-66,17,9
-64,17,10
-65,16,10
-60,15,9
-62,16,9
-65,16,10
-64,16,10
-60,16,9
-62,15,10
-64,17,14
-61,17,11
-60,18,10
-56,18,12
-60,18,10
-67,17,11
-67,15,12
-65,15,11
-61,14,9
-60,13,9
-63,15,11
-64,17,12
-62,17,12
-62,18,10
-62,18,10
-60,16,11
-62,16,11
-64,18,12
-61,17,11
-61,18,11
-62,18,11
-62,19,12
-61,18,11
-62,19,11
-62,19,11
-63,17,11
-63,17,10
-59,18,13
-60,18,12
-63,19,12
-67,20,10
-62,19,11
-58,18,13
-59,17,13
-63,15,9
-64,17,11
-52,21,19
-70,19,8
-65,19,9
-58,17,12
-59,18,13
-62,17,12
-63,17,9
-64,18,11
-60,21,11
-59,21,10
-61,22,9
-62,21,10
-61,20,8
-59,20,9
-61,20,8
-60,20,9
-58,20,8
-58,19,6
-57,20,3
-67,22,1
-75,20,-8
-74,19,-12
-80,23,-11
-88,22,-8
-34,28,17
-46,23,17
-77,13,-14
-38,16,16
-31,25,28
-57,19,13
-65,17,4
-88,23,-11
-40,19,17
-28,22,21
-63,26,18
-69,32,21
-60,36,10
-57,32,4
-51,29,3
-32,24,-5
-53,27,-19
-68,25,-18
-60,27,-28
-52,33,-28
-65,34,-32
-51,37,-34
-48,35,-31
-62,37,-37
-47,40,-29
-45,40,-25
-55,33,-31
-49,27,-40
-42,28,-32
-52,28,-24
-55,29,-32
-53,30,-29
-50,29,-25
-52,29,-31
-47,31,-31
-48,34,-28
-48,38,-25
-53,38,-26
-59,36,-24
-52,35,-21
-40,35,-12
-51,38,-11
-60,37,-22
-63,38,-25
-57,36,-18
-52,36,-11
-38,35,-7
-39,35,-8
-57,35,-18
-55,34,-17
-59,28,-21
-64,26,-26
-61,25,-29
-52,29,-21
-47,32,-17
-50,39,-17
-52,42,-17
-49,42,-16
-48,39,-14
-49,39,-12
-54,40,-14
-54,42,-9
-45,40,-7
-44,42,-9
-43,43,-7
-45,43,-5
-42,46,-2
-40,48,1
-40,49,1
-31,53,3
-33,56,2
-26,62,12
-26,68,16
-26,71,16
-27,73,14
-27,72,12
-26,70,11
-25,66,11
-24,65,10
-24,62,9
-24,61,9
-25,60,8
-25,59,8
-25,59,9
-24,61,9
-24,61,10
-24,62,11
-23,63,12
-22,62,13
-21,62,13
-20,62,13
-21,62,14
-21,60,14
-19,59,13
-20,59,13
-21,59,12
-22,58,13
-22,59,13
-23,62,13
-24,63,13
-24,62,13
-24,61,13
-23,61,13
-22,62,12
-23,63,12
-23,62,12
-24,62,11
-23,62,11
-23,61,11
-23,61,11
-23,61,11
-22,60,11
-22,60,11
-22,60,12
-23,61,12
-22,61,13
-22,61,13
-22,61,13
-22,61,13
-21,61,14
-22,61,14
-21,61,13
-21,61,13
-22,61,12
-22,61,13
-22,61,12
-22,61,11
-23,61,11
-24,61,11
-23,60,11
-22,59,11
-22,61,11
-22,61,11
-24,62,10
-26,61,11
-25,60,11
-22,60,13
-22,61,14
-23,61,12
-24,62,11
-24,62,11
-25,61,12
-23,61,12
-21,61,12
-21,61,13
-23,62,12
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,12
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-24,61,11
-23,60,11
-22,60,11
-22,62,12
-21,62,12
-21,61,11
-23,61,11
-24,61,10
-23,61,11
-21,61,12
-22,61,12
-24,61,11
-24,61,11
-24,61,12
-23,61,12
-23,62,12
-24,61,11
-23,61,12
-23,61,11
-23,61,11
-23,62,11
-23,61,11
-23,61,11
-22,61,12
-23,61,12
-23,61,11
-23,61,12
-22,61,12
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,11
-23,61,12
-23,61,12
-23,61,11
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,62,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,62,12
-22,62,12
-23,61,11
-22,61,12
-22,61,12
-23,61,12
-23,61,12
-22,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-22,61,11
-25,62,12
-22,61,11
-22,61,12
-22,61,12
-22,61,12
-22,62,12
-22,61,12
-22,61,12
-22,60,12
-22,61,12
-22,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-22,61,12
-22,61,12
-22,61,12
-22,61,12
-22,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,10
-23,62,12
-22,61,13
-23,61,12
-23,60,11
-22,61,11
-23,61,11
-22,61,12
-22,62,12
-22,61,12
-23,61,11
-22,61,12
-22,61,12
-23,61,12
-23,61,12
-23,61,12
-23,61,12
-24,61,12
-23,61,12
-23,61,12
-23,61,11
-23,61,11
-24,61,11
-23,61,12
-24,61,12
-23,62,11
-23,62,12
-23,61,12
-23,62,11
-23,61,11
-22,61,11
-22,62,11
-22,61,11
-22,61,11
-22,61,11
-23,61,10
-23,61,11
-23,61,11
-24,61,11
-24,61,11
-24,61,11
-25,61,11
-24,59,11
-24,61,11
-25,62,12
-24,62,12
-23,61,13
-24,61,12
-24,61,11
-23,62,10
-24,62,11
-22,61,11
-20,60,12
-21,60,12
-24,60,11
-24,60,11
-23,61,12
-22,61,13
-22,61,13
-23,60,14
-24,60,13
-24,61,13
-24,61,14
-23,60,14
-24,60,13
-24,60,13
-24,60,13
-24,60,12
-24,60,12
-24,61,13
-23,61,13
-23,60,13
-24,61,13
-24,61,13
-24,61,13
-22,61,14
-22,60,14
-23,60,13
-23,60,13
-23,61,13
-23,61,13
-22,61,13
-22,60,13
-23,60,13
-23,60,12
-23,61,13
-23,61,13
-23,61,13
-23,60,13
-23,60,13
-23,60,13
-23,61,13
-24,62,13
-24,61,13
-23,60,13
-24,60,13
-24,60,12
-23,59,13
-23,59,12
-25,61,12
-24,63,13
-23,62,14
-23,59,13
-23,59,14
-24,61,13
-23,62,14
-23,62,15
-23,61,13
-22,61,13
-23,60,14
-23,59,13
-22,59,12
-21,59,13
-24,61,12
-24,60,12
-24,60,12
-24,61,12
-24,61,13
-23,61,13
-23,60,13
-23,61,13
-22,61,13
-22,61,13
-23,62,13
-23,62,12
-22,62,13
-22,61,13
-23,61,13
-23,61,12
-22,61,12
-23,61,13
-23,61,11
-23,61,11
-23,60,11
-23,60,11
-23,61,12
-23,61,12
-23,61,13
-23,61,13
-23,61,13
-23,61,11
-23,61,12
-23,61,11
-23,61,12
-23,61,12
-23,61,13
-22,61,12
-23,62,13
-24,62,12
-23,61,12
-23,61,12
-23,61,12
-22,60,13
-22,60,13
-23,60,13
-23,60,12
-23,60,13
-23,61,14
-23,61,14
-23,60,14
-24,60,14
-23,59,14
-23,60,14
-24,60,14
-23,60,13
-23,61,13
-24,61,12
-24,60,13
-24,60,13
-22,62,15
-22,61,14
-23,60,14
-23,60,14
-23,61,14
-23,60,14
-23,61,14
-22,61,14
-22,60,14
-23,60,14
-24,60,13
-22,60,13
-23,60,13
-24,60,13
-22,60,13
-22,60,13
-24,59,13
-24,59,12
-23,60,12
-22,61,13
-23,61,12
-23,61,12
-22,62,12
-22,61,12
-22,61,12
-22,60,13
-22,61,13
-22,61,13
-22,61,13
-21,62,13
-22,62,14
-22,61,13
-22,61,13
-23,60,12
-23,61,12
-23,61,11
-23,62,12
-23,61,11
-24,61,10
-24,61,10
-23,61,11
-23,61,11
-23,62,11
-23,61,11
-22,61,11
-22,62,11
-23,61,11
-22,62,12
-22,62,12
-21,61,11
-22,61,11
-22,61,10
