Eye.movement.type.index,initTime,endTime,lpup,rpup,fx,fy
170,37613,37827,3.692727273,3.456363636,849,430
171,37857,38068,3.660909091,3.418181818,817,457
172,38132,38323,3.795,3.528,934,446
173,38418,38547,3.882857143,3.555714286,923,595
174,38591,39147,4.013214286,3.710357143,868,611
175,39252,39388,4.061428571,3.727142857,979,447
176,39431,39888,4.083478261,3.756956522,946,390
177,39930,40481,4.06,3.651071429,836,420
178,41090,41165,3.925,3.635,790,588
179,42275,42546,3.834285714,3.642142857,604,896
180,42795,43242,4.207826087,3.826086957,760,515
181,43727,43882,3.97375,3.65625,967,378
182,43910,45284,3.786086957,3.423768116,992,392
183,45306,45501,3.777,3.51,1110,341
184,45830,46043,3.745454545,3.382727273,816,432
185,46070,46221,3.63125,3.3025,846,460
186,46487,46757,3.607142857,3.285714286,833,478
187,47568,47683,3.998333333,3.645,828,369
188,47730,47983,4.075384615,3.656153846,862,450
189,48031,48215,4.104,3.712,933,485
190,48268,48361,4.18,3.814,866,537
191,49046,49337,4.249333333,4.018666667,467,831
192,49925,50021,4.238,3.888,834,430
193,50085,50321,4.081666667,3.749166667,885,577
194,50406,50562,4.13875,3.7725,832,416
195,50663,50958,4.038666667,3.658,715,421
196,51045,51441,3.73,3.398,823,294
197,51523,51955,3.768636364,3.460909091,785,379
198,52003,52300,3.904,3.567333333,741,415
199,52322,52698,4.06,3.636315789,806,421
200,52766,53297,4.094074074,3.660740741,808,524
201,53384,53541,4.21125,3.84875,842,299
202,53584,54040,4.266086957,3.936521739,786,336
203,54066,54800,4.053513514,3.847297297,787,279
204,54883,55378,4.0368,3.7664,933,473
205,55421,55894,4.228333333,3.9125,969,475
206,55962,56398,4.277727273,3.887272727,1090,472
207,56463,57196,4.255405405,3.874864865,1017,338
208,57824,58193,3.985263158,3.592105263,801,892
209,58260,58473,4.159090909,3.719090909,862,682
210,58901,59192,4.225333333,3.830666667,998,304
211,59219,59676,4.129565217,3.750434783,929,279
212,60019,60275,4.024615385,3.695384615,784,757
213,60317,60414,4.16,3.85,764,718
214,60743,60991,4.404615385,4.09,804,456
215,61020,61192,4.405555556,4.056666667,801,446
216,61257,61569,4.44,4.05625,922,450
217,61698,62091,4.502,4.1355,852,551
218,62139,62455,4.441875,4.09625,864,624
219,62981,63593,4.248709677,3.917419355,922,444
220,63622,63806,3.929,3.633,857,413
221,63879,64292,3.797142857,3.554285714,902,356
222,64360,64811,3.88173913,3.573478261,897,472
223,64858,65333,3.836666667,3.540416667,977,374
224,65360,65574,3.737272727,3.422727273,870,387
225,65619,67273,3.825060241,3.49313253,897,450
226,67295,67770,3.955416667,3.567916667,970,485
227,67834,68792,4.1175,3.716875,942,303
228,69612,69771,4.088571429,3.935,379,780
229,70614,70809,4.265,3.852,1056,392
230,70872,70969,4.114,3.732,1049,316
231,70995,71066,4.075,3.6975,1002,332
232,71212,71328,4.033333333,3.623333333,884,350
233,71355,71425,3.9675,3.585,830,364
234,71551,71866,3.915,3.559375,681,389
235,71919,72064,3.8475,3.51625,720,321
236,72218,72348,3.955714286,3.58,748,348
237,72433,72949,4.148461538,3.759230769,920,457
238,73017,73847,4.311666667,3.954047619,895,362
239,73872,74100,4.493333333,4.1275,782,360
240,74131,74380,4.576923077,4.193846154,717,428
241,74429,74805,4.639473684,4.251578947,601,470
242,74854,75288,4.405,4.125909091,686,464
243,75751,75823,4.405,4.08,742,802
244,75876,76061,4.473,4.082222222,844,819
245,76448,76679,4.436666667,4.053333333,1057,416
246,76727,79505,4.198417266,3.872230216,860,398
247,79533,80341,4.352926829,3.996341463,855,376
248,80491,81340,4.404186047,3.98627907,921,324
249,81389,81575,4.344,3.957,959,373
250,81629,81984,4.247222222,3.913888889,881,266
251,82005,82683,4.315294118,3.941212121,990,282
252,82851,83062,4.556363636,4.169090909,1182,205
253,83244,83463,4.518181818,4.150909091,1073,260
254,83527,84422,4.38,4.001555556,1042,252
255,84451,85262,4.273414634,3.929512195,867,275
256,85325,85721,4.3695,4.02,807,451
257,85766,86057,4.431333333,4.06,701,442
258,86085,86537,4.283043478,3.947826087,718,394
259,86585,86941,4.3,3.979444444,774,346
260,87026,87416,4.5485,4.0035,924,522
261,87443,87696,4.609230769,4.025384615,1007,557
262,87983,88121,4.377142857,3.894285714,996,538
263,88145,88999,4.318372093,3.858604651,989,460
264,89106,89235,4.06,3.738571429,1073,293
265,89360,89577,4.119090909,3.768181818,735,420
266,89602,90518,4.167608696,3.811304348,748,326
267,90660,90735,4.295,3.926666667,941,250
268,90924,91098,4.351111111,3.9575,849,251
269,91239,91336,4.224,3.828,931,493
270,91359,91572,4.085454545,3.700909091,948,538
271,91640,91978,3.874117647,3.556470588,820,493
272,92021,92677,3.904242424,3.521212121,929,507
273,92764,93270,4.034615385,3.653846154,754,361
274,93365,93551,4.019,3.628,1028,384
275,93599,93833,4.04,3.700833333,1022,310
276,93918,94237,4.156875,3.791875,878,418
277,94304,94413,4.205,3.88,657,430
278,96083,96151,4.12,3.7675,356,367
279,96259,97150,4.095555556,3.856,652,378
280,97456,97752,4.116,3.742,774,321
281,97815,98846,4.168269231,3.7275,920,464
282,98919,99049,4.175714286,3.757142857,797,487
283,99117,99372,4.195384615,3.752307692,997,436
284,99399,99614,4.295454545,3.820909091,948,443
285,99680,99851,4.29,3.853333333,783,473
286,99915,100672,4.308157895,3.857894737,837,588
287,100739,100912,4.248888889,3.828888889,878,420
288,100957,101392,4.270909091,3.894090909,876,315
289,101433,102668,4.271774194,3.88983871,818,350
290,102753,102907,4.025,3.5475,991,493
291,102935,103111,4.07,3.613333333,957,494
292,103139,103626,4.208,3.7004,1007,478
293,103777,104049,4.176428571,3.859285714,778,258
294,104092,104331,4.328333333,3.970833333,817,307
295,104434,104730,4.218,NA,637,255
296,104751,104831,4.1925,NA,599,281
297,104996,105126,4.217142857,3.804285714,823,260
298,105179,105328,4.235,3.7825,903,290
299,105354,105625,4.193571429,3.791428571,927,337
300,105672,105848,4.117777778,3.743333333,854,371
301,106018,106168,4.10625,3.7275,1074,293
302,106575,106664,4.11,3.796,642,240
303,107214,107324,4.156666667,3.8,1031,290
304,107454,107523,4.26,3.77,1120,320
305,107671,107920,4.21,3.721538462,1227,426
306,107951,108187,4.08,3.635,1223,430
307,108249,108560,4.088125,3.63375,1087,455
308,108831,108927,4.228,3.804,1349,403
309,109509,109788,4.2,3.890714286,821,527
310,109854,110742,4.014883721,3.692,702,626
311,110871,110946,NA,4.0025,717,690
312,111030,111682,4.513939394,4.146060606,661,587
313,112409,112521,4.353333333,3.978333333,1102,305
314,112548,113364,4.14195122,3.846097561,1002,398
315,113427,114142,3.885714286,3.599428571,951,309
316,114170,114279,4.011666667,3.673333333,1032,295
317,114910,114978,3.88,3.6,744,755
318,115045,115279,4.0375,3.6475,838,809
319,115325,115579,4.165384615,3.765384615,895,710
320,115633,115761,4.26,3.858571429,892,694
321,116490,117098,4.05,3.669354839,850,350
322,117166,117301,3.865714286,3.595714286,877,293
323,117330,117398,3.8625,3.545,899,275
324,117427,117760,3.883529412,3.565882353,939,266
325,117844,118300,4.00826087,3.646956522,806,385
326,118387,118898,4.064615385,3.610384615,1014,457
327,118966,119601,4.1559375,3.7259375,858,464
328,119669,119822,3.9675,3.65125,861,289
329,119843,120135,4.028,3.627333333,859,233
330,120210,121240,4.275576923,3.829038462,1005,368
331,121265,121677,4.184761905,3.73,959,388
332,121730,122860,3.997321429,3.639285714,980,356
333,122908,123158,4.248461538,3.812307692,1042,374
334,123187,123558,4.385263158,3.884736842,1039,395
335,123843,124138,4.321333333,3.912666667,766,318
336,124162,124394,4.366666667,3.903333333,712,333
337,124625,124877,4.346153846,3.787692308,805,417
338,124940,125037,4.364,3.838,871,544
339,125061,125692,4.4625,3.9171875,864,525
340,125760,127417,4.257590361,3.804939759,915,415
341,127946,128053,4.001666667,3.628333333,820,733
342,128139,128513,4.230526316,3.840526316,851,591
343,128545,129256,4.388333333,3.934166667,819,557
344,130058,130291,4.060833333,3.653333333,1045,611
345,130318,130473,4.07375,3.64875,996,618
346,130516,130849,4.121176471,3.656470588,980,490
347,130897,132033,4.199824561,3.699473684,1071,546
348,132097,132592,4.1916,3.7352,939,543
349,132635,133350,4.214722222,3.796111111,900,619
350,134317,134509,4.559,4.071,1086,465
351,134616,135291,4.479411765,4.070882353,786,496
352,135315,135508,4.531,4.069,825,471
353,135576,135828,4.43,4.010769231,872,397
354,135874,136193,4.454375,4.049375,955,473
355,136257,136868,4.481935484,4.042258065,828,420
356,136954,137369,4.415238095,3.925714286,914,494
357,137394,137649,4.432307692,3.926153846,882,516
358,137717,138309,4.526333333,4.039666667,734,459
359,138352,138545,4.535,4.029,769,426
360,138620,139050,4.501363636,3.997727273,682,421
361,139393,139489,4.45,3.968,816,433
362,139553,139650,4.562,4.028,945,422
363,139774,139850,4.5825,4.0325,863,521
364,140191,140325,4.291428571,3.95,451,666
365,140353,140509,4.435,4.00375,478,604
366,140530,141289,4.513947368,3.927631579,450,504
367,141371,141523,4.06875,3.86375,409,691
368,141552,141649,4.144,3.802,454,653
369,141757,141983,4.286666667,3.7625,507,576
370,142078,142263,4.287,3.74,530,544
371,142292,142508,4.183636364,3.730909091,520,561
372,142551,142905,4.235,3.779444444,573,471
373,142929,143325,4.218421053,3.7715,623,415
374,143353,143422,4.1375,3.5175,606,422
375,143449,144705,3.86984127,3.442539683,700,410
376,144752,146784,3.863529412,3.511862745,835,390
377,146852,147464,4.292580645,3.885483871,855,496
378,147528,148000,4.300416667,3.811666667,944,401
379,148046,148220,4.268888889,3.836666667,854,400
380,148248,148583,4.181176471,3.762352941,788,415
381,148608,148865,4.298461538,3.866153846,706,414
382,148908,148983,NA,3.94,571,404
383,149015,149141,4.304285714,3.924285714,558,441
384,149209,150141,4.44212766,3.93212766,779,446
385,150365,150804,4.463636364,3.950909091,667,554
386,150889,152041,4.445517241,3.930517241,1012,429
387,152147,152238,4.43,4.038,1280,444
388,152324,152475,4.47375,4.054285714,1274,451
389,152504,152582,4.5375,4.0025,1202,474
390,152647,153740,4.403454545,3.867818182,998,462
391,153767,153959,4.519,3.874,1165,397
392,153985,154102,4.416666667,3.891666667,1240,347
393,154207,154321,4.506666667,NA,1252,326
394,154388,154760,4.653684211,4.23,1321,267
395,154904,155019,4.62,3.84,1306,302
396,155105,155260,4.5575,4.03,1316,277
397,155422,155501,4.64,4.0675,1358,216
398,155550,155676,4.638571429,3.715714286,1460,140
399,156522,156780,4.535384615,4.1,827,497
400,156801,156952,4.46875,4.07,820,499
401,156981,157175,4.479,4.058,861,508
402,157222,157540,4.495625,4.095,893,503
403,157580,157895,4.52625,4.104375,944,467
404,158029,158417,4.462,4.006,995,480
405,158442,158937,4.444,4.02,1069,479
406,158962,159574,4.309032258,3.876774194,1041,331
407,159603,159692,4.376,NA,949,378
408,159720,160458,4.447837838,4.003888889,1091,298
409,160545,160993,4.596521739,4.159130435,1081,279
410,161078,161412,4.582352941,4.144117647,1044,501
411,161460,161776,4.41375,3.918125,1076,449
412,162161,162856,4.602571429,4.157333333,1230,220
413,162919,163017,4.452,3.696,1346,15
414,163757,164928,4.343389831,3.988135593,929,463
415,164957,165151,4.171,3.859,897,456
416,165179,166068,4.102222222,3.783333333,974,454
417,166117,166252,4.087142857,3.748571429,1040,385
418,166281,166710,4.099545455,3.681818182,1012,347
419,166737,167075,4.197058824,3.681764706,1058,343
420,167115,167250,4.204285714,3.687142857,1144,388
421,167279,167366,4.158,3.73,1111,424
422,167617,167713,4.204,3.826,928,473
423,167742,167953,4.200909091,3.788181818,890,489
424,168040,168290,4.198461538,3.746923077,907,323
425,168319,168513,4.336,3.808,939,380
426,168577,169410,4.482619048,3.988095238,945,506
427,169478,169731,4.536923077,4.150769231,752,415
428,169774,169849,4.505,4.1325,720,264
429,170773,171267,4.3956,NA,300,396
430,171716,171907,4.569,4.175,745,503
431,172076,172986,4.571086957,4.147608696,728,443
432,173232,173550,4.235625,3.905,601,424
433,173637,173889,4.213076923,3.806923077,878,413
434,173935,174645,4.086111111,3.727222222,827,329
435,174693,175782,4.014727273,3.675090909,890,405
436,175971,176208,4.140833333,3.7475,925,550
437,176237,177208,4.292040816,3.85122449,984,501
438,177490,178248,4.248947368,3.783947368,1080,437
439,178269,178367,4.062,3.598,1161,408
440,178911,179164,4.223076923,3.710769231,1160,477
441,179192,179924,4.107567568,3.684375,1122,409
442,179967,180064,4.072,3.778,1087,331
443,180149,180324,4.171111111,3.811111111,974,494
444,180372,180959,4.275666667,3.879666667,1022,389
445,181007,181663,4.368787879,3.848484848,1056,408
446,181692,181962,4.44,3.96,1082,287
447,182048,182164,4.475,3.955,1059,216
448,182771,182862,4.442,3.866,1207,365
449,183027,183202,4.397777778,3.907777778,1316,437
450,183326,183425,4.32,3.962,1300,419
451,183570,184999,4.260277778,3.827777778,1097,466
452,185046,185258,4.043636364,3.718181818,943,414
453,185445,185595,4.13625,3.758571429,909,506
454,185689,185860,4.124444444,3.767777778,752,388
455,185904,187001,4.129454545,3.691636364,758,347
456,187028,187202,3.978888889,3.583333333,763,306
457,187564,187715,4.03125,3.605,970,445
458,187790,187840,4.05,3.613333333,973,351
459,187865,188119,4.083846154,3.628461538,959,385
460,188303,188562,3.994615385,3.589230769,921,409
461,188603,189501,4.033555556,3.629333333,941,445
462,189549,190837,4.192153846,3.756461538,950,373
463,190884,191077,4.065,3.689,1014,354
464,191144,191857,3.960277778,3.6225,919,393
465,191881,192080,3.886,3.551,1018,391
466,192122,192279,3.89,3.48,1119,360
467,192303,192517,3.871818182,3.530909091,1169,313
468,192603,192699,3.826,3.47,1061,333
469,192781,193517,3.575135135,3.254864865,949,339
470,193560,194178,3.818387097,3.523548387,1015,355
471,194283,194412,4.177142857,3.777142857,1140,426
472,194583,194837,4.168461538,3.729230769,979,336
473,194883,195397,4.15,3.694615385,933,283
474,195462,195678,4.250909091,3.847272727,845,367
475,195741,196516,4.313846154,3.929230769,941,274
476,196581,197176,4.206,3.893333333,1085,407
477,197263,197592,3.977647059,3.658823529,947,420
478,197679,198094,4.020952381,3.653809524,775,567
479,198161,198791,4.1296875,3.80375,788,459
480,198839,199032,4.194,3.853,858,482
481,199399,199534,4.187142857,3.725714286,880,860
482,200723,200851,4.404285714,4.014285714,1073,291
483,201120,202292,4.204067797,3.718983051,860,475
484,202315,202432,4.305,3.766666667,852,424
485,203679,203786,4.363333333,3.875,998,400
486,203861,204032,4.316666667,3.88,1055,571
487,204118,204546,4.343636364,3.945909091,873,646
488,204594,204771,4.553333333,4.143333333,922,634
489,204793,204951,4.64875,4.15375,903,639
490,204996,205408,4.693333333,4.210952381,928,624
491,205456,205524,4.7225,4.1475,917,712
492,205553,205866,4.673125,4.055,908,717
493,205920,206124,4.522727273,3.96,857,689
494,206200,206268,4.5775,4.025,791,433
495,206316,206651,4.651176471,4.101764706,835,440
496,206695,207425,4.456216216,3.952972973,903,456
497,207491,207789,4.106,3.706666667,1035,450
498,207811,207907,4.118,3.682,961,417
499,208195,208605,4.149047619,3.697619048,943,496
500,209257,209430,4.598888889,4.146666667,793,608
501,209491,209743,4.360769231,3.974615385,626,406
502,209790,210145,4.136470588,3.772777778,659,346
503,210853,211045,3.512,3.38,569,470
504,211194,211846,3.877575758,3.65969697,861,286
505,212170,212725,4.012142857,3.616071429,972,480
506,214008,214160,3.608571429,3.2825,601,406
507,214189,214758,3.625862069,3.305862069,718,379
508,214811,215046,3.683333333,3.351666667,736,432
509,215350,215421,4.1425,3.64,1099,410
510,215487,215661,4.094444444,3.592222222,988,438
511,216049,216345,NA,3.533333333,405,811
512,216387,216561,3.9325,3.696666667,437,899
513,216590,216700,NA,3.806666667,435,975
514,216829,216937,4.076666667,NA,376,850
515,218047,218205,4.16625,3.78125,940,438
516,218226,218502,4.095,3.700714286,949,409
517,218548,219423,3.955,3.5625,899,471
518,219448,219898,4.039565217,3.581304348,962,434
519,219973,220040,4.2425,3.6575,1049,474
520,221206,221702,4.5428,4.0144,920,556
521,221789,222662,4.470454545,3.765454545,1216,555
522,223249,224396,4.454827586,4.085517241,642,745
523,224542,225075,4.782592593,4.358888889,1031,537
524,225104,225259,4.8525,4.316666667,1021,559
525,225742,225838,4.87,4.576,669,749
526,225862,226379,4.885384615,4.530769231,651,700
527,226427,226892,4.879583333,4.452083333,682,667
528,226921,227239,4.818125,4.525,630,738
529,227265,227653,4.7215,4.4285,668,834
530,228368,230557,4.145454545,3.737636364,955,388
531,230583,231294,4.239166667,3.801111111,828,371
532,231401,231650,4.290769231,3.786923077,1059,376
533,232038,232134,3.904,3.474,1124,347
534,232181,232375,3.849,3.424,1044,293
535,232399,232932,3.873703704,3.472962963,1031,360
536,233018,234127,3.816428571,3.396428571,782,384
537,234222,234392,3.876666667,3.458888889,1037,433
538,234456,234735,3.996428571,3.667857143,949,402
539,234961,235166,4.306363636,3.897272727,925,420
540,235282,235350,4.2425,4.025,439,675
541,235379,235512,4.228571429,3.914285714,444,647
542,235620,235968,4.075,3.792222222,563,615
543,236035,236449,4.193333333,3.755238095,682,593
544,236536,236711,4.404444444,3.827777778,943,527
545,236776,237231,4.328695652,3.813478261,996,351
546,237279,237347,4.0325,3.5625,1011,440
547,237415,237647,3.875833333,3.4325,843,448
548,237676,237873,3.743,3.385,814,381
549,237936,238545,3.950645161,3.533225806,949,375
550,238659,238891,3.99,3.584166667,729,537
551,239019,239126,4.035,3.68,1115,433
552,239194,239611,4.04047619,3.668571429,972,425
553,239853,240130,3.915,3.521428571,693,456
554,240196,241065,4.219772727,3.770227273,819,427
555,241113,242070,4.31375,3.794375,917,475
556,242134,242529,3.9985,3.578,876,369
557,242592,242706,3.936666667,3.543333333,742,374
558,242852,243048,3.93,3.563,761,389
559,243095,243629,4.042962963,3.693333333,860,440
560,243654,244183,3.99962963,3.580740741,823,493
561,244252,244627,3.875789474,3.507368421,866,447
562,244696,244962,3.778571429,3.445714286,920,447
563,244990,245405,3.895238095,3.510952381,958,443
564,245453,245947,3.8688,3.52,918,428
565,246033,246485,3.92,3.560434783,913,578
566,246732,246840,4.065,3.711666667,909,520
567,246868,247102,4.086666667,3.7825,932,514
568,247191,247347,4.08,3.75875,959,361
569,247395,248543,3.87137931,3.531206897,944,310
570,248628,249226,3.863,3.485333333,1035,482
571,249312,249685,4.144210526,3.74,1015,324
572,249726,250505,4.074102564,3.679230769,1041,331
573,250586,251124,3.871481481,3.572222222,1031,489
574,251167,251562,4.1105,3.7275,1071,493
575,251650,252204,4.298571429,3.87,865,515
576,252830,253242,4.09,3.750952381,789,597
577,253386,253463,4.195,3.8125,765,651
578,253685,254043,4.310555556,3.921666667,760,652
579,254443,254541,4.474,4.088,759,644
580,254569,254774,4.532727273,4.182727273,723,621
581,254828,255181,4.562777778,4.170555556,763,633
582,255248,255740,4.5432,4.122,798,647
583,255769,257060,4.35,3.916440678,784,672
584,257108,257776,4.242647059,3.828235294,737,710
585,257863,258297,4.031363636,3.904545455,532,773
586,258403,258481,4.4125,3.9575,829,498
587,258923,259095,4.446666667,3.912222222,929,276
588,259148,259237,4.358,3.868,948,428
589,259286,259619,4.223529412,3.764705882,861,420
590,259682,260155,4.238333333,3.774583333,962,437
591,260203,260694,4.3584,3.8788,1076,422
592,260762,260897,4.361428571,3.91,866,344
593,260945,262237,4.192,3.738153846,848,398
594,262444,262698,4.087692308,3.67,793,690
595,262726,263875,4.191896552,3.724310345,854,655
596,263902,264097,4.354,3.855,844,518
597,264125,266514,4.547666667,4.048166667,828,406
598,266840,269487,4.10924812,3.696466165,1085,402
599,269795,269930,3.941428571,3.572857143,1140,449
600,269978,270453,4.08375,3.71875,1011,451
601,270519,271213,4.113428571,3.71,782,463
602,271235,272128,4.038888889,3.644,682,429
603,272295,272728,NA,3.781818182,581,447
604,272755,273064,4.085384615,3.8075,572,424
605,273093,273365,4.16,3.839285714,601,418
606,273418,273508,4.212,3.848,664,412
607,273740,273847,4.27,3.813333333,859,464
608,273914,274011,4.218,3.788,886,435
609,274038,277306,4.099390244,3.709817073,803,426
610,277335,277964,4.0734375,3.6596875,735,391
611,278031,278244,4.058181818,3.637272727,781,516
612,278312,278544,4.2,3.783333333,733,462
613,278573,279249,4.316764706,3.916764706,667,433
614,279335,279582,4.376666667,3.969230769,524,487
615,280031,280246,4.364545455,3.999,832,648
616,280295,280685,4.434,3.952222222,860,554
617,280736,281307,4.188275862,3.802413793,818,483
618,281328,282986,4.07626506,3.680843373,878,452
619,283052,283381,3.947647059,3.554117647,895,527
620,283449,285724,4.288070175,3.911140351,782,385
621,285747,285823,4.25,3.8225,758,380
622,286094,286162,4.2,3.725,1024,432
623,286225,287562,4.120746269,3.722238806,915,461
624,287591,287783,4.009,3.68,906,423
625,287927,288439,4.083461538,3.685769231,1087,421
626,288465,288982,3.959615385,3.591923077,1068,461
627,289045,289457,4.025714286,3.617619048,1023,603
628,289544,290280,4.012162162,3.672972973,1049,446
629,290823,291260,4.138181818,3.831818182,910,540
630,291324,292181,4.363023256,3.984418605,846,502
631,292245,293079,4.448809524,3.996190476,892,480
632,293122,293894,4.224615385,3.863076923,911,446
633,293943,294459,4.101153846,3.783076923,919,410
634,294541,295196,3.995454545,3.68030303,760,371
635,295260,296054,3.9965,3.7015,924,490
636,296103,296258,4.15625,3.785,944,482
637,296319,296598,4.129285714,3.713571429,824,398
638,296665,297151,4.136,3.7188,962,388
639,297218,297334,4.148333333,3.805,746,347
640,297383,297491,3.993333333,3.806666667,719,284
641,297681,297777,4.172,3.89,543,226
642,298220,298413,4.258,3.854,845,452
643,298461,298673,4.326363636,3.830909091,877,553
644,298741,298935,4.291,3.842,871,410
645,298963,299690,4.342432432,3.929189189,849,435
646,299757,299913,4.4325,3.95375,1009,503
647,299940,300049,4.465,4.085,967,497
648,300117,300631,4.505384615,4.191923077,811,332
649,300660,301373,4.414571429,4.102777778,819,289
650,301402,301614,4.504545455,4.122727273,878,427
651,302161,302352,4.716,4.254,1200,211
652,302384,302790,4.7,NA,1161,192
653,303315,303469,4.3675,4.0175,951,466
654,303536,305373,4.196521739,3.860217391,785,460
655,305402,305470,4.055,3.705,789,422
656,305936,306072,4.301428571,3.838571429,1080,442
657,306173,306764,4.464,3.923666667,1168,377
658,307033,307247,4.509090909,3.833636364,1388,135
659,308000,308247,4.433846154,3.946153846,773,512
660,308321,309666,4.363529412,3.979705882,824,468
661,309694,310190,3.9344,3.6336,867,447
662,310232,310386,3.8375,3.5525,802,468
663,310814,311589,4.292307692,3.874102564,1008,534
664,311652,311847,4.452,3.942,1123,453
665,311915,312168,4.425384615,3.964615385,1202,352
666,312454,312604,4.505,4.01,1376,181
667,312754,312845,4.524,3.746,1473,150
668,314011,314204,4.366,3.908,843,572
669,314252,314340,4.208,3.8,819,525
670,314414,314703,4.070666667,3.704,811,433
671,314757,315484,4.074324324,3.705135135,909,393
672,315531,316640,3.907142857,3.565714286,912,437
673,316688,317366,4.104117647,3.679117647,918,358
674,317414,318586,4.141355932,3.688644068,965,439
675,318626,319079,4.020434783,3.613478261,953,329
676,319172,319259,3.942,3.562,1211,396
677,319429,319664,3.913333333,3.58,1006,365
678,319729,319983,4.112307692,3.720769231,927,444
679,320030,320203,4.163333333,3.764444444,991,477
680,320225,320464,4.180833333,3.725833333,948,471
681,320508,320780,4.154285714,3.66,972,343
682,320846,321282,4.170952381,3.688181818,901,463
683,321504,322381,4.333488372,3.830227273,882,485
684,322409,323038,4.2153125,3.743125,854,474
685,323123,323360,4.166666667,3.668333333,821,611
686,323405,323822,4.393809524,3.854285714,731,587
687,323846,324441,4.567666667,4.115,743,573
688,324548,324978,4.575,4.118636364,939,357
689,325746,325920,4.195555556,3.73,534,510
690,326384,326781,4.1565,3.741,781,518
691,326844,327297,4.109130435,3.738695652,746,442
692,327381,327599,4.041818182,3.667272727,810,286
693,327621,327795,4.041111111,3.648888889,820,329
694,327824,327911,4.154,3.724,827,397
695,328220,328856,4.2796875,3.869375,1064,404
696,328943,329139,4.305,3.921,1060,494
697,329223,329558,4.341176471,3.991176471,961,544
698,329600,329914,4.4175,4.060625,856,514
699,329968,330618,4.333030303,3.91030303,940,514
700,330666,331398,4.16027027,3.744324324,1015,457
701,331483,331837,4.227777778,3.783888889,956,584
702,331880,332213,4.365882353,3.84,1093,544
703,332299,332857,4.463214286,3.943928571,857,589
704,332944,333935,4.2192,3.7306,889,384
705,334298,334491,3.828,3.697,558,831
706,334578,335689,4.158214286,3.837142857,677,653
707,335737,335931,4.172,3.823,642,624
