Eye.movement.type.index,initTime,endTime,lpup,rpup,fx,fy
213,82201,82579,4.703684211,4.532105263,1051,284
214,82600,82879,4.680714286,4.633571429,1092,356
215,82944,83053,4.635,4.538333333,886,229
216,83161,83313,4.66,4.6425,1095,356
217,83441,83679,4.6875,4.6925,1016,309
218,83823,83996,4.841111111,4.546666667,1001,207
219,84102,84217,4.438333333,4.301666667,822,301
220,84579,84697,4.545,4.526666667,279,180
221,84761,84836,4.3825,4.73,629,507
222,84941,85076,4.524285714,4.5,1155,297
223,85125,85193,4.5,4.3475,1078,247
224,85241,86034,4.73675,4.519,903,290
225,86102,86431,4.799411765,4.515625,950,194
226,86518,86634,4.821666667,4.591666667,989,400
227,86701,87135,4.808181818,4.690909091,899,363
228,87261,87377,4.796666667,4.751666667,954,314
229,87402,88353,4.808125,4.702083333,973,322
230,88382,88951,4.809310345,4.641071429,991,325
231,89038,89194,4.91125,5.005,878,144
232,89222,89312,4.776,4.718,905,182
233,89338,89454,4.741666667,4.796666667,912,228
234,89580,89668,4.792,4.722,939,283
235,89716,89813,4.634,4.784,842,283
236,89838,90015,4.604444444,4.652222222,832,265
237,90095,90833,4.872162162,4.637297297,1030,221
238,90862,91049,4.919,4.59,1047,220
239,91123,91394,4.792142857,4.639285714,929,267
240,91559,91792,4.838333333,4.9225,818,213
241,91856,92131,4.872857143,4.697857143,935,256
242,92160,92291,4.908571429,4.645,925,234
243,92315,92411,4.904,4.644,948,241
244,92556,92672,4.736666667,4.486666667,987,398
245,92720,93333,4.726451613,4.57,936,346
246,93354,93492,4.682857143,4.377142857,971,315
247,93514,93630,4.676666667,4.478333333,960,298
248,93654,93928,4.579285714,4.487142857,966,319
249,93960,94185,4.645,4.575,982,321
250,94279,94429,4.64,4.66375,1008,335
251,94455,94668,4.663636364,4.712727273,961,315
252,94755,94871,4.84,4.68,1117,286
253,94935,95010,4.8525,4.6775,949,284
254,95035,95528,4.9364,4.752777778,943,250
255,95700,95904,5.072727273,4.679090909,1102,117
256,96000,96204,4.760909091,4.561818182,998,263
257,96252,96408,4.81,4.685,1055,267
258,96436,97026,4.936333333,4.629,1053,228
259,97094,97423,4.697058824,4.622352941,961,294
260,97577,97789,4.488181818,4.59,841,327
261,98232,98309,4.5475,4.4925,817,312
262,98453,98588,4.452857143,4.385714286,868,281
263,98617,98909,4.602666667,4.562666667,883,232
264,98952,99148,4.628,4.179,1087,284
265,99177,99285,4.458333333,4.301666667,1112,213
266,99350,99663,4.25,4.296875,813,299
267,99691,100008,4.28,4.28375,835,307
268,100116,100787,4.387058824,4.209411765,1128,214
269,100833,100961,4.227142857,4.105714286,1020,263
270,101035,101124,4.032,4.29,814,432
271,101211,101288,4.215,4.3325,877,228
272,101334,101423,4.288,4.374,800,241
273,101471,101586,4.515,4.656666667,852,207
274,101672,102246,4.66137931,4.563448276,943,444
275,102308,102408,4.578,4.766,950,370
276,102451,103561,4.561428571,4.585535714,978,385
277,103668,103765,4.788,4.79,872,145
278,103807,104043,4.841666667,4.715833333,911,208
279,104171,104283,4.75,4.748333333,816,268
280,104371,105643,4.8178125,4.633125,929,310
281,105710,106245,4.878148148,4.675925926,1028,208
282,106331,106603,4.852857143,4.663571429,991,457
283,106815,106944,4.948571429,4.594285714,1021,177
284,107008,107144,4.794285714,4.758571429,961,386
285,107168,108282,4.853035714,4.712909091,969,364
286,108309,108841,4.679259259,4.547777778,943,337
287,109006,109463,4.859130435,4.38173913,1101,236
288,109506,109758,4.762307692,4.576923077,1005,269
289,109825,110161,4.934117647,4.66,1035,249
290,110204,110335,4.848571429,4.702857143,978,263
291,110408,110817,4.704285714,4.664285714,811,300
292,110885,111118,4.689166667,4.69,988,419
293,111185,111322,4.612857143,4.612857143,1074,363
294,111343,111980,4.725,4.5365625,1092,268
295,112067,112280,4.692727273,4.872727273,1142,435
296,112347,112455,4.513333333,4.443333333,946,476
297,112550,112680,4.49,4.474285714,1016,303
298,112723,113021,4.414666667,4.342,1080,261
299,113108,113240,4.261428571,4.301428571,987,291
300,113326,113899,4.366551724,4.360689655,715,344
301,113985,114457,4.330833333,4.398333333,547,388
302,114543,114674,4.328571429,4.415714286,972,318
303,114906,115014,4.538333333,4.436666667,929,277
304,115225,116293,4.695925926,4.574259259,968,408
305,116360,116698,4.489411765,4.698235294,1055,379
306,116783,117358,4.753448276,4.604137931,930,181
307,117384,117536,4.74875,4.5025,969,270
308,117600,117891,4.72,4.806,845,197
309,117987,118575,4.649,4.346333333,1076,248
310,118661,118738,4.7075,4.7475,850,255
311,118781,118976,4.798,4.639,881,222
312,119042,119431,4.851,4.583,1109,241
313,119478,120155,4.985882353,4.771176471,1042,203
314,120179,120355,5.045555556,4.85,1088,197
315,120501,120611,4.825,4.868333333,1068,425
316,120658,120935,4.790714286,4.75,1010,390
317,121020,121772,4.814210526,4.632105263,1058,310
318,121798,122071,4.658571429,4.557142857,1022,325
319,122103,122231,4.692857143,4.575714286,978,333
320,122403,122511,4.68,4.55,1023,297
321,122598,122728,4.685714286,4.701428571,1087,388
322,122804,123414,4.543548387,4.63,922,369
323,123436,123826,4.586,4.5005,948,347
324,123922,124191,4.837142857,4.429285714,1068,180
325,124223,124532,4.886875,4.5225,1125,184
326,124856,125031,4.591111111,4.562222222,796,313
327,125222,125372,4.68,4.60125,932,401
328,125457,126113,4.634848485,4.605454545,825,294
329,126175,126290,4.593333333,4.493333333,1034,289
330,126358,126967,4.779032258,4.549677419,1124,222
331,127042,127150,4.695,4.446666667,1154,272
332,127258,127493,4.274166667,4.395833333,775,304
333,127576,127710,4.237142857,4.317142857,847,493
334,127853,128112,4.332307692,4.47,727,609
335,128257,128392,4.538571429,4.458571429,906,254
336,128421,128490,4.5925,4.5475,905,240
337,128538,128752,4.548181818,4.483636364,965,284
338,128996,129130,4.522857143,4.53,933,356
339,129216,129308,4.762,4.77,916,155
340,129376,129507,4.867142857,4.878571429,832,151
341,129580,130390,4.669512195,4.600731707,936,400
342,130418,130809,4.679,4.4915,955,408
343,130840,131227,4.6705,4.671,975,357
344,131274,131390,4.703333333,4.655,1022,350
345,131420,132449,4.656538462,4.685882353,1010,324
346,132494,132709,4.622727273,4.571818182,1107,319
347,132794,133049,4.877692308,4.775384615,920,143
348,133290,133483,4.708,4.557,874,211
349,133637,133829,4.789,4.526,1052,138
350,133915,134366,4.93173913,4.93,821,171
351,134433,134684,4.844615385,4.611538462,1026,207
352,134751,134847,4.836,4.702,883,225
353,134876,134943,4.8025,4.6375,907,245
354,135049,135568,4.795,4.727307692,1023,430
355,135610,135747,4.794285714,4.892857143,1154,455
356,135793,135883,4.844,4.762,1168,411
357,136048,136402,5.026666667,4.888333333,910,141
358,136476,136767,4.996666667,4.835333333,1150,154
359,136830,137086,4.901538462,4.764615385,1068,362
360,137150,137287,4.784285714,4.672857143,1023,432
361,137311,137386,4.7925,4.79,836,423
362,137408,137483,4.7725,4.7725,1011,383
363,137507,137584,4.7425,4.475,989,394
364,137632,137925,4.726666667,4.588,1032,337
365,137949,139305,4.688235294,4.474925373,987,328
366,139333,140000,4.618529412,4.466176471,982,270
367,140087,140222,4.565714286,4.427142857,1062,147
368,140251,140463,4.550909091,4.327272727,1087,146
369,140550,140783,4.421666667,4.355,816,324
370,140826,141005,4.341111111,4.466666667,906,372
371,141052,141182,4.287142857,4.41,839,349
372,141208,141401,4.411,4.446,823,319
373,141469,141644,4.421111111,4.445555556,946,356
374,141708,141797,4.438,4.482,1020,390
375,141869,142222,4.503888889,4.412222222,890,328
376,142306,142424,4.745,4.428333333,1052,175
377,142445,142702,4.703846154,4.387692308,1083,198
378,142766,143015,4.649230769,4.413846154,1168,244
379,143111,143283,4.506666667,4.512222222,889,318
380,143348,143420,4.535,4.535,899,222
381,143507,143603,4.57,4.506,961,244
382,143629,144317,4.648,4.520857143,978,269
383,144385,144563,4.487777778,4.638888889,805,206
384,144627,145142,4.526923077,4.461923077,956,275
385,145185,145342,4.79125,4.6375,918,192
386,145409,145679,4.766428571,4.416428571,1077,239
387,145744,145939,4.731,4.699,929,266
388,145988,146142,4.715,4.61625,981,298
389,146205,146720,4.863076923,4.595,1011,198
390,146848,147500,4.508484848,4.418787879,979,270
391,147526,148021,4.4264,4.3136,978,256
392,148048,148220,4.433333333,4.466666667,927,242
393,148241,148338,4.39,4.474,926,237
394,148367,148920,4.443571429,4.431428571,947,243
395,148942,149254,4.4725,4.4475,970,236
396,149286,149479,4.462,4.35,1010,230
397,149501,149695,4.44,4.382,980,254
398,149763,150111,4.451111111,4.705,735,224
399,150140,150295,4.48375,4.58375,732,197
400,150363,150539,4.496666667,4.648888889,749,385
401,150560,151194,4.4809375,4.72875,744,399
402,151302,151413,4.53,4.406666667,969,338
403,151480,151557,4.4275,4.2425,1110,255
404,151581,151836,4.434615385,4.462307692,1096,258
405,151923,152412,4.5584,4.5664,835,306
406,152499,152735,4.7575,4.278333333,1066,264
407,152759,152856,4.814,4.522,1057,219
408,152923,153013,4.836,4.488,1057,242
409,153059,153238,4.658888889,4.505555556,953,339
410,153259,153515,4.505384615,4.385384615,913,351
411,153558,153709,4.24,4.0725,945,243
412,153804,153874,4.15,3.9125,1170,239
413,154180,154255,4.0875,4.2825,1099,337
414,154281,154514,4.076666667,4.2925,1096,364
415,154619,154734,4.155,4.39,756,357
416,154802,154913,4.18,4.293333333,632,373
417,155000,155075,4.285,4.3475,305,480
418,155360,155632,4.280714286,4.334285714,262,543
419,155760,155889,4.425714286,4.394285714,999,236
420,155937,156333,4.355,4.2435,1037,246
421,156380,157593,4.452131148,4.485901639,929,292
422,157639,157894,4.606923077,4.330769231,976,282
423,157919,158273,4.606111111,4.598888889,964,287
424,158337,158830,4.6596,4.4792,969,308
425,158959,159313,4.712777778,4.377222222,1028,244
426,159397,159474,4.4725,4.695,821,269
427,159560,160093,4.68,4.492222222,1019,270
428,160199,160412,4.661818182,4.566363636,903,284
429,160740,160826,4.726,4.508,946,337
430,160893,160990,4.756,4.59,972,267
431,161096,161270,4.85,4.677777778,1035,296
432,161579,162471,4.925111111,4.744651163,924,233
433,162615,162792,4.862222222,4.708888889,1015,295
434,162813,163671,4.864186047,4.594186047,1048,216
435,163778,163849,4.555,4.42,1193,112
436,163935,164350,4.218571429,4.404761905,883,321
437,164412,164709,4.288666667,4.329285714,1007,305
438,164796,164949,4.36,4.2275,1133,207
439,165057,165145,4.288,4.342,858,332
440,165213,165609,4.3465,4.3025,985,281
441,165657,165769,4.395,4.458333333,934,374
442,165831,165965,4.474285714,4.475714286,907,235
443,166592,167667,4.660555556,4.526851852,921,394
444,167692,167865,4.504444444,4.392222222,901,354
445,167897,168047,4.5675,4.51625,937,347
446,168071,168506,4.565454545,4.545909091,963,351
447,168629,168888,4.569230769,4.483076923,1006,325
448,168909,169244,4.59,4.517058824,989,349
449,169272,169406,4.594285714,4.544285714,1021,335
450,169509,169627,4.701666667,4.486666667,916,116
451,169649,169746,4.728,4.606,908,195
452,169769,169941,4.794444444,4.621111111,923,234
453,170008,170245,4.725,4.7625,818,281
454,170309,170462,4.68375,4.475,943,329
455,170549,170687,4.7,4.782857143,837,258
456,170773,171007,4.9525,4.523333333,1075,255
457,171032,171125,4.98,4.578,1078,273
458,171193,171407,4.785454545,4.641818182,1002,315
459,171610,171738,4.871428571,4.708571429,1108,246
460,171767,171962,4.95,4.816,1116,217
461,172047,172325,4.804285714,4.693571429,979,260
462,172390,172722,4.769411765,4.674705882,1021,287
463,172786,173146,4.888333333,4.688333333,936,223
464,173174,173345,4.808888889,4.628888889,953,235
465,173430,173684,4.620769231,4.871538462,1077,434
466,173771,173881,4.703333333,4.426666667,973,190
467,173926,174044,4.84,4.54,932,142
468,174149,175538,4.771714286,4.745714286,1046,357
469,175606,175741,4.727142857,4.548571429,1070,319
470,175808,176039,4.781666667,4.6,1155,185
471,176106,176641,4.691481481,4.641481481,1007,303
472,176708,177101,4.93,4.533,1106,233
473,177130,177701,5.150344828,4.729655172,1130,197
474,177769,177915,4.87125,5.0925,1088,480
475,178032,178380,4.605555556,4.710555556,990,377
476,178448,178623,4.66,4.428888889,1101,240
477,178688,178816,4.511428571,4.431428571,959,378
478,178884,179136,4.683076923,4.399230769,1049,196
479,179165,179497,4.788823529,4.44,1081,185
480,179625,179841,4.562727273,4.742727273,781,401
481,179923,180201,4.661428571,4.491428571,990,296
482,180850,181100,4.612307692,4.544615385,868,224
483,181187,181439,4.504615385,4.252307692,1026,252
484,181507,181798,4.599333333,4.443333333,1075,243
485,181885,181997,4.37,4.49,915,360
486,182062,182235,4.577777778,4.498888889,875,225
487,182427,183037,4.693225806,4.623225806,876,379
488,183066,185039,4.680808081,4.546868687,937,344
489,185060,185213,4.6625,4.53625,1011,314
490,185540,185617,4.6875,4.55,935,272
491,185660,186073,4.57952381,4.583333333,805,288
492,186148,186437,4.616,4.502666667,945,329
493,186460,186535,4.6525,4.74,978,278
494,186581,186918,4.771176471,4.712352941,1067,261
495,186985,187134,4.79625,4.62,1097,276
496,187220,187595,4.702105263,4.666842105,891,281
497,187679,187857,4.701111111,4.693333333,983,466
498,187925,188012,4.628,4.496,941,349
499,188080,188177,4.716,4.652,869,237
500,188204,188457,4.73,4.633076923,898,245
501,188660,188853,4.682,4.584,1006,454
502,188901,189536,4.54625,4.484375,918,409
503,189582,189855,4.643571429,4.494285714,983,363
504,189904,190175,4.604285714,4.712142857,1060,402
505,190259,190476,4.655454545,4.533636364,984,262
506,190538,190934,4.7675,4.589,1115,173
507,191056,191288,4.711666667,4.564166667,1030,293
508,191384,191513,4.93,4.591428571,1062,195
509,191597,192591,4.6144,4.49122449,1000,275
510,192617,192832,4.414545455,4.501818182,1010,289
511,193121,193252,4.301428571,4.521428571,523,1037
512,193380,193627,4.599230769,4.488461538,911,394
513,193757,193886,4.57,4.621428571,788,297
514,193982,194210,4.593333333,4.550833333,986,278
515,194275,194748,4.392916667,4.429583333,774,312
516,194854,194989,4.232857143,4.162857143,1038,290
517,195076,195411,4.194705882,4.432941176,819,364
518,195656,195946,4.436,4.191333333,1038,261
519,196013,196205,4.278,4.555,851,382
520,196300,196387,4.386,4.554,897,239
521,196454,196550,4.604,4.644,810,195
522,196634,196731,4.614,4.52,891,412
523,196752,197249,4.7496,4.6168,894,473
524,197273,197603,4.667058824,4.625294118,938,415
525,197656,198748,4.625636364,4.663636364,1005,401
526,198777,198931,4.545,4.7025,986,404
527,198972,199267,4.628,4.539333333,890,435
528,199353,199469,4.741666667,4.803333333,848,196
529,199498,199845,4.7,4.735555556,790,200
530,199913,200209,4.716666667,4.608,944,271
531,200271,200609,4.795882353,4.522941176,1078,246
532,200695,201008,4.77625,4.56375,928,477
533,201051,201684,4.6625,4.577419355,939,375
534,201751,202164,4.571904762,4.643333333,1012,378
535,202212,202327,4.691666667,4.145,995,194
536,202452,202568,4.688333333,4.351666667,1064,208
537,202635,202828,4.68,4.692,851,243
538,202849,202983,4.808571429,4.977142857,818,212
539,203031,203302,4.837857143,4.614285714,928,214
540,203351,203567,4.895454545,4.510909091,982,226
541,203652,204399,4.866578947,4.870526316,1124,401
542,204474,204807,4.776470588,4.651176471,928,380
543,204892,205046,4.92,4.63625,988,154
544,205108,205442,4.996470588,4.610588235,1066,129
545,205529,205803,4.959285714,5.066428571,774,147
546,205889,206021,4.675714286,4.664285714,1045,502
547,206108,206264,4.595,4.7675,1104,422
548,206291,206783,4.5932,4.7228,1076,437
549,206969,207304,4.724705882,4.781764706,822,147
550,207391,208023,4.828125,4.4346875,1101,199
551,208086,208583,4.9112,4.8744,830,200
552,208631,208863,4.846666667,4.779166667,862,203
553,208888,209122,4.736666667,4.635,916,212
554,209186,209496,4.766875,4.4875,1027,231
555,209548,210283,4.968648649,4.572702703,1091,169
556,210409,211817,4.761549296,4.742816901,1013,356
557,211848,212161,4.661875,4.51875,994,320
558,212210,212382,4.774444444,4.495555556,1028,261
559,212424,212742,4.6725,4.605333333,981,319
560,212810,213157,4.964444444,4.608333333,995,153
561,213244,213438,4.582,4.444,1020,361
562,213506,213739,4.711666667,4.385833333,1054,238
563,213845,214020,4.864444444,4.527777778,1126,166
564,214166,214278,4.623333333,4.7,984,337
565,214342,214475,4.787142857,4.71,1216,362
566,214523,215019,4.7572,4.6288,1155,320
567,215082,215256,4.824444444,4.878888889,1174,399
568,215605,215694,4.674,4.896,131,386
569,216044,216119,4.385,4.6375,74,445
570,216506,216712,4.744545455,4.3,962,267
571,216785,216937,4.53125,4.48,792,226
572,217022,217119,4.52,4.398,1090,215
573,217162,217695,4.607037037,4.355555556,1131,196
574,217782,218472,4.266,4.400857143,747,270
575,218547,218697,4.1825,4.40125,955,356
576,218762,218858,4.216,4.532,837,396
577,218960,219037,4.49,4.565,766,145
578,219063,219172,4.531666667,4.61,776,146
579,219299,219891,4.505666667,4.492333333,934,460
580,219999,220154,4.595,4.50625,897,225
581,220181,220397,4.550909091,4.471818182,929,289
582,220460,220717,4.645384615,4.361538462,1054,259
583,220781,221135,4.661666667,4.763333333,824,234
584,221400,222336,4.519148936,4.513829787,925,410
585,222477,222691,4.695454545,5.058181818,280,492
586,222798,222954,4.525,4.40125,901,345
587,222982,223411,4.528181818,4.440454545,951,355
588,223440,223654,4.693636364,4.596363636,999,302
589,223702,223875,4.813333333,4.75,1096,366
590,224077,224250,5.034444444,4.991111111,804,139
591,224439,224750,4.8475,4.729375,954,262
592,224818,225071,5.097692308,4.576153846,1097,192
593,225136,225532,5.0535,4.788,878,202
594,225638,226370,5.003513514,4.598918919,1038,231
595,226456,226553,4.908,4.7,1048,441
596,226618,226714,4.858,4.712,1011,373
597,226736,226850,4.765,4.728333333,996,341
598,226877,226974,4.64,4.578,985,335
599,226995,227294,4.77,4.624666667,976,296
600,227320,227429,4.768333333,4.668333333,961,303
601,227477,227832,4.806666667,4.719444444,919,321
602,227899,228053,4.825,4.525,978,218
603,228118,228470,4.943333333,4.693333333,1151,144
604,228555,228691,4.747142857,4.778571429,960,384
605,228779,229168,4.711,4.6365,893,411
606,229196,229430,4.623333333,4.636666667,874,373
607,229517,229710,4.616,4.498,1004,251
608,229793,230143,4.592777778,4.673888889,843,369
609,230316,230711,4.8205,4.4495,1069,191
610,230795,230891,4.652,4.936,726,296
611,230972,231169,4.519,4.699,766,291
612,231233,231408,4.633333333,4.737777778,488,519
613,231476,231631,4.5875,4.7175,543,435
614,231716,231868,4.6325,4.35875,943,322
615,231933,232106,4.712222222,4.584444444,829,272
